wall_time,cam,rtp_seq,rtsp_unwrap_ms,depay_ms,pay_ms,udpsink_ms,total_sender_ms
12:24:20.209,2,19487,0.019,0.093,0.061,0.181,0.415
12:24:20.220,1,27807,0.007,0.085,0.060,0.036,0.230
12:24:21.191,0,16496,0.008,0.045,0.022,0.033,0.132
12:24:22.192,0,16866,0.013,0.069,0.175,0.271,0.587
12:24:22.206,2,20231,0.016,0.083,0.057,0.070,0.526
12:24:22.215,1,28550,0.007,0.066,0.035,0.063,0.409
12:24:23.202,0,17235,0.008,0.047,0.088,0.079,0.385
12:24:24.197,0,17606,0.024,0.090,0.051,0.035,0.261
12:24:24.201,2,20978,0.008,0.071,0.054,0.024,0.201
12:24:24.225,1,29290,0.007,0.073,0.065,0.038,0.232
12:24:25.193,0,17983,0.006,0.043,0.027,0.025,0.129
12:24:26.194,0,18355,0.012,0.061,0.025,0.062,0.196
12:24:26.206,2,21715,0.016,0.080,0.068,0.034,0.401
12:24:26.220,1,30032,0.016,0.106,0.053,0.063,0.298
12:24:27.191,0,18720,0.007,0.033,0.025,0.024,0.113
12:24:28.201,0,19092,0.007,0.067,0.032,0.032,0.166
12:24:28.213,2,22459,0.009,0.053,0.068,0.049,0.219
12:24:28.224,1,30774,0.017,0.097,0.035,0.155,0.346
12:24:29.201,0,19471,0.007,0.054,0.025,0.041,0.155
12:24:30.192,0,19843,0.007,0.036,0.068,0.062,0.220
12:24:30.209,2,23198,0.009,0.060,0.027,0.049,0.171
12:24:30.227,1,31520,0.007,0.071,0.081,0.234,0.431
12:24:31.190,0,20211,0.007,0.038,0.022,0.049,0.140
12:24:32.197,0,20574,0.013,0.047,0.152,0.045,0.292
12:24:32.199,2,23929,0.008,0.058,0.120,0.025,0.285
12:24:32.211,1,32249,0.009,0.053,0.027,0.033,0.145
12:24:33.202,0,20946,0.007,0.044,0.017,0.028,0.135
12:24:34.199,0,21324,0.008,0.045,0.126,0.065,0.277
12:24:34.203,2,24660,0.007,0.071,0.058,0.046,0.220
12:24:34.225,1,32985,0.008,0.076,0.059,0.022,0.195
12:24:35.193,0,21695,0.007,0.052,0.059,0.037,0.212
12:24:36.200,0,22060,0.015,0.135,0.056,0.114,0.413
12:24:36.203,2,25386,0.007,0.073,0.024,0.042,0.175
12:24:36.224,1,33712,0.007,0.070,0.037,0.048,0.216
12:24:37.204,0,22436,0.007,0.054,0.030,0.046,0.168
12:24:38.204,0,22813,0.007,0.058,0.029,0.047,0.194
12:24:38.204,2,26126,0.012,0.201,0.081,0.169,0.484
12:24:38.227,1,34458,0.007,0.080,0.024,0.062,0.196
12:24:39.201,0,23191,0.007,0.046,0.023,0.303,0.402
12:24:40.198,0,23561,0.010,0.047,0.030,0.021,0.133
12:24:40.212,2,26885,0.009,0.055,0.021,0.428,0.528
12:24:40.231,1,35214,0.016,0.097,0.053,0.045,0.252
12:24:41.213,0,23937,0.007,0.041,0.024,0.088,0.183
12:24:42.204,0,24315,0.008,0.046,0.030,0.031,0.146
12:24:42.215,2,27644,0.007,0.055,0.056,0.072,0.246
12:24:42.235,1,35972,0.007,0.084,0.050,0.043,0.217
12:24:43.199,0,24690,0.007,0.041,0.022,0.073,0.168
12:24:44.198,0,25058,0.013,0.043,0.035,0.029,0.150
12:24:44.215,2,28394,0.009,0.079,0.198,0.030,0.515
12:24:44.229,1,36726,0.010,0.077,0.023,0.022,0.158
12:24:45.208,0,25429,0.008,0.050,0.029,0.029,0.145
12:24:46.204,0,25805,0.013,0.048,0.066,0.045,0.224
12:24:46.216,2,29140,0.007,0.071,0.074,0.528,0.732
12:24:46.229,1,37472,0.016,0.113,0.054,0.079,0.321
12:24:47.203,0,26184,0.008,0.060,0.034,0.239,0.371
12:24:48.208,0,26556,0.008,0.074,0.090,0.048,0.264
12:24:48.218,2,29879,0.008,0.073,0.035,0.117,0.271
12:24:48.233,1,38208,0.008,0.084,0.071,0.297,0.540
12:24:49.201,0,26930,0.007,0.043,0.051,0.026,0.169
12:24:50.210,0,27303,0.039,0.060,0.022,0.022,0.160
12:24:50.211,2,30630,0.015,0.087,0.025,0.046,0.198
12:24:50.231,1,38943,0.016,0.091,0.048,0.043,0.249
12:24:51.204,0,27677,0.007,0.042,0.025,0.031,0.135
12:24:52.200,0,28047,0.025,0.050,0.065,0.035,0.219
12:24:52.210,2,31377,0.008,0.072,0.025,0.021,0.153
12:24:52.235,1,39687,0.016,0.122,0.023,0.153,0.361
12:24:53.210,0,28412,0.007,0.042,0.023,0.026,0.126
12:24:54.204,0,28782,0.018,0.057,0.055,0.038,0.225
12:24:54.219,2,32113,0.022,0.095,0.113,0.059,0.573
12:24:54.238,1,40438,0.007,0.088,0.048,0.027,0.208
12:24:55.202,0,29152,0.007,0.059,0.029,0.051,0.199
12:24:56.209,0,29528,0.056,0.106,0.111,0.066,0.445
12:24:56.222,2,32858,0.007,0.082,0.026,0.206,0.366
12:24:56.235,1,41185,0.007,0.090,0.045,0.088,0.295
12:24:57.205,0,29902,0.007,0.043,0.025,0.054,0.156
12:24:58.201,0,30272,0.008,0.038,0.081,0.047,0.257
12:24:58.223,2,33602,0.007,0.053,0.025,0.028,0.139
12:24:58.234,1,41932,0.007,0.079,0.022,0.023,0.151
12:24:59.206,0,30643,0.008,0.065,0.029,0.049,0.178
12:25:00.203,0,31017,0.009,0.116,0.042,0.033,0.292
12:25:00.221,2,34342,0.012,0.099,0.029,0.031,0.203
12:25:00.235,1,42663,0.007,0.054,0.025,0.034,0.145
12:25:01.208,0,31390,0.007,0.048,0.024,0.037,0.140
12:25:02.204,0,31763,0.101,0.115,0.132,0.061,0.488
12:25:02.226,2,35083,0.036,0.219,0.049,0.055,0.425
12:25:02.231,1,43399,0.008,0.062,0.062,0.072,0.365
12:25:03.207,0,32139,0.008,0.041,0.030,0.036,0.140
12:25:04.216,0,32515,0.007,0.041,0.060,0.046,0.204
12:25:04.228,2,35829,0.007,0.061,0.030,0.029,0.231
12:25:04.244,1,44141,0.008,0.081,0.324,0.525,0.977
12:25:05.205,0,32892,0.007,0.042,0.029,0.164,0.290
12:25:06.211,0,33258,0.041,0.115,0.150,0.360,0.817
12:25:06.211,2,36569,0.043,0.100,0.071,0.089,0.659
12:25:06.226,1,44889,0.010,0.059,0.031,0.054,0.200
12:25:07.207,0,33625,0.008,0.049,0.033,0.023,0.162
12:25:08.214,0,33993,0.009,0.120,0.134,0.106,0.640
12:25:08.230,2,37296,0.010,0.099,0.092,0.068,0.328
12:25:08.234,1,45623,0.009,0.064,0.043,0.039,0.200
12:25:09.207,0,34365,0.007,0.049,0.024,0.021,0.131
12:25:10.206,0,34736,0.009,0.072,0.056,0.045,0.243
12:25:10.208,2,38033,0.018,0.072,0.050,0.042,0.222
12:25:10.237,1,46366,0.007,0.082,0.075,0.044,0.239
12:25:11.204,0,35108,0.007,0.041,0.029,0.028,0.149
12:25:12.213,0,35480,0.009,0.050,0.031,0.049,0.179
12:25:12.226,2,38771,0.007,0.071,0.027,0.042,0.194
12:25:12.241,1,47107,0.019,0.110,0.043,0.043,0.258
12:25:13.205,0,35854,0.007,0.039,0.029,0.037,0.134
12:25:14.211,0,36228,0.008,0.037,0.054,0.033,0.184
12:25:14.228,2,39520,0.007,0.055,0.086,0.021,0.201
12:25:14.241,1,47849,0.007,0.073,0.045,0.043,0.205
12:25:15.208,0,36601,0.009,0.040,0.053,0.037,0.185
12:25:16.213,0,36972,0.009,0.048,0.076,0.065,0.233
12:25:16.230,2,40261,0.019,0.313,0.120,0.075,0.609
12:25:16.240,1,48595,0.008,0.083,0.026,0.037,0.234
12:25:17.209,0,37347,0.016,0.064,0.059,0.025,0.217
12:25:18.218,0,37720,0.007,0.047,0.080,0.108,0.282
12:25:18.230,2,41008,0.008,0.074,0.075,0.057,0.353
12:25:18.242,1,49336,0.008,0.057,0.034,0.029,0.156
12:25:19.214,0,38092,0.009,0.043,0.024,0.041,0.140
12:25:20.208,0,38460,0.009,0.047,0.033,0.021,0.147
12:25:20.216,2,41751,0.009,0.054,0.041,0.084,0.416
12:25:20.242,1,50076,0.008,0.077,0.085,0.077,0.277
12:25:21.220,0,38832,0.008,0.051,0.023,0.040,0.143
12:25:22.213,0,39208,0.014,0.067,0.174,0.069,0.355
12:25:22.216,2,42487,0.007,0.076,0.041,0.059,0.242
12:25:22.241,1,50822,0.016,0.099,0.045,0.035,0.254
12:25:23.221,0,39576,0.017,0.073,0.022,0.024,0.162
12:25:24.216,0,39951,0.008,0.061,0.104,0.054,0.279
12:25:24.231,2,43229,0.006,0.055,0.028,0.057,0.177
12:25:24.244,1,51563,0.007,0.071,0.060,0.044,0.223
12:25:25.209,0,40326,0.008,0.058,0.035,0.056,0.199
12:25:26.208,0,40698,0.009,0.037,0.031,0.024,0.128
12:25:26.236,2,43976,0.007,0.054,0.026,0.067,0.188
12:25:26.242,1,52304,0.008,0.067,0.063,0.096,0.261
12:25:27.216,0,41068,0.007,0.044,0.045,0.030,0.195
12:25:28.213,0,41440,0.008,0.033,0.128,0.034,0.455
12:25:28.219,2,44716,0.007,0.051,0.029,0.025,0.171
12:25:28.242,1,53047,0.008,0.054,0.043,0.050,0.177
12:25:29.223,0,41810,0.020,0.082,0.119,0.107,0.395
12:25:30.218,0,42182,0.025,0.112,0.193,0.147,0.802
12:25:30.235,2,45444,0.007,0.052,0.024,0.048,0.156
12:25:30.245,1,53788,0.010,0.085,0.085,0.051,0.261
12:25:31.211,0,42555,0.007,0.046,0.054,0.040,0.181
12:25:32.210,0,42922,0.016,0.066,0.074,0.025,0.274
12:25:32.217,2,46185,0.007,0.065,0.025,0.056,0.184
12:25:32.229,1,54535,0.010,0.061,0.047,0.040,0.207
12:25:33.203,0,43290,0.008,0.029,0.013,0.026,0.101
12:25:34.209,2,46944,0.010,0.141,0.100,0.048,0.574
12:25:34.215,0,43632,0.009,0.070,0.101,0.046,0.517
12:25:34.221,1,55256,0.007,0.039,0.066,0.038,0.226
12:25:35.204,0,43981,0.016,0.050,0.066,0.036,0.242
12:25:36.201,2,47669,0.007,0.042,0.046,0.035,0.202
12:25:36.203,0,44336,0.007,0.034,0.048,0.035,0.155
12:25:36.216,1,55980,0.007,0.034,0.020,0.022,0.106
12:25:37.203,0,44682,0.017,0.047,0.026,0.046,0.164
12:25:38.204,2,48378,0.007,0.033,0.110,0.031,0.257
12:25:38.209,0,45049,0.021,0.041,0.025,0.024,0.135
12:25:38.222,1,56672,0.008,0.046,0.038,0.047,0.199
12:25:39.201,0,45428,0.010,0.065,0.079,0.030,0.258
12:25:40.210,0,45796,0.014,0.041,0.089,0.026,0.210
12:25:40.211,2,49110,0.010,0.082,0.193,0.299,0.870
12:25:40.222,1,57400,0.007,0.052,0.021,0.024,0.134
12:25:41.203,0,46168,0.008,0.024,0.022,0.036,0.110
