wall_time,cam_index,rtp_seq,network_ms
15:16:05.679,1,12283,18248.4845
15:16:05.680,2,34533,16297.3090
15:16:05.684,0,28440,8041.9030
15:16:05.688,2,34544,16255.3679
15:16:05.690,0,28448,8027.2061
15:16:05.696,0,28455,8016.7036
15:16:05.699,1,12485,18011.1777
15:16:05.705,1,12519,18015.1621
15:16:05.715,1,12533,18014.5005
15:16:05.717,2,34713,16011.7462
15:16:05.741,0,28463,8045.8805
15:16:05.753,1,12546,18050.7561
15:16:05.756,2,34763,16049.3124
15:16:05.787,0,28471,8052.2832
15:16:05.792,1,12557,18080.9089
15:16:05.796,2,34776,16068.0377
15:16:05.820,0,28480,8043.6208
15:16:05.836,1,12568,18091.5428
15:16:05.836,2,34787,16102.1401
15:16:05.861,0,28488,8052.2712
15:16:05.870,1,12578,18091.9074
15:16:05.874,2,34798,16132.7406
15:16:05.948,0,28496,8070.4110
15:16:05.948,1,12589,18123.6631
15:16:05.949,2,34809,16160.9341
15:16:05.951,0,28504,8057.1181
15:16:05.952,1,12601,18070.8694
15:16:05.956,2,34820,16100.6535
15:16:05.978,0,28512,8039.8968
15:16:06.000,2,34832,16124.9351
15:16:06.003,1,12611,18097.0032
15:16:06.019,0,28519,8013.2188
15:16:06.024,1,12622,18082.8447
15:16:06.034,2,34843,16128.1279
15:16:06.059,0,28526,8047.6471
15:16:06.069,1,12635,18062.2896
15:16:06.074,2,34855,16116.0809
15:16:06.091,0,28533,8028.6054
15:16:06.115,1,12645,18088.3141
15:16:06.118,2,34867,16128.0493
15:16:06.135,0,28540,8039.4231
15:16:06.162,1,12656,18088.8502
15:16:06.165,2,34879,16124.9305
15:16:06.178,0,28549,8040.8025
15:16:06.182,1,12667,18083.8251
15:16:06.187,2,34890,16119.7614
15:16:06.218,0,28558,8048.1965
15:16:06.228,1,12679,18083.7676
15:16:06.232,2,34902,16121.7071
15:16:06.266,0,28568,8008.8068
15:16:06.270,1,12690,18083.3579
15:16:06.275,2,34913,16127.0742
15:16:06.291,0,28580,8017.6797
15:16:06.321,1,12701,18079.5753
15:16:06.323,2,34925,16131.5477
15:16:06.337,0,28591,8022.7417
15:16:06.345,1,12712,18087.1480
15:16:06.367,2,34936,16130.1105
15:16:06.380,0,28603,8049.7094
15:16:06.388,2,34948,16122.6343
15:16:06.391,1,12724,18085.6474
15:16:06.420,0,28616,8045.6919
15:16:06.430,1,12733,18083.8105
15:16:06.433,2,34959,16121.3631
15:16:06.476,1,12745,18061.5137
15:16:06.476,2,34971,16120.1524
15:16:06.544,1,12756,18127.1233
15:16:06.548,0,28625,8123.3576
15:16:06.548,2,34982,16166.0913
15:16:06.559,1,12768,18095.7740
15:16:06.559,2,34993,16131.2798
15:16:06.565,0,28755,8041.5903
15:16:06.570,0,28768,8046.1402
15:16:06.583,0,28781,8037.1609
15:16:06.589,2,35004,16120.4923
15:16:06.591,1,12780,18072.9008
15:16:06.618,0,28790,8043.9251
15:16:06.646,2,35017,16079.0230
15:16:06.646,1,12791,18100.3364
15:16:06.661,0,28800,8044.6413
15:16:06.669,1,12801,18080.5943
15:16:06.674,2,35030,16061.2852
15:16:06.701,0,28808,8018.9613
15:16:06.719,1,12812,18089.4597
15:16:06.719,2,35042,16101.3825
15:16:06.732,0,28816,8041.7674
15:16:06.751,1,12824,18086.3892
15:16:06.769,2,35052,16142.0456
15:16:06.773,0,28824,8037.4810
15:16:06.789,2,35063,16118.6209
15:16:06.792,1,12834,18077.7751
15:16:06.825,0,28831,8029.1250
15:16:06.832,2,35076,16128.6488
15:16:06.836,1,12846,18079.3376
15:16:06.861,0,28839,8036.2036
15:16:06.901,1,12857,18114.6991
15:16:06.906,0,28847,8050.7053
15:16:06.906,2,35087,16158.3523
15:16:06.911,1,12869,18083.1558
15:16:06.915,2,35097,16116.4479
15:16:06.937,0,28856,8044.6648
