abs_time,cam,rtp_seq
1777726060.377178,2,22363
1777726060.377190,2,22364
1777726060.377203,2,22365
1777726060.377214,2,22366
1777726060.377226,2,22367
1777726060.377238,2,22368
1777726060.377249,2,22369
1777726060.377261,2,22370
1777726060.377273,2,22371
1777726060.377285,2,22372
1777726060.377296,2,22373
1777726060.377308,2,22374
1777726060.377320,2,22375
1777726060.377331,2,22376
1777726060.377343,2,22377
1777726060.377354,2,22378
1777726060.377366,2,22379
1777726060.377378,2,22380
1777726060.377389,2,22381
1777726060.377401,2,22382
1777726060.377413,2,22383
1777726060.377425,2,22384
1777726060.377436,2,22385
1777726060.377448,2,22386
1777726060.377460,2,22387
1777726060.377471,2,22388
1777726060.377482,2,22389
1777726060.377494,2,22390
1777726060.377506,2,22391
1777726060.377518,2,22392
1777726060.395020,1,28955
1777726060.395054,1,28956
1777726060.395081,1,28957
1777726060.395110,1,28958
1777726060.395132,1,28959
1777726060.395154,1,28960
1777726060.395177,1,28961
1777726060.395200,1,28962
1777726060.395221,1,28963
1777726060.395243,1,28964
1777726060.398502,0,13722
1777726060.398541,0,13723
1777726060.398570,0,13724
1777726060.398595,0,13725
1777726060.398618,0,13726
1777726060.398640,0,13727
1777726060.398664,0,13728
1777726060.398685,0,13729
1777726060.398707,0,13730
1777726060.398728,0,13731
1777726060.398749,0,13732
1777726060.410179,2,22393
1777726060.410229,2,22394
1777726060.410271,2,22395
1777726060.410309,2,22396
1777726060.410346,2,22397
1777726060.410382,2,22398
1777726060.410417,2,22399
1777726060.410451,2,22400
1777726060.410487,2,22401
1777726060.410522,2,22402
1777726060.410557,2,22403
1777726060.410593,2,22404
1777726060.410627,2,22405
1777726060.427045,1,28965
1777726060.427085,1,28966
1777726060.427114,1,28967
1777726060.427139,1,28968
1777726060.427162,1,28969
1777726060.427184,1,28970
1777726060.427207,1,28971
1777726060.427228,1,28972
1777726060.427250,1,28973
1777726060.427271,1,28974
1777726060.427293,1,28975
1777726060.427317,1,28976
1777726060.427341,1,28977
1777726060.429456,2,22406
1777726060.429483,2,22407
1777726060.429506,2,22408
1777726060.429526,2,22409
1777726060.429545,2,22410
1777726060.429563,2,22411
1777726060.429583,2,22412
1777726060.429602,2,22413
1777726060.429620,2,22414
1777726060.429640,2,22415
1777726060.429659,2,22416
1777726060.439115,0,13733
1777726060.439152,0,13734
1777726060.439179,0,13735
1777726060.439202,0,13736
1777726060.439224,0,13737
1777726060.439247,0,13738
1777726060.439269,0,13739
1777726060.439291,0,13740
1777726060.439313,0,13741
1777726060.439336,0,13742
1777726060.439358,0,13743
1777726060.461165,2,22417
1777726060.461187,2,22418
1777726060.461206,2,22419
1777726060.461225,2,22420
1777726060.461244,2,22421
1777726060.461262,2,22422
1777726060.461281,2,22423
1777726060.461299,2,22424
1777726060.461317,2,22425
1777726060.461336,2,22426
1777726060.461354,2,22427
1777726060.461372,2,22428
1777726060.461391,2,22429
1777726060.471979,1,28978
1777726060.472013,1,28979
1777726060.472039,1,28980
1777726060.472063,1,28981
1777726060.472085,1,28982
1777726060.472107,1,28983
1777726060.472128,1,28984
1777726060.472150,1,28985
1777726060.472172,1,28986
1777726060.472194,1,28987
1777726060.472215,1,28988
1777726060.472238,1,28989
1777726060.481091,0,13744
1777726060.481130,0,13745
1777726060.481157,0,13746
1777726060.481182,0,13747
1777726060.481205,0,13748
1777726060.481228,0,13749
1777726060.481250,0,13750
1777726060.481271,0,13751
1777726060.481294,0,13752
1777726060.481316,0,13753
1777726060.481337,0,13754
1777726060.506150,2,22430
1777726060.506178,2,22431
1777726060.506201,2,22432
1777726060.506222,2,22433
1777726060.506243,2,22434
1777726060.506262,2,22435
1777726060.506280,2,22436
1777726060.506299,2,22437
1777726060.506318,2,22438
1777726060.506337,2,22439
1777726060.506356,2,22440
1777726060.506374,2,22441
1777726060.512650,0,13755
1777726060.512691,0,13756
1777726060.512720,0,13757
1777726060.512747,0,13758
1777726060.512771,0,13759
1777726060.512796,0,13760
1777726060.512820,0,13761
1777726060.512843,0,13762
1777726060.512866,0,13763
1777726060.512889,0,13764
1777726060.512912,0,13765
1777726060.513148,1,28990
1777726060.513178,1,28991
1777726060.513202,1,28992
1777726060.513224,1,28993
1777726060.513247,1,28994
1777726060.513269,1,28995
1777726060.513294,1,28996
1777726060.513316,1,28997
1777726060.513340,1,28998
1777726060.513364,1,28999
1777726060.513387,1,29000
1777726060.513411,1,29001
1777726060.547211,2,22442
1777726060.547234,2,22443
1777726060.547255,2,22444
1777726060.547274,2,22445
1777726060.547293,2,22446
1777726060.547312,2,22447
1777726060.547331,2,22448
1777726060.547350,2,22449
1777726060.547368,2,22450
1777726060.547386,2,22451
1777726060.547404,2,22452
1777726060.547424,2,22453
1777726060.554488,1,29002
1777726060.554528,1,29003
1777726060.554556,1,29004
1777726060.554583,1,29005
1777726060.554607,1,29006
1777726060.554631,1,29007
1777726060.554659,1,29008
1777726060.554682,1,29009
1777726060.554704,1,29010
1777726060.554726,1,29011
1777726060.554748,1,29012
1777726060.557174,0,13766
1777726060.557208,0,13767
1777726060.557237,0,13768
1777726060.557261,0,13769
1777726060.557284,0,13770
1777726060.557305,0,13771
1777726060.557328,0,13772
1777726060.557350,0,13773
1777726060.557372,0,13774
1777726060.557395,0,13775
1777726060.557418,0,13776
1777726060.557440,0,13777
1777726060.586467,1,29013
1777726060.586498,1,29014
1777726060.586523,1,29015
1777726060.586546,1,29016
1777726060.586567,1,29017
1777726060.586591,1,29018
1777726060.586612,1,29019
1777726060.586634,1,29020
1777726060.586654,1,29021
1777726060.586676,1,29022
1777726060.588607,2,22454
1777726060.588644,2,22455
1777726060.588672,2,22456
1777726060.588696,2,22457
1777726060.588719,2,22458
1777726060.588742,2,22459
1777726060.588765,2,22460
1777726060.588788,2,22461
1777726060.588811,2,22462
1777726060.588832,2,22463
1777726060.588854,2,22464
1777726060.599283,0,13778
1777726060.599319,0,13779
1777726060.599345,0,13780
1777726060.599368,0,13781
1777726060.599391,0,13782
1777726060.599413,0,13783
1777726060.599435,0,13784
1777726060.599456,0,13785
1777726060.599478,0,13786
1777726060.599499,0,13787
1777726060.599520,0,13788
1777726060.599540,0,13789
1777726060.620742,2,22465
1777726060.620781,2,22466
1777726060.620808,2,22467
1777726060.620832,2,22468
1777726060.620855,2,22469
1777726060.620878,2,22470
1777726060.620900,2,22471
1777726060.620921,2,22472
1777726060.620954,2,22473
1777726060.620976,2,22474
1777726060.620997,2,22475
1777726060.621019,2,22476
1777726060.631558,1,29023
1777726060.631603,1,29024
1777726060.631637,1,29025
1777726060.631663,1,29026
1777726060.631686,1,29027
1777726060.631708,1,29028
1777726060.631729,1,29029
1777726060.631750,1,29030
1777726060.631774,1,29031
1777726060.631800,1,29032
1777726060.631825,1,29033
1777726060.641586,0,13790
1777726060.641617,0,13791
1777726060.641642,0,13792
1777726060.641665,0,13793
1777726060.641688,0,13794
1777726060.641711,0,13795
1777726060.641733,0,13796
1777726060.641754,0,13797
1777726060.641775,0,13798
1777726060.641795,0,13799
1777726060.641817,0,13800
1777726060.641839,0,13801
1777726060.665653,2,22477
1777726060.665695,2,22478
1777726060.665724,2,22479
1777726060.665748,2,22480
1777726060.665776,2,22481
1777726060.665802,2,22482
1777726060.665828,2,22483
1777726060.665852,2,22484
1777726060.665876,2,22485
1777726060.665900,2,22486
1777726060.665935,2,22487
1777726060.666056,2,22488
1777726060.672188,1,29034
1777726060.672228,1,29035
1777726060.672257,1,29036
1777726060.672283,1,29037
1777726060.672307,1,29038
1777726060.672333,1,29039
1777726060.672357,1,29040
1777726060.672380,1,29041
1777726060.672404,1,29042
1777726060.672427,1,29043
1777726060.672789,0,13802
1777726060.672819,0,13803
1777726060.672844,0,13804
1777726060.672868,0,13805
1777726060.672891,0,13806
1777726060.672915,0,13807
1777726060.672944,0,13808
1777726060.672967,0,13809
1777726060.672989,0,13810
1777726060.673011,0,13811
1777726060.673033,0,13812
1777726060.673055,0,13813
1777726060.707270,2,22489
1777726060.707309,2,22490
1777726060.707336,2,22491
1777726060.707361,2,22492
1777726060.707385,2,22493
1777726060.707408,2,22494
1777726060.707431,2,22495
1777726060.707451,2,22496
1777726060.707472,2,22497
1777726060.707494,2,22498
1777726060.707516,2,22499
1777726060.707539,2,22500
1777726060.714182,1,29044
1777726060.714211,1,29045
1777726060.714234,1,29046
1777726060.714257,1,29047
1777726060.714279,1,29048
1777726060.714301,1,29049
1777726060.714324,1,29050
1777726060.714345,1,29051
1777726060.714367,1,29052
1777726060.714389,1,29053
1777726060.714410,1,29054
1777726060.718511,0,13814
1777726060.718551,0,13815
1777726060.718579,0,13816
1777726060.718602,0,13817
1777726060.718625,0,13818
1777726060.718647,0,13819
1777726060.718669,0,13820
1777726060.718690,0,13821
1777726060.718712,0,13822
1777726060.718732,0,13823
1777726060.718753,0,13824
1777726060.718775,0,13825
1777726060.745962,1,29055
1777726060.745995,1,29056
1777726060.746021,1,29057
1777726060.746044,1,29058
1777726060.746065,1,29059
1777726060.746087,1,29060
1777726060.746108,1,29061
1777726060.746130,1,29062
1777726060.746151,1,29063
1777726060.746173,1,29064
1777726060.748801,2,22501
1777726060.748831,2,22502
1777726060.748855,2,22503
1777726060.748877,2,22504
1777726060.748900,2,22505
1777726060.748929,2,22506
1777726060.748955,2,22507
1777726060.748978,2,22508
1777726060.748998,2,22509
1777726060.749020,2,22510
1777726060.749041,2,22511
1777726060.749063,2,22512
1777726060.759168,0,13826
1777726060.759197,0,13827
1777726060.759222,0,13828
1777726060.759244,0,13829
1777726060.759267,0,13830
1777726060.759289,0,13831
1777726060.759310,0,13832
1777726060.759333,0,13833
1777726060.759354,0,13834
1777726060.759376,0,13835
1777726060.759397,0,13836
1777726060.759418,0,13837
1777726060.759440,0,13838
1777726060.781254,2,22513
1777726060.781290,2,22514
1777726060.781319,2,22515
1777726060.781345,2,22516
1777726060.781380,2,22517
1777726060.781414,2,22518
1777726060.781453,2,22519
1777726060.781500,2,22520
1777726060.781540,2,22521
1777726060.781587,2,22522
1777726060.781637,2,22523
1777726060.781686,2,22524
1777726060.781732,2,22525
1777726060.787773,1,29065
1777726060.787813,1,29066
1777726060.787840,1,29067
1777726060.787865,1,29068
1777726060.787887,1,29069
1777726060.787908,1,29070
1777726060.787943,1,29071
1777726060.787968,1,29072
1777726060.787992,1,29073
1777726060.788014,1,29074
1777726060.801251,0,13839
1777726060.801279,0,13840
1777726060.801302,0,13841
1777726060.801326,0,13842
1777726060.801347,0,13843
1777726060.801368,0,13844
1777726060.801403,0,13845
1777726060.801436,0,13846
1777726060.801460,0,13847
1777726060.801482,0,13848
1777726060.801503,0,13849
1777726060.801526,0,13850
1777726060.826622,2,22526
1777726060.826651,2,22527
1777726060.826676,2,22528
1777726060.826698,2,22529
1777726060.826720,2,22530
1777726060.826742,2,22531
1777726060.826764,2,22532
1777726060.826785,2,22533
1777726060.826806,2,22534
1777726060.826827,2,22535
1777726060.826850,2,22536
1777726060.826873,2,22537
1777726060.826895,2,22538
1777726060.832352,1,29075
1777726060.832395,1,29076
1777726060.832425,1,29077
1777726060.832455,1,29078
1777726060.832480,1,29079
1777726060.832505,1,29080
1777726060.832529,1,29081
1777726060.832553,1,29082
1777726060.832577,1,29083
1777726060.832601,1,29084
1777726060.832626,1,29085
1777726060.832916,0,13851
1777726060.832952,0,13852
1777726060.832977,0,13853
1777726060.833000,0,13854
1777726060.833023,0,13855
1777726060.833046,0,13856
1777726060.833068,0,13857
1777726060.833089,0,13858
1777726060.833112,0,13859
1777726060.833134,0,13860
1777726060.833157,0,13861
1777726060.833180,0,13862
1777726060.867956,2,22539
1777726060.867988,2,22540
1777726060.868013,2,22541
1777726060.868039,2,22542
1777726060.868061,2,22543
1777726060.868083,2,22544
1777726060.868104,2,22545
1777726060.868126,2,22546
1777726060.868147,2,22547
1777726060.868169,2,22548
1777726060.868189,2,22549
1777726060.868211,2,22550
1777726060.868233,2,22551
1777726060.868254,2,22552
1777726060.873651,1,29086
1777726060.873682,1,29087
1777726060.873708,1,29088
1777726060.873731,1,29089
1777726060.873754,1,29090
1777726060.873776,1,29091
1777726060.873799,1,29092
1777726060.873820,1,29093
1777726060.873842,1,29094
1777726060.873864,1,29095
1777726060.873884,1,29096
1777726060.878542,0,13863
1777726060.878570,0,13864
1777726060.878595,0,13865
1777726060.878618,0,13866
1777726060.878641,0,13867
1777726060.878663,0,13868
1777726060.878684,0,13869
1777726060.878706,0,13870
1777726060.878727,0,13871
1777726060.878748,0,13872
1777726060.878770,0,13873
1777726060.878791,0,13874
1777726060.878812,0,13875
1777726060.909028,2,22553
1777726060.909056,2,22554
1777726060.909080,2,22555
1777726060.909104,2,22556
1777726060.909126,2,22557
1777726060.909148,2,22558
1777726060.909171,2,22559
1777726060.909192,2,22560
1777726060.909214,2,22561
1777726060.909235,2,22562
1777726060.909256,2,22563
1777726060.914897,1,29097
1777726060.914940,1,29098
1777726060.914970,1,29099
1777726060.914994,1,29100
1777726060.915017,1,29101
1777726060.915038,1,29102
1777726060.915061,1,29103
1777726060.915082,1,29104
1777726060.915103,1,29105
1777726060.915126,1,29106
1777726060.915148,1,29107
1777726060.915173,1,29108
1777726060.919463,0,13876
1777726060.919490,0,13877
1777726060.919512,0,13878
1777726060.919535,0,13879
1777726060.919556,0,13880
1777726060.919576,0,13881
1777726060.919598,0,13882
1777726060.919619,0,13883
1777726060.919641,0,13884
1777726060.919662,0,13885
1777726060.919683,0,13886
1777726060.919706,0,13887
1777726060.941707,2,22564
1777726060.941734,2,22565
1777726060.941758,2,22566
1777726060.941780,2,22567
1777726060.941802,2,22568
1777726060.941824,2,22569
1777726060.941851,2,22570
1777726060.941873,2,22571
1777726060.941893,2,22572
1777726060.941914,2,22573
1777726060.941948,2,22574
1777726060.941970,2,22575
1777726060.941993,2,22576
1777726060.942017,2,22577
1777726060.947085,1,29109
1777726060.947116,1,29110
1777726060.947142,1,29111
1777726060.947184,1,29112
1777726060.947219,1,29113
1777726060.947246,1,29114
1777726060.947269,1,29115
1777726060.947290,1,29116
1777726060.947312,1,29117
1777726060.947333,1,29118
1777726060.947355,1,29119
1777726060.947375,1,29120
1777726060.961249,0,13888
1777726060.961292,0,13889
1777726060.961318,0,13890
1777726060.961342,0,13891
1777726060.961365,0,13892
1777726060.961388,0,13893
1777726060.961411,0,13894
1777726060.961433,0,13895
1777726060.961455,0,13896
1777726060.961477,0,13897
1777726060.961499,0,13898
1777726060.961521,0,13899
1777726060.961543,0,13900
1777726060.987086,2,22578
1777726060.987120,2,22579
1777726060.987145,2,22580
1777726060.987172,2,22581
1777726060.987199,2,22582
1777726060.987226,2,22583
1777726060.987248,2,22584
1777726060.987271,2,22585
1777726060.987292,2,22586
1777726060.987316,2,22587
1777726060.987340,2,22588
1777726060.987362,2,22589
1777726060.987385,2,22590
1777726060.987412,2,22591
1777726060.987444,2,22592
1777726060.991981,1,29121
1777726060.992015,1,29122
1777726060.992041,1,29123
1777726060.992065,1,29124
1777726060.992091,1,29125
1777726060.992115,1,29126
1777726060.992137,1,29127
1777726060.992160,1,29128
1777726060.992183,1,29129
1777726060.992205,1,29130
1777726060.992227,1,29131
1777726060.992251,1,29132
1777726060.992908,0,13901
1777726060.992948,0,13902
1777726060.992976,0,13903
1777726060.992998,0,13904
1777726060.993020,0,13905
1777726060.993043,0,13906
1777726060.993066,0,13907
1777726060.993086,0,13908
1777726060.993108,0,13909
1777726060.993130,0,13910
1777726060.993152,0,13911
1777726060.993174,0,13912
1777726060.993195,0,13913
1777726061.027630,2,22593
1777726061.027659,2,22594
1777726061.027683,2,22595
1777726061.027707,2,22596
1777726061.027730,2,22597
1777726061.027752,2,22598
1777726061.027775,2,22599
1777726061.027797,2,22600
1777726061.027818,2,22601
1777726061.027839,2,22602
1777726061.027862,2,22603
1777726061.027884,2,22604
1777726061.027905,2,22605
1777726061.032782,1,29133
1777726061.032814,1,29134
1777726061.032841,1,29135
1777726061.032864,1,29136
1777726061.032887,1,29137
1777726061.032911,1,29138
1777726061.032956,1,29139
1777726061.032990,1,29140
1777726061.033012,1,29141
1777726061.033035,1,29142
1777726061.033057,1,29143
1777726061.033078,1,29144
1777726061.037606,0,13914
1777726061.037639,0,13915
1777726061.037665,0,13916
1777726061.037688,0,13917
1777726061.037711,0,13918
1777726061.037733,0,13919
1777726061.037755,0,13920
1777726061.037776,0,13921
1777726061.037798,0,13922
1777726061.037819,0,13923
1777726061.037841,0,13924
1777726061.037862,0,13925
1777726061.037884,0,13926
1777726061.069250,2,22606
1777726061.069290,2,22607
1777726061.069317,2,22608
1777726061.069341,2,22609
1777726061.069364,2,22610
1777726061.069387,2,22611
1777726061.069409,2,22612
1777726061.069432,2,22613
1777726061.069454,2,22614
1777726061.069476,2,22615
1777726061.069498,2,22616
1777726061.069519,2,22617
1777726061.069541,2,22618
1777726061.069564,2,22619
1777726061.074966,1,29145
1777726061.075007,1,29146
1777726061.075034,1,29147
1777726061.075058,1,29148
1777726061.075080,1,29149
1777726061.075103,1,29150
1777726061.075125,1,29151
1777726061.075147,1,29152
1777726061.075167,1,29153
1777726061.075190,1,29154
1777726061.075212,1,29155
1777726061.075233,1,29156
1777726061.075257,1,29157
1777726061.079338,0,13927
1777726061.079376,0,13928
1777726061.079403,0,13929
1777726061.079427,0,13930
1777726061.079451,0,13931
1777726061.079473,0,13932
1777726061.079501,0,13933
1777726061.079523,0,13934
1777726061.079545,0,13935
1777726061.079568,0,13936
1777726061.079591,0,13937
1777726061.079615,0,13938
1777726061.079636,0,13939
1777726061.079658,0,13940
1777726061.101422,2,22620
1777726061.101456,2,22621
1777726061.101485,2,22622
1777726061.101509,2,22623
1777726061.101533,2,22624
1777726061.101554,2,22625
1777726061.101576,2,22626
1777726061.101599,2,22627
1777726061.101620,2,22628
1777726061.101647,2,22629
1777726061.101668,2,22630
1777726061.101691,2,22631
1777726061.101734,2,22632
1777726061.107306,1,29158
1777726061.107335,1,29159
1777726061.107361,1,29160
1777726061.107382,1,29161
1777726061.107405,1,29162
1777726061.107427,1,29163
1777726061.107449,1,29164
1777726061.107469,1,29165
1777726061.107491,1,29166
1777726061.107512,1,29167
1777726061.107534,1,29168
1777726061.107558,1,29169
1777726061.121511,0,13941
1777726061.121549,0,13942
1777726061.121577,0,13943
1777726061.121601,0,13944
1777726061.121624,0,13945
1777726061.121647,0,13946
1777726061.121668,0,13947
1777726061.121688,0,13948
1777726061.121710,0,13949
1777726061.121731,0,13950
1777726061.121752,0,13951
1777726061.121775,0,13952
1777726061.121797,0,13953
1777726061.146985,2,22633
1777726061.147023,2,22634
1777726061.147049,2,22635
1777726061.147073,2,22636
1777726061.147095,2,22637
1777726061.147117,2,22638
1777726061.147140,2,22639
1777726061.147163,2,22640
1777726061.147185,2,22641
1777726061.147205,2,22642
1777726061.147225,2,22643
1777726061.147246,2,22644
1777726061.152328,1,29170
1777726061.152364,1,29171
1777726061.152391,1,29172
1777726061.152417,1,29173
1777726061.152442,1,29174
1777726061.152465,1,29175
1777726061.152490,1,29176
1777726061.152513,1,29177
1777726061.152537,1,29178
1777726061.152561,1,29179
1777726061.152582,1,29180
1777726061.152606,1,29181
1777726061.152875,0,13954
1777726061.152906,0,13955
1777726061.152943,0,13956
1777726061.152972,0,13957
1777726061.152994,0,13958
1777726061.153014,0,13959
1777726061.153036,0,13960
1777726061.153059,0,13961
1777726061.153080,0,13962
1777726061.153101,0,13963
1777726061.153122,0,13964
1777726061.153143,0,13965
1777726061.153163,0,13966
1777726061.153184,0,13967
1777726061.187944,2,22645
1777726061.187979,2,22646
1777726061.188004,2,22647
1777726061.188027,2,22648
1777726061.188049,2,22649
1777726061.188072,2,22650
1777726061.188094,2,22651
1777726061.188117,2,22652
1777726061.188138,2,22653
1777726061.188160,2,22654
1777726061.188181,2,22655
1777726061.188202,2,22656
1777726061.188223,2,22657
1777726061.188244,2,22658
1777726061.188266,2,22659
1777726061.193148,1,29182
1777726061.193180,1,29183
1777726061.193204,1,29184
1777726061.193227,1,29185
1777726061.193249,1,29186
1777726061.193275,1,29187
1777726061.193296,1,29188
1777726061.193318,1,29189
1777726061.193339,1,29190
1777726061.193361,1,29191
1777726061.193383,1,29192
1777726061.193404,1,29193
1777726061.198008,0,13968
1777726061.198038,0,13969
1777726061.198064,0,13970
1777726061.198086,0,13971
1777726061.198108,0,13972
1777726061.198131,0,13973
1777726061.198153,0,13974
1777726061.198174,0,13975
1777726061.198196,0,13976
1777726061.198217,0,13977
1777726061.198239,0,13978
1777726061.198261,0,13979
1777726061.198283,0,13980
1777726061.229381,2,22660
1777726061.229413,2,22661
1777726061.229439,2,22662
1777726061.229462,2,22663
1777726061.229486,2,22664
1777726061.229509,2,22665
1777726061.229531,2,22666
1777726061.229552,2,22667
1777726061.229575,2,22668
1777726061.229597,2,22669
1777726061.229619,2,22670
1777726061.229640,2,22671
1777726061.229663,2,22672
1777726061.235088,1,29194
1777726061.235119,1,29195
1777726061.235143,1,29196
1777726061.235165,1,29197
1777726061.235187,1,29198
1777726061.235209,1,29199
1777726061.235232,1,29200
1777726061.235254,1,29201
1777726061.235277,1,29202
1777726061.235298,1,29203
1777726061.235319,1,29204
1777726061.235340,1,29205
1777726061.239087,0,13981
1777726061.239116,0,13982
1777726061.239138,0,13983
1777726061.239157,0,13984
1777726061.239175,0,13985
1777726061.239192,0,13986
1777726061.239208,0,13987
1777726061.239225,0,13988
1777726061.239243,0,13989
1777726061.239260,0,13990
1777726061.239276,0,13991
1777726061.239293,0,13992
1777726061.239309,0,13993
1777726061.261495,2,22673
1777726061.261534,2,22674
1777726061.261562,2,22675
1777726061.261585,2,22676
1777726061.261607,2,22677
1777726061.261630,2,22678
1777726061.261653,2,22679
1777726061.261676,2,22680
1777726061.261698,2,22681
1777726061.261721,2,22682
1777726061.261744,2,22683
1777726061.261765,2,22684
1777726061.261788,2,22685
1777726061.261812,2,22686
1777726061.267548,1,29206
1777726061.267600,1,29207
1777726061.267642,1,29208
1777726061.267680,1,29209
1777726061.267718,1,29210
1777726061.267753,1,29211
1777726061.267789,1,29212
1777726061.267823,1,29213
1777726061.267858,1,29214
1777726061.267892,1,29215
1777726061.267971,1,29216
1777726061.268031,1,29217
1777726061.281362,0,13994
1777726061.281400,0,13995
1777726061.281427,0,13996
1777726061.281452,0,13997
1777726061.281475,0,13998
1777726061.281497,0,13999
1777726061.281519,0,14000
1777726061.281541,0,14001
1777726061.281562,0,14002
1777726061.281583,0,14003
1777726061.281604,0,14004
1777726061.281627,0,14005
1777726061.281648,0,14006
1777726061.307014,2,22687
1777726061.307047,2,22688
1777726061.307072,2,22689
1777726061.307096,2,22690
1777726061.307119,2,22691
1777726061.307140,2,22692
1777726061.307163,2,22693
1777726061.307184,2,22694
1777726061.307206,2,22695
1777726061.307228,2,22696
1777726061.307249,2,22697
1777726061.307270,2,22698
1777726061.307292,2,22699
1777726061.312155,1,29218
1777726061.312184,1,29219
1777726061.312207,1,29220
1777726061.312228,1,29221
1777726061.312251,1,29222
1777726061.312272,1,29223
1777726061.312295,1,29224
1777726061.312317,1,29225
1777726061.312339,1,29226
1777726061.312360,1,29227
1777726061.312381,1,29228
1777726061.312402,1,29229
1777726061.334289,0,14007
1777726061.334362,0,14008
1777726061.334481,0,14009
1777726061.334499,0,14010
1777726061.334513,0,14011
1777726061.334526,0,14012
1777726061.334539,0,14013
1777726061.334552,0,14014
1777726061.334564,0,14015
1777726061.334577,0,14016
1777726061.334592,0,14017
1777726061.334605,0,14018
1777726061.334618,0,14019
1777726061.334630,0,14020
1777726061.334643,0,14021
1777726061.334655,0,14022
1777726061.334668,0,14023
1777726061.334681,0,14024
1777726061.334694,0,14025
1777726061.334707,0,14026
1777726061.334719,0,14027
1777726061.334731,0,14028
1777726061.334743,0,14029
1777726061.334755,0,14030
1777726061.334767,0,14031
1777726061.334779,0,14032
1777726061.334791,0,14033
1777726061.334803,0,14034
1777726061.334815,0,14035
1777726061.334828,0,14036
1777726061.334840,0,14037
1777726061.334853,0,14038
1777726061.334865,0,14039
1777726061.334877,0,14040
1777726061.334889,0,14041
1777726061.334901,0,14042
1777726061.334913,0,14043
1777726061.334938,0,14044
1777726061.334952,0,14045
1777726061.334964,0,14046
1777726061.334976,0,14047
1777726061.334988,0,14048
1777726061.335000,0,14049
1777726061.335012,0,14050
1777726061.335024,0,14051
1777726061.335037,0,14052
1777726061.335050,0,14053
1777726061.335063,0,14054
1777726061.335080,0,14055
1777726061.335094,0,14056
1777726061.335108,0,14057
1777726061.335123,0,14058
1777726061.335137,0,14059
1777726061.335150,0,14060
1777726061.335163,0,14061
1777726061.335175,0,14062
1777726061.335188,0,14063
1777726061.335200,0,14064
1777726061.335215,0,14065
1777726061.335228,0,14066
1777726061.335240,0,14067
1777726061.335252,0,14068
1777726061.335265,0,14069
1777726061.335277,0,14070
1777726061.335290,0,14071
1777726061.335303,0,14072
1777726061.335316,0,14073
1777726061.335328,0,14074
1777726061.335341,0,14075
1777726061.335354,0,14076
1777726061.335367,0,14077
1777726061.335380,0,14078
1777726061.335393,0,14079
1777726061.335405,0,14080
1777726061.335419,0,14081
1777726061.335433,0,14082
1777726061.335446,0,14083
1777726061.335459,0,14084
1777726061.335472,0,14085
1777726061.335485,0,14086
1777726061.335498,0,14087
1777726061.335511,0,14088
1777726061.347500,2,22700
1777726061.347533,2,22701
1777726061.347559,2,22702
1777726061.347584,2,22703
1777726061.347607,2,22704
1777726061.347629,2,22705
1777726061.347650,2,22706
1777726061.347672,2,22707
1777726061.347692,2,22708
1777726061.347713,2,22709
1777726061.347734,2,22710
1777726061.347756,2,22711
1777726061.352677,1,29230
1777726061.352707,1,29231
1777726061.352731,1,29232
1777726061.352755,1,29233
1777726061.352779,1,29234
1777726061.352802,1,29235
1777726061.352823,1,29236
1777726061.352845,1,29237
1777726061.352866,1,29238
1777726061.352887,1,29239
1777726061.352914,1,29240
1777726061.362271,0,14089
1777726061.362302,0,14090
1777726061.362325,0,14091
1777726061.362347,0,14092
1777726061.362370,0,14093
1777726061.362393,0,14094
1777726061.362414,0,14095
1777726061.362436,0,14096
1777726061.362458,0,14097
1777726061.362479,0,14098
1777726061.362501,0,14099
1777726061.362523,0,14100
1777726061.362545,0,14101
1777726061.362567,0,14102
1777726061.389750,2,22712
1777726061.389787,2,22713
1777726061.389816,2,22714
1777726061.389842,2,22715
1777726061.389867,2,22716
1777726061.389890,2,22717
1777726061.389913,2,22718
1777726061.389956,2,22719
1777726061.389981,2,22720
1777726061.390005,2,22721
1777726061.390030,2,22722
1777726061.390054,2,22723
1777726061.390076,2,22724
1777726061.390098,2,22725
1777726061.395100,1,29241
1777726061.395130,1,29242
1777726061.395153,1,29243
1777726061.395175,1,29244
1777726061.395197,1,29245
1777726061.395219,1,29246
1777726061.395241,1,29247
1777726061.395262,1,29248
1777726061.395283,1,29249
1777726061.395303,1,29250
1777726061.395324,1,29251
1777726061.395349,1,29252
1777726061.403584,0,14103
1777726061.403613,0,14104
1777726061.403638,0,14105
1777726061.403661,0,14106
1777726061.403683,0,14107
1777726061.403705,0,14108
1777726061.403727,0,14109
1777726061.403749,0,14110
1777726061.403769,0,14111
1777726061.403790,0,14112
1777726061.403813,0,14113
1777726061.403834,0,14114
1777726061.421331,2,22726
1777726061.421358,2,22727
1777726061.421378,2,22728
1777726061.421399,2,22729
1777726061.421417,2,22730
1777726061.421436,2,22731
1777726061.421453,2,22732
1777726061.421470,2,22733
1777726061.421488,2,22734
1777726061.421506,2,22735
1777726061.421524,2,22736
1777726061.421543,2,22737
1777726061.427355,1,29253
1777726061.427378,1,29254
1777726061.427397,1,29255
1777726061.427415,1,29256
1777726061.427431,1,29257
1777726061.427448,1,29258
1777726061.427465,1,29259
1777726061.427482,1,29260
1777726061.427498,1,29261
