wall_time,cam_index,decoder_ms
15:16:09.717,0,10892.1901
15:16:09.726,2,3769.9495
15:16:09.745,0,10889.2993
15:16:09.760,1,1880.4020
15:16:09.763,2,3763.0467
15:16:09.806,0,10913.0372
15:16:09.806,1,1894.8583
15:16:09.806,2,3772.3609
15:16:09.820,0,10881.7289
15:16:09.839,1,1869.9638
15:16:09.857,2,3783.5483
15:16:09.864,0,10869.2853
15:16:09.879,2,3760.6969
15:16:09.879,1,1881.6963
15:16:09.918,0,10909.3684
15:16:09.924,2,3759.1865
15:16:09.924,1,1874.2850
15:16:09.936,0,10880.5415
15:16:09.950,1,1883.4170
15:16:09.960,2,3773.1193
15:16:09.997,0,10887.5232
15:16:09.998,1,1876.6709
15:16:10.004,2,3771.6463
15:16:10.023,0,10885.2203
15:16:10.040,2,3765.3199
15:16:10.043,1,1885.0665
15:16:10.065,0,10895.6314
15:16:10.079,1,1869.0183
15:16:10.079,2,3756.9238
15:16:10.098,0,10883.2494
15:16:10.112,1,1884.3342
15:16:10.120,2,3752.2976
15:16:10.175,1,1895.6350
15:16:10.175,0,10919.6941
15:16:10.177,2,3788.9848
15:16:10.183,0,10877.3816
15:16:10.208,1,1870.6631
15:16:10.208,2,3774.8597
15:16:10.228,0,10888.3568
15:16:10.237,1,1870.3876
15:16:10.240,2,3763.1173
15:16:10.258,0,10887.7323
15:16:10.269,1,1877.1142
15:16:10.280,2,3731.2692
15:16:10.312,0,10895.8897
15:16:10.315,1,1809.0429
15:16:10.320,2,3761.4245
15:16:10.343,0,10743.1993
15:16:10.364,1,1853.3437
15:16:10.364,2,3775.7025
15:16:10.385,0,10712.4245
15:16:10.396,1,1811.2243
15:16:10.400,2,3753.9246
15:16:10.419,0,10720.8674
15:16:10.441,1,1831.3840
15:16:10.441,2,3766.8437
15:16:10.487,1,1863.1422
15:16:10.489,2,3769.3695
15:16:10.524,2,3754.8524
15:16:10.524,1,1889.0322
15:16:10.529,0,10820.1908
15:16:10.533,0,10818.8616
15:16:10.568,2,3778.9672
15:16:10.569,1,1888.1813
15:16:10.572,0,10849.4048
15:16:10.586,0,10857.6253
15:16:10.611,1,1879.7623
15:16:10.611,2,3779.0771
15:16:10.624,0,10889.4336
15:16:10.629,1,1873.5396
15:16:10.641,2,3735.2288
15:16:10.684,1,1886.0878
15:16:10.684,0,10908.3549
15:16:10.688,2,3773.2714
15:16:10.698,0,10882.3843
15:16:10.713,2,3741.5227
15:16:10.716,1,1878.6168
15:16:10.744,0,10884.2047
15:16:10.761,1,1887.1358
15:16:10.764,2,3775.4576
15:16:10.783,0,10892.9381
15:16:10.789,1,1875.6475
15:16:10.815,2,3780.5820
15:16:10.824,0,10891.7122
15:16:10.834,1,1879.9143
15:16:10.842,2,3764.3554
15:16:10.884,0,10907.4977
15:16:10.889,2,3767.5182
15:16:10.891,1,1890.0064
15:16:10.900,0,10868.8030
15:16:10.920,1,1895.0283
15:16:10.922,2,3705.9941
