wall_time,cam_index,pipeline_ms
11:32:06.440,1,14187.5561
11:32:06.521,1,14258.4833
11:32:06.522,2,14270.5139
11:32:06.528,1,14218.3852
11:32:06.529,2,14218.5804
11:32:06.580,2,14266.5631
11:32:06.580,1,14098.2907
11:32:06.601,2,14118.7349
11:32:06.601,1,14112.9774
11:32:06.698,2,14209.4420
11:32:06.699,1,14206.9796
11:32:06.707,1,14211.9868
11:32:06.720,2,14225.7624
11:32:06.722,1,14208.1481
11:32:06.759,2,14258.9429
11:32:06.762,1,14208.5726
11:32:06.765,2,14250.7689
11:32:06.789,1,14205.0588
11:32:06.827,2,14273.7061
11:32:06.849,2,14224.2153
11:32:06.912,2,14282.0057
11:32:06.920,1,14295.6889
11:32:06.924,2,14231.5695
11:32:06.925,1,14232.5302
11:32:06.932,1,14223.1587
11:32:06.967,2,14257.7225
11:32:06.970,1,14208.5281
11:32:06.994,1,14210.1570
11:32:07.000,2,14235.3473
11:32:07.084,1,14247.1447
11:32:07.086,2,14298.3596
11:32:07.093,1,14230.0651
11:32:07.093,2,14236.2287
11:32:07.147,1,14197.0055
11:32:07.147,2,14198.2052
11:32:07.154,1,14198.6488
11:32:07.156,2,14204.1928
11:32:07.256,1,14247.4692
11:32:07.257,2,14296.6705
11:32:07.263,2,14254.9522
11:32:07.263,1,14237.8094
11:32:07.272,1,14149.7557
11:32:07.275,2,14245.9379
11:32:07.316,1,14188.6059
11:32:07.319,2,14192.4698
11:32:07.388,2,14256.0810
11:32:07.388,1,14248.5292
11:32:07.396,2,14253.8205
11:32:07.397,1,14214.2277
11:32:07.457,2,14270.8199
11:32:07.457,1,14204.2986
11:32:07.475,1,14208.4285
11:32:07.481,2,14227.7061
11:32:07.571,1,14198.8436
11:32:07.574,2,14303.9201
11:32:07.578,1,14200.2597
11:32:07.581,2,14208.5748
11:32:07.636,2,14257.7729
11:32:07.637,1,14252.1728
11:32:07.644,2,14256.4689
11:32:07.644,1,14216.6008
11:32:07.748,2,14316.4718
11:32:07.748,1,14286.6060
11:32:07.756,2,14257.9639
11:32:07.756,1,14253.4789
11:32:07.764,2,14256.8098
11:32:07.764,1,13975.5436
11:32:07.806,1,14012.5607
11:32:07.806,2,14017.7044
11:32:07.920,2,14127.1803
