wall_time,cam,rtp_seq,pipeline_ms,total_ms
11:29:43.959,0,31895,0.206,0.162
11:29:43.959,0,31896,0.206,0.171
11:29:43.959,0,31897,0.206,0.180
11:29:43.959,0,31898,0.206,0.192
11:29:43.959,0,31899,0.206,0.204
11:29:43.959,0,31900,0.206,0.215
11:29:43.959,0,31901,0.229,0.229
11:29:43.967,2,32169,0.172,0.058
11:29:43.967,2,32170,0.172,0.071
11:29:43.967,2,32171,0.172,0.080
11:29:43.967,2,32172,0.172,0.088
11:29:43.967,2,32173,0.172,0.097
11:29:43.967,2,32174,0.172,0.105
11:29:43.967,2,32175,0.172,0.113
11:29:43.967,2,32176,0.172,0.121
11:29:43.967,2,32177,0.172,0.129
11:29:43.967,2,32178,0.172,0.136
11:29:43.967,2,32179,0.172,0.144
11:29:43.967,2,32180,0.172,0.152
11:29:43.967,2,32181,0.172,0.159
11:29:43.967,2,32182,0.168,0.168
11:29:43.973,1,32334,0.396,0.286
11:29:43.973,1,32335,0.396,0.301
11:29:43.973,1,32336,0.396,0.311
11:29:43.973,1,32337,0.396,0.320
11:29:43.973,1,32338,0.396,0.328
11:29:43.973,1,32339,0.396,0.337
11:29:43.973,1,32340,0.396,0.345
11:29:43.973,1,32341,0.396,0.353
11:29:43.973,1,32342,0.396,0.361
11:29:43.973,1,32343,0.396,0.370
11:29:43.973,1,32344,0.396,0.378
11:29:43.973,1,32345,0.386,0.386
11:29:44.000,0,31902,0.229,0.050
11:29:44.000,0,31903,0.229,0.068
11:29:44.000,0,31904,0.229,0.077
11:29:44.000,0,31905,0.229,0.085
11:29:44.000,0,31906,0.229,0.094
11:29:44.000,0,31907,0.229,0.102
11:29:44.000,0,31908,0.229,0.110
11:29:44.000,0,31909,0.229,0.118
11:29:44.000,0,31910,0.229,0.126
11:29:44.000,0,31911,0.229,0.133
11:29:44.000,0,31912,0.146,0.146
11:29:44.012,2,32183,0.168,0.059
11:29:44.012,2,32184,0.168,0.072
11:29:44.012,2,32185,0.168,0.081
11:29:44.012,2,32186,0.168,0.089
11:29:44.012,2,32187,0.168,0.096
11:29:44.012,2,32188,0.168,0.105
11:29:44.012,2,32189,0.168,0.112
11:29:44.012,2,32190,0.168,0.120
11:29:44.012,2,32191,0.168,0.127
11:29:44.012,2,32192,0.168,0.135
11:29:44.012,2,32193,0.168,0.143
11:29:44.012,2,32194,0.151,0.151
11:29:44.016,1,32346,0.386,0.152
11:29:44.016,1,32347,0.386,0.170
11:29:44.016,1,32348,0.386,0.181
11:29:44.016,1,32349,0.386,0.191
11:29:44.016,1,32350,0.386,0.200
11:29:44.016,1,32351,0.386,0.210
11:29:44.016,1,32352,0.386,0.220
11:29:44.016,1,32353,0.386,0.229
11:29:44.016,1,32354,0.386,0.238
11:29:44.016,1,32355,0.386,0.247
11:29:44.016,1,32356,0.386,0.257
11:29:44.016,1,32357,0.386,0.266
11:29:44.016,1,32358,0.386,0.275
11:29:44.016,1,32359,0.386,0.283
11:29:44.016,1,32360,0.386,0.291
11:29:44.016,1,32361,0.386,0.300
11:29:44.016,1,32362,0.309,0.309
11:29:44.032,0,31913,0.146,0.055
11:29:44.032,0,31914,0.146,0.068
11:29:44.032,0,31915,0.146,0.077
11:29:44.032,0,31916,0.146,0.085
11:29:44.032,0,31917,0.146,0.093
11:29:44.032,0,31918,0.146,0.101
11:29:44.032,0,31919,0.146,0.109
11:29:44.032,0,31920,0.146,0.117
11:29:44.032,0,31921,0.146,0.125
11:29:44.032,0,31922,0.133,0.133
11:29:44.053,2,32195,0.151,0.149
11:29:44.053,2,32196,0.151,0.162
11:29:44.053,2,32197,0.151,0.170
11:29:44.053,2,32198,0.151,0.178
11:29:44.053,2,32199,0.151,0.187
11:29:44.053,2,32200,0.151,0.195
11:29:44.053,2,32201,0.151,0.203
11:29:44.053,2,32202,0.151,0.210
11:29:44.053,2,32203,0.151,0.218
11:29:44.053,2,32204,0.151,0.231
11:29:44.053,2,32205,0.151,0.239
11:29:44.053,2,32206,0.151,0.247
11:29:44.053,2,32207,0.255,0.255
11:29:44.058,1,32363,0.309,0.171
11:29:44.058,1,32364,0.309,0.190
11:29:44.058,1,32365,0.309,0.199
11:29:44.058,1,32366,0.309,0.208
11:29:44.058,1,32367,0.309,0.216
11:29:44.058,1,32368,0.309,0.224
11:29:44.058,1,32369,0.309,0.232
11:29:44.058,1,32370,0.309,0.240
11:29:44.058,1,32371,0.309,0.248
11:29:44.058,1,32372,0.309,0.256
11:29:44.058,1,32373,0.309,0.264
11:29:44.058,1,32374,0.309,0.271
11:29:44.058,1,32375,0.309,0.279
11:29:44.058,1,32376,0.309,0.287
11:29:44.058,1,32377,0.309,0.295
11:29:44.058,1,32378,0.309,0.304
11:29:44.058,1,32379,0.316,0.316
11:29:44.076,0,31923,0.133,0.045
11:29:44.076,0,31924,0.133,0.058
11:29:44.076,0,31925,0.133,0.067
11:29:44.076,0,31926,0.133,0.075
11:29:44.076,0,31927,0.133,0.083
11:29:44.076,0,31928,0.133,0.091
11:29:44.076,0,31929,0.133,0.100
11:29:44.076,0,31930,0.133,0.108
11:29:44.076,0,31931,0.133,0.116
11:29:44.076,0,31932,0.124,0.124
11:29:44.092,1,32380,0.316,0.150
11:29:44.092,1,32381,0.316,0.172
11:29:44.092,1,32382,0.316,0.182
11:29:44.092,1,32383,0.316,0.191
11:29:44.092,1,32384,0.316,0.199
11:29:44.092,1,32385,0.316,0.207
11:29:44.092,1,32386,0.316,0.215
11:29:44.092,1,32387,0.316,0.222
11:29:44.092,1,32388,0.316,0.230
11:29:44.092,1,32389,0.316,0.238
11:29:44.092,1,32390,0.316,0.246
11:29:44.092,1,32391,0.316,0.254
11:29:44.092,1,32392,0.316,0.262
11:29:44.092,1,32393,0.270,0.270
11:29:44.094,2,32208,0.255,0.134
11:29:44.094,2,32209,0.255,0.148
11:29:44.094,2,32210,0.255,0.157
11:29:44.094,2,32211,0.255,0.166
11:29:44.095,2,32212,0.255,0.174
11:29:44.095,2,32213,0.255,0.182
11:29:44.095,2,32214,0.255,0.191
11:29:44.095,2,32215,0.255,0.199
11:29:44.095,2,32216,0.255,0.207
11:29:44.095,2,32217,0.255,0.215
11:29:44.095,2,32218,0.255,0.223
11:29:44.095,2,32219,0.231,0.231
11:29:44.118,0,31933,0.124,0.041
11:29:44.118,0,31934,0.124,0.056
11:29:44.118,0,31935,0.124,0.065
11:29:44.118,0,31936,0.124,0.075
11:29:44.118,0,31937,0.124,0.083
11:29:44.118,0,31938,0.124,0.090
11:29:44.118,0,31939,0.124,0.099
11:29:44.118,0,31940,0.124,0.107
11:29:44.118,0,31941,0.115,0.115
11:29:44.126,2,32220,0.231,0.159
11:29:44.126,2,32221,0.231,0.172
11:29:44.126,2,32222,0.231,0.180
11:29:44.126,2,32223,0.231,0.188
11:29:44.126,2,32224,0.231,0.195
11:29:44.126,2,32225,0.231,0.203
11:29:44.126,2,32226,0.231,0.211
11:29:44.126,2,32227,0.231,0.219
11:29:44.126,2,32228,0.227,0.227
11:29:44.134,1,32394,0.270,0.083
11:29:44.134,1,32395,0.270,0.101
11:29:44.134,1,32396,0.270,0.110
11:29:44.134,1,32397,0.270,0.118
11:29:44.134,1,32398,0.270,0.126
11:29:44.134,1,32399,0.270,0.134
11:29:44.134,1,32400,0.270,0.142
11:29:44.134,1,32401,0.270,0.150
11:29:44.134,1,32402,0.270,0.157
11:29:44.134,1,32403,0.270,0.165
11:29:44.134,1,32404,0.270,0.173
11:29:44.134,1,32405,0.270,0.181
11:29:44.134,1,32406,0.270,0.189
11:29:44.134,1,32407,0.197,0.197
11:29:44.159,0,31942,0.115,0.037
11:29:44.159,0,31943,0.115,0.049
11:29:44.159,0,31944,0.115,0.058
11:29:44.159,0,31945,0.115,0.066
11:29:44.159,0,31946,0.115,0.073
11:29:44.159,0,31947,0.115,0.081
11:29:44.159,0,31948,0.115,0.089
11:29:44.159,0,31949,0.115,0.097
11:29:44.159,0,31950,0.115,0.105
11:29:44.159,0,31951,0.113,0.113
11:29:44.172,2,32229,0.227,0.154
11:29:44.172,2,32230,0.227,0.167
11:29:44.172,2,32231,0.227,0.175
11:29:44.172,2,32232,0.227,0.184
11:29:44.172,2,32233,0.227,0.192
11:29:44.172,2,32234,0.227,0.200
11:29:44.172,2,32235,0.227,0.208
11:29:44.172,2,32236,0.227,0.216
11:29:44.172,2,32237,0.227,0.224
11:29:44.172,2,32238,0.227,0.232
11:29:44.172,2,32239,0.227,0.240
11:29:44.172,2,32240,0.227,0.249
11:29:44.172,2,32241,0.257,0.257
11:29:44.175,1,32408,0.197,0.152
11:29:44.175,1,32409,0.197,0.169
11:29:44.175,1,32410,0.197,0.178
11:29:44.175,1,32411,0.197,0.186
11:29:44.175,1,32412,0.197,0.194
11:29:44.175,1,32413,0.197,0.202
11:29:44.175,1,32414,0.197,0.210
11:29:44.175,1,32415,0.197,0.218
11:29:44.175,1,32416,0.197,0.226
11:29:44.175,1,32417,0.197,0.235
11:29:44.175,1,32418,0.197,0.243
11:29:44.175,1,32419,0.197,0.251
11:29:44.175,1,32420,0.259,0.259
11:29:44.200,0,31952,0.113,0.087
11:29:44.200,0,31953,0.113,0.131
11:29:44.200,0,31954,0.113,0.156
11:29:44.200,0,31955,0.113,0.177
11:29:44.200,0,31956,0.113,0.196
11:29:44.200,0,31957,0.113,0.216
11:29:44.200,0,31958,0.113,0.235
11:29:44.200,0,31959,0.255,0.255
11:29:44.213,2,32242,0.257,0.185
11:29:44.213,2,32243,0.257,0.204
11:29:44.213,2,32244,0.257,0.215
11:29:44.213,2,32245,0.257,0.224
11:29:44.213,2,32246,0.257,0.233
11:29:44.213,2,32247,0.257,0.242
11:29:44.213,2,32248,0.257,0.251
11:29:44.213,2,32249,0.257,0.260
11:29:44.213,2,32250,0.257,0.268
11:29:44.213,2,32251,0.257,0.277
11:29:44.213,2,32252,0.257,0.286
11:29:44.213,2,32253,0.294,0.294
11:29:44.217,1,32421,0.259,0.170
11:29:44.217,1,32422,0.259,0.190
11:29:44.217,1,32423,0.259,0.199
11:29:44.218,1,32424,0.259,0.209
11:29:44.218,1,32425,0.259,0.217
11:29:44.218,1,32426,0.259,0.225
11:29:44.218,1,32427,0.259,0.232
11:29:44.218,1,32428,0.259,0.241
11:29:44.218,1,32429,0.259,0.249
11:29:44.218,1,32430,0.259,0.257
11:29:44.218,1,32431,0.259,0.265
11:29:44.218,1,32432,0.259,0.273
11:29:44.218,1,32433,0.259,0.281
11:29:44.218,1,32434,0.259,0.289
11:29:44.218,1,32435,0.298,0.298
11:29:44.232,0,31960,0.255,0.045
11:29:44.232,0,31961,0.255,0.066
11:29:44.232,0,31962,0.255,0.077
11:29:44.232,0,31963,0.255,0.086
11:29:44.232,0,31964,0.255,0.095
11:29:44.232,0,31965,0.255,0.104
11:29:44.232,0,31966,0.255,0.113
11:29:44.232,0,31967,0.255,0.122
11:29:44.232,0,31968,0.130,0.130
11:29:44.249,1,32436,0.298,0.163
11:29:44.249,1,32437,0.298,0.187
11:29:44.249,1,32438,0.298,0.199
11:29:44.249,1,32439,0.298,0.207
11:29:44.249,1,32440,0.298,0.215
11:29:44.249,1,32441,0.298,0.223
11:29:44.249,1,32442,0.298,0.232
11:29:44.249,1,32443,0.298,0.240
11:29:44.249,1,32444,0.298,0.248
11:29:44.249,1,32445,0.298,0.256
11:29:44.249,1,32446,0.298,0.264
11:29:44.249,1,32447,0.298,0.271
11:29:44.249,1,32448,0.279,0.279
11:29:44.254,2,32254,0.294,0.130
11:29:44.254,2,32255,0.294,0.145
11:29:44.254,2,32256,0.294,0.154
11:29:44.254,2,32257,0.294,0.163
11:29:44.254,2,32258,0.294,0.172
11:29:44.254,2,32259,0.294,0.180
11:29:44.254,2,32260,0.294,0.189
11:29:44.254,2,32261,0.294,0.196
11:29:44.254,2,32262,0.294,0.204
11:29:44.254,2,32263,0.294,0.212
11:29:44.254,2,32264,0.294,0.220
11:29:44.254,2,32265,0.228,0.228
11:29:44.276,0,31969,0.130,0.052
11:29:44.276,0,31970,0.130,0.073
11:29:44.276,0,31971,0.130,0.084
11:29:44.276,0,31972,0.130,0.094
11:29:44.276,0,31973,0.130,0.103
11:29:44.276,0,31974,0.130,0.111
11:29:44.276,0,31975,0.130,0.120
11:29:44.276,0,31976,0.130,0.128
11:29:44.276,0,31977,0.130,0.136
11:29:44.276,0,31978,0.130,0.144
11:29:44.276,0,31979,0.130,0.153
11:29:44.276,0,31980,0.161,0.161
11:29:44.293,1,32449,0.279,0.175
11:29:44.293,1,32450,0.279,0.198
11:29:44.293,1,32451,0.279,0.209
11:29:44.293,1,32452,0.279,0.218
11:29:44.293,1,32453,0.279,0.226
11:29:44.293,1,32454,0.279,0.235
11:29:44.293,1,32455,0.279,0.242
11:29:44.293,1,32456,0.279,0.250
11:29:44.293,1,32457,0.279,0.258
11:29:44.293,1,32458,0.279,0.266
11:29:44.293,1,32459,0.279,0.274
11:29:44.293,1,32460,0.279,0.282
11:29:44.293,1,32461,0.279,0.290
