wall_time,cam,rtp_seq,rtsp_unwrap_ms,depay_ms,pay_ms,udpsink_ms,total_sender_ms
15:36:09.737,0,21071,0.000,0.093,0.000,0.063,0.273
15:36:10.727,2,40131,0.000,0.136,0.000,0.115,0.475
15:36:10.729,0,21440,0.000,0.090,0.000,0.070,0.297
15:36:10.740,1,22240,0.000,0.101,0.000,0.065,0.244
15:36:11.737,0,21814,0.000,0.061,0.000,0.072,0.227
15:36:12.728,2,40873,0.000,0.105,0.000,0.045,0.237
15:36:12.734,0,22187,0.000,0.060,0.000,0.064,0.181
15:36:12.738,1,22984,0.000,0.111,0.000,0.035,0.183
15:36:13.739,0,22558,0.000,0.069,0.000,0.057,0.291
15:36:14.733,2,41623,0.000,0.226,0.000,0.171,0.630
15:36:14.734,0,22934,0.000,0.141,0.000,0.411,1.057
15:36:14.751,1,23727,0.000,0.115,0.000,0.054,0.268
15:36:15.735,0,23304,0.000,0.051,0.000,0.052,0.279
15:36:16.734,2,42357,0.000,0.240,0.000,0.230,0.970
15:36:16.741,0,23684,0.000,0.042,0.000,0.066,0.437
15:36:16.753,1,24482,0.000,0.117,0.000,0.032,0.216
15:36:17.733,0,24060,0.000,0.064,0.000,0.041,0.327
15:36:18.731,2,43102,0.000,0.205,0.000,0.218,0.475
15:36:18.738,0,24429,0.000,0.051,0.000,0.051,0.145
15:36:18.755,1,25217,0.000,0.142,0.000,0.058,0.258
15:36:19.741,0,24802,0.000,0.076,0.000,0.134,0.478
15:36:20.738,2,43845,0.000,0.103,0.000,0.077,0.235
15:36:20.749,0,25189,0.000,0.059,0.000,0.054,0.306
15:36:20.756,1,25960,0.000,0.134,0.000,0.062,0.237
15:36:21.733,0,25544,0.000,0.075,0.000,0.042,0.216
15:36:22.736,2,44587,0.000,0.267,0.000,0.147,0.582
15:36:22.742,0,25913,0.000,0.071,0.000,0.056,0.210
15:36:22.762,1,26709,0.000,0.187,0.000,0.085,0.339
15:36:23.738,0,26285,0.000,0.037,0.000,0.042,0.156
15:36:24.741,0,26659,0.000,0.069,0.000,0.194,0.376
15:36:24.755,1,27449,0.000,0.146,0.000,0.108,0.288
15:36:24.756,2,45336,0.000,0.274,0.000,0.697,1.405
