wall_time,cam,rtp_seq,passthrough_ms,dropped_packets
16:43:08.683,0,32280,0.699,1
16:43:08.684,0,32282,0.521,1
16:43:08.684,0,32283,0.698,0
16:43:08.687,2,37788,0.324,1
16:43:08.688,2,37789,1.356,0
16:43:08.688,2,37797,0.618,7
16:43:08.689,2,37798,0.830,0
16:43:08.689,2,37799,0.917,0
16:43:08.689,2,37800,0.618,0
16:43:08.690,2,37802,0.467,1
16:43:08.690,2,37803,0.783,0
16:43:08.690,2,37806,0.450,2
16:43:08.690,2,37807,0.659,0
16:43:08.691,2,37808,0.723,0
16:43:08.691,2,37811,0.503,2
16:43:08.691,2,37813,0.512,1
16:43:08.692,2,37814,0.644,0
16:43:08.692,2,37815,0.589,0
16:43:08.692,2,37816,0.792,0
16:43:08.692,2,37817,0.492,0
16:43:08.693,2,37819,0.604,1
16:43:08.693,2,37822,0.455,2
16:43:08.693,2,37823,0.612,0
16:43:08.694,2,37824,0.723,0
16:43:08.694,2,37827,0.453,2
16:43:08.694,2,37829,0.430,1
16:43:08.694,2,37830,0.637,0
16:43:08.695,2,37831,0.953,0
16:43:08.695,1,49365,0.614,0
16:43:08.695,2,37834,0.725,2
16:43:08.696,1,49366,0.854,0
16:43:08.696,2,37835,1.221,0
16:43:08.696,1,49367,0.495,0
16:43:08.697,2,37836,1.126,0
16:43:08.697,1,49368,0.812,0
16:43:08.697,2,37839,0.734,2
16:43:08.697,2,37840,0.649,0
16:43:08.698,2,37841,0.578,0
16:43:08.698,1,49369,1.345,0
16:43:08.698,1,49371,0.611,1
16:43:08.698,1,49372,0.626,0
16:43:08.699,2,37842,0.637,0
16:43:08.699,1,49373,0.791,0
16:43:08.699,2,37843,0.607,0
16:43:08.700,2,37844,0.832,0
16:43:08.700,2,37845,1.005,0
16:43:08.700,1,49374,0.994,0
16:43:08.700,1,49375,0.934,0
16:43:08.701,2,37846,0.972,0
16:43:08.701,1,49376,1.445,0
16:43:08.701,1,49378,0.677,1
16:43:08.702,2,37851,0.987,4
16:43:08.702,1,49379,0.840,0
16:43:08.702,1,49380,0.886,0
16:43:08.702,2,37852,1.638,0
16:43:08.703,1,49381,0.381,0
16:43:08.703,2,37854,0.955,1
16:43:08.703,1,49382,0.416,0
16:43:08.703,2,37855,1.137,0
16:43:08.703,1,49383,0.595,0
16:43:08.704,2,37856,0.434,0
16:43:08.704,2,37857,0.377,0
16:43:08.704,2,37858,0.452,0
16:43:08.705,2,37860,0.427,1
16:43:08.705,2,37861,0.627,0
16:43:08.705,1,49384,1.102,0
16:43:08.706,2,37862,0.379,0
16:43:08.706,1,49387,0.888,2
16:43:08.706,1,49391,0.692,3
16:43:08.706,2,37863,0.890,0
16:43:08.707,2,37864,0.862,0
16:43:08.707,2,37865,0.613,0
16:43:08.707,2,37867,0.735,1
16:43:08.708,1,49392,2.432,0
16:43:08.708,2,37868,1.356,0
16:43:08.709,2,37873,0.592,4
16:43:08.709,2,37874,0.769,0
16:43:08.709,1,49398,1.859,5
16:43:08.710,2,37875,1.054,0
16:43:08.710,1,49400,1.275,1
16:43:08.710,2,37876,0.752,0
16:43:08.710,2,37877,0.682,0
16:43:08.710,1,49401,1.698,0
16:43:08.711,1,49402,1.432,0
16:43:08.711,1,49403,1.126,0
16:43:08.711,1,49404,0.178,0
16:43:08.711,2,37879,1.245,1
16:43:08.712,2,37882,0.803,2
16:43:08.712,1,49405,0.602,0
16:43:08.712,2,37883,1.345,0
16:43:08.713,1,49407,0.593,1
16:43:08.713,2,37886,0.739,2
16:43:08.713,1,49408,1.079,0
16:43:08.713,2,37887,1.219,0
16:43:08.714,1,49409,0.770,0
16:43:08.714,1,49410,0.758,0
16:43:08.714,2,37891,0.557,3
16:43:08.714,2,37892,0.620,0
16:43:08.714,2,37893,0.533,0
16:43:08.714,1,49411,0.240,0
16:43:08.715,2,37894,0.518,0
16:43:08.715,1,49412,0.416,0
16:43:08.715,2,37895,0.161,0
16:43:08.715,1,49413,0.532,0
16:43:08.716,1,49414,0.482,0
16:43:08.716,1,49415,0.453,0
16:43:08.716,2,37896,0.383,0
16:43:08.716,1,49416,0.551,0
16:43:08.716,1,49417,0.345,0
16:43:08.717,2,37897,0.711,0
16:43:08.717,2,37899,0.498,1
16:43:08.717,1,49418,0.397,0
16:43:08.717,2,37900,0.580,0
16:43:08.717,2,37902,0.458,1
16:43:08.718,2,37904,0.240,1
16:43:08.718,1,49419,1.197,0
16:43:08.718,2,37905,0.568,0
16:43:08.718,2,37907,0.305,1
16:43:08.718,1,49423,0.638,3
16:43:08.719,1,49424,0.761,0
16:43:08.719,2,37908,0.789,0
16:43:08.719,2,37911,0.557,2
16:43:08.719,1,49425,0.824,0
16:43:08.719,2,37912,0.655,0
16:43:08.719,2,37913,0.540,0
16:43:08.720,1,49428,0.667,2
16:43:08.720,1,49430,0.478,1
16:43:08.720,1,49431,0.659,0
16:43:08.720,1,49432,0.581,0
16:43:08.720,1,49433,0.444,0
16:43:08.721,1,49434,0.396,0
16:43:08.721,1,49435,0.456,0
16:43:08.721,1,49436,0.350,0
16:43:08.721,1,49437,0.240,0
16:43:08.721,1,49438,0.227,0
16:43:08.722,1,49440,0.260,1
16:43:08.722,1,49442,0.271,1
16:43:08.722,1,49444,0.257,1
16:43:08.722,1,49445,0.393,0
16:43:08.722,1,49447,0.274,1
16:43:08.722,1,49449,0.247,1
16:43:08.723,1,49450,0.355,0
16:43:08.723,1,49451,0.350,0
16:43:08.723,1,49452,0.349,0
16:43:08.723,1,49453,0.358,0
16:43:08.723,1,49454,0.360,0
16:43:08.723,1,49455,0.401,0
16:43:08.723,1,49458,0.296,2
16:43:08.724,1,49461,0.300,2
16:43:08.724,1,49464,0.269,2
16:43:08.724,1,49465,0.321,0
16:43:08.724,1,49469,0.281,3
16:43:08.724,1,49472,0.280,2
16:43:08.725,1,49474,0.251,1
16:43:08.725,1,49476,0.249,1
16:43:08.725,1,49478,0.239,1
16:43:08.725,1,49480,0.265,1
16:43:08.725,1,49481,0.381,0
16:43:08.728,0,32284,0.156,0
16:43:08.729,0,32285,0.295,0
16:43:08.729,2,37914,0.159,0
16:43:08.729,0,32286,0.444,0
16:43:08.729,2,37915,0.079,0
16:43:08.729,0,32287,0.180,0
16:43:08.729,0,32288,0.127,0
16:43:08.729,2,37916,0.204,0
16:43:08.729,2,37917,0.094,0
16:43:08.730,2,37918,0.061,0
16:43:08.730,0,32289,0.201,0
16:43:08.730,2,37919,0.245,0
16:43:08.730,0,32290,0.348,0
16:43:08.730,0,32291,0.109,0
16:43:08.730,2,37920,0.641,0
16:43:08.730,0,32292,0.198,0
16:43:08.731,2,37921,0.351,0
16:43:08.731,2,37922,0.268,0
16:43:08.731,0,32293,0.359,0
16:43:08.731,0,32294,0.207,0
16:43:08.731,0,32295,0.239,0
16:43:08.731,0,32296,0.190,0
16:43:08.731,0,32297,0.174,0
16:43:08.731,0,32298,0.165,0
16:43:08.731,0,32299,0.143,0
16:43:08.731,0,32300,0.144,0
16:43:08.731,0,32301,0.154,0
16:43:08.731,0,32302,0.162,0
16:43:08.731,0,32303,0.155,0
16:43:08.731,0,32304,0.130,0
16:43:08.731,0,32305,0.097,0
16:43:08.741,0,32306,0.139,0
16:43:08.741,0,32307,0.145,0
16:43:08.741,0,32308,0.192,0
16:43:08.741,0,32309,0.179,0
16:43:08.742,0,32310,0.139,0
16:43:08.742,0,32311,0.342,0
16:43:08.742,0,32312,0.336,0
16:43:08.742,0,32313,0.501,0
16:43:08.742,0,32315,0.292,1
16:43:08.743,0,32316,0.366,0
16:43:08.743,0,32317,0.266,0
16:43:08.743,0,32318,0.290,0
16:43:08.743,0,32320,0.404,1
16:43:08.743,0,32323,0.413,2
16:43:08.744,0,32325,0.374,1
16:43:08.744,0,32326,0.564,0
16:43:08.744,0,32328,0.401,1
16:43:08.744,0,32330,0.371,1
16:43:08.745,0,32332,0.365,1
16:43:08.745,0,32334,0.321,1
16:43:08.745,0,32335,0.402,0
16:43:08.745,0,32336,0.471,0
16:43:08.745,0,32337,0.570,0
16:43:08.746,0,32339,0.459,1
16:43:08.746,0,32341,0.511,1
16:43:08.746,0,32343,0.626,1
16:43:08.746,0,32345,0.269,1
16:43:08.746,0,32346,0.228,0
16:43:08.747,0,32347,0.166,0
16:43:08.747,0,32348,0.134,0
16:43:08.747,0,32349,0.286,0
16:43:08.747,0,32351,0.229,1
16:43:08.747,0,32353,0.243,1
16:43:08.747,0,32354,0.322,0
16:43:08.747,0,32355,0.228,0
16:43:08.747,0,32356,0.161,0
16:43:08.751,0,32357,0.149,0
16:43:08.751,0,32358,0.115,0
16:43:08.751,0,32359,0.330,0
16:43:08.751,0,32360,0.203,0
16:43:08.751,0,32361,0.178,0
16:43:08.752,0,32362,0.264,0
16:43:08.752,0,32364,0.190,1
16:43:08.752,0,32365,0.304,0
16:43:08.752,0,32367,0.297,1
16:43:08.752,0,32368,0.368,0
16:43:08.752,0,32369,0.385,0
16:43:08.753,0,32370,0.417,0
16:43:08.753,0,32372,0.256,1
16:43:08.753,0,32373,0.223,0
16:43:08.753,0,32374,0.224,0
16:43:08.753,0,32375,0.174,0
16:43:08.753,0,32376,0.171,0
16:43:08.753,0,32377,0.142,0
16:43:08.753,0,32378,0.091,0
16:43:08.753,0,32379,0.046,0
16:43:08.753,0,32380,0.046,0
16:43:08.754,0,32381,0.058,0
16:43:08.754,0,32382,0.046,0
16:43:08.754,0,32383,0.046,0
16:43:08.754,0,32384,0.039,0
16:43:08.754,0,32385,0.047,0
16:43:08.754,0,32386,0.039,0
16:43:08.754,0,32387,0.071,0
16:43:08.754,0,32388,0.037,0
16:43:08.755,0,32389,0.044,0
16:43:08.755,0,32390,0.038,0
16:43:08.755,0,32391,0.044,0
16:43:08.755,0,32392,0.038,0
16:43:08.755,0,32393,0.045,0
16:43:08.755,0,32394,0.038,0
16:43:08.755,0,32395,0.043,0
16:43:08.755,0,32396,0.037,0
16:43:08.756,0,32397,0.045,0
16:43:08.756,0,32398,0.037,0
16:43:08.756,0,32399,0.035,0
16:43:08.756,0,32400,0.041,0
16:43:08.756,0,32401,0.183,0
16:43:08.756,0,32402,0.112,0
16:43:08.756,0,32403,0.042,0
16:43:08.756,0,32404,0.036,0
16:43:08.757,0,32405,0.035,0
16:43:08.757,0,32406,0.034,0
16:43:08.757,0,32407,0.046,0
16:43:08.757,0,32408,0.035,0
16:43:08.757,0,32409,0.035,0
16:43:08.757,0,32410,0.037,0
16:43:08.757,0,32411,0.042,0
16:43:08.758,0,32412,0.068,0
16:43:08.758,0,32413,0.044,0
16:43:08.758,0,32414,0.032,0
16:43:08.758,0,32415,0.031,0
16:43:08.758,0,32416,0.031,0
16:43:08.758,0,32417,0.031,0
16:43:08.758,0,32418,0.031,0
16:43:08.758,0,32419,0.031,0
16:43:08.759,0,32420,0.029,0
16:43:08.759,0,32421,0.029,0
16:43:08.759,0,32422,0.029,0
16:43:08.759,0,32423,0.028,0
16:43:08.759,0,32424,0.030,0
16:43:08.759,0,32425,0.029,0
16:43:08.759,0,32426,0.029,0
16:43:08.759,0,32427,0.030,0
16:43:08.760,0,32428,0.029,0
16:43:08.760,0,32429,0.028,0
16:43:08.760,0,32430,0.030,0
16:43:08.760,0,32431,0.035,0
16:43:08.760,2,37923,0.233,0
16:43:08.760,2,37924,0.040,0
16:43:08.760,0,32432,0.391,0
16:43:08.761,0,32433,0.531,0
16:43:08.761,2,37925,0.408,0
16:43:08.761,0,32434,0.435,0
16:43:08.761,0,32435,0.615,0
16:43:08.762,2,37926,0.848,0
16:43:08.762,1,49482,0.518,0
16:43:08.762,2,37928,0.580,1
16:43:08.762,1,49483,0.499,0
16:43:08.762,2,37929,0.648,0
16:43:08.762,1,49484,0.524,0
16:43:08.763,1,49485,0.500,0
16:43:08.763,2,37930,1.132,0
16:43:08.763,2,37931,1.012,0
16:43:08.763,1,49486,1.159,0
16:43:08.764,0,32436,0.260,0
16:43:08.764,1,49488,1.064,1
16:43:08.764,1,49489,0.965,0
16:43:08.764,1,49490,0.710,0
16:43:08.765,0,32437,0.563,0
16:43:08.765,0,32438,0.545,0
16:43:08.765,0,32439,0.297,0
16:43:08.765,0,32440,0.155,0
16:43:08.765,0,32441,0.250,0
16:43:08.765,0,32442,0.247,0
16:43:08.766,0,32443,0.244,0
16:43:08.766,0,32444,0.242,0
16:43:08.766,0,32445,0.264,0
16:43:08.766,0,32446,0.208,0
16:43:08.766,0,32447,0.153,0
16:43:08.766,0,32448,0.201,0
16:43:08.767,0,32449,0.239,0
16:43:08.767,0,32450,0.303,0
16:43:08.767,0,32451,0.245,0
16:43:08.767,0,32452,0.157,0
16:43:08.767,0,32453,0.265,0
16:43:08.768,0,32454,0.261,0
16:43:08.768,0,32455,0.280,0
16:43:08.768,0,32456,0.249,0
16:43:08.768,0,32457,0.169,0
16:43:08.768,0,32458,0.284,0
16:43:08.769,0,32459,0.275,0
16:43:08.769,0,32460,0.274,0
16:43:08.769,0,32461,0.273,0
16:43:08.769,0,32462,0.285,0
16:43:08.769,0,32463,0.287,0
16:43:08.770,0,32464,0.399,0
16:43:08.770,0,32466,0.319,1
16:43:08.770,0,32467,0.405,0
16:43:08.770,0,32468,0.350,0
16:43:08.770,0,32469,0.284,0
16:43:08.770,0,32470,0.263,0
16:43:08.770,0,32471,0.256,0
16:43:08.770,0,32472,0.263,0
16:43:08.771,0,32473,0.271,0
16:43:08.771,0,32474,0.197,0
16:43:08.771,0,32475,0.121,0
16:43:08.800,0,32476,0.219,0
16:43:08.800,0,32477,0.289,0
16:43:08.800,0,32478,0.121,0
16:43:08.801,0,32479,0.101,0
16:43:08.801,0,32480,0.145,0
16:43:08.801,0,32481,0.244,0
16:43:08.801,0,32482,0.248,0
16:43:08.801,0,32483,0.257,0
16:43:08.801,0,32484,0.197,0
16:43:08.802,0,32485,0.152,0
16:43:08.802,0,32486,0.226,0
16:43:08.802,0,32487,0.218,0
16:43:08.802,0,32488,0.215,0
16:43:08.802,0,32489,0.351,0
16:43:08.802,0,32490,0.255,0
16:43:08.803,2,37932,0.540,0
16:43:08.803,2,37934,0.347,1
16:43:08.803,0,32491,0.588,0
16:43:08.803,2,37935,0.490,0
16:43:08.803,2,37936,0.304,0
16:43:08.804,0,32492,0.973,0
16:43:08.804,0,32495,0.447,2
16:43:08.804,2,37937,0.588,0
16:43:08.804,0,32496,0.604,0
16:43:08.804,0,32497,0.466,0
16:43:08.804,2,37938,0.789,0
16:43:08.805,1,49491,0.123,0
16:43:08.805,1,49492,0.284,0
16:43:08.805,1,49493,0.236,0
16:43:08.805,1,49494,0.281,0
16:43:08.806,1,49495,0.206,0
16:43:08.806,1,49496,0.169,0
16:43:08.806,1,49497,0.127,0
16:43:08.806,1,49498,0.218,0
16:43:08.806,1,49499,0.228,0
16:43:08.806,1,49500,0.134,0
16:43:08.842,0,32498,0.182,0
16:43:08.843,0,32499,0.363,0
16:43:08.843,0,32500,0.449,0
16:43:08.843,0,32501,0.609,0
16:43:08.843,0,32502,0.469,0
16:43:08.843,0,32503,0.404,0
16:43:08.843,0,32504,0.268,0
16:43:08.844,0,32505,0.244,0
16:43:08.844,0,32506,0.237,0
16:43:08.844,0,32507,0.261,0
16:43:08.844,0,32508,0.299,0
16:43:08.844,0,32509,0.299,0
16:43:08.845,0,32510,0.285,0
16:43:08.845,0,32511,0.205,0
16:43:08.845,0,32512,0.138,0
16:43:08.845,0,32513,0.398,0
16:43:08.845,0,32516,0.276,2
16:43:08.845,0,32517,0.346,0
16:43:08.846,2,37939,0.139,0
16:43:08.846,2,37940,0.257,0
16:43:08.846,2,37941,0.212,0
16:43:08.846,2,37942,0.171,0
16:43:08.846,2,37943,0.164,0
16:43:08.847,2,37944,0.166,0
16:43:08.847,2,37945,0.247,0
16:43:08.847,1,49501,0.237,0
16:43:08.847,1,49502,0.194,0
16:43:08.847,1,49503,0.144,0
16:43:08.847,1,49504,0.133,0
16:43:08.847,1,49505,0.119,0
16:43:08.847,1,49506,0.118,0
16:43:08.847,1,49507,0.114,0
16:43:08.847,1,49508,0.057,0
16:43:08.879,1,49510,0.227,1
16:43:08.879,1,49511,0.272,0
16:43:08.879,1,49512,0.416,0
16:43:08.879,1,49513,0.256,0
16:43:08.879,1,49514,0.282,0
16:43:08.879,1,49515,0.156,0
16:43:08.880,1,49516,0.097,0
16:43:08.884,0,32518,0.168,0
16:43:08.884,0,32519,0.232,0
16:43:08.885,0,32520,0.334,0
16:43:08.885,0,32522,0.340,1
16:43:08.885,0,32524,0.369,1
16:43:08.885,0,32526,0.273,1
16:43:08.885,0,32527,0.331,0
16:43:08.886,0,32528,0.407,0
16:43:08.886,0,32532,0.301,3
16:43:08.886,0,32533,0.398,0
16:43:08.886,0,32534,0.336,0
16:43:08.886,0,32535,0.282,0
16:43:08.888,2,37947,0.106,1
16:43:08.888,2,37948,0.202,0
16:43:08.888,2,37949,0.097,0
16:43:08.888,2,37950,0.280,0
16:43:08.888,2,37951,0.259,0
16:43:08.888,2,37952,0.181,0
16:43:08.916,0,32536,0.218,0
16:43:08.916,0,32537,0.332,0
16:43:08.916,0,32538,0.560,0
16:43:08.916,0,32541,0.393,2
16:43:08.916,0,32542,0.418,0
16:43:08.917,0,32543,0.264,0
16:43:08.917,0,32544,0.145,0
16:43:08.917,0,32545,0.136,0
16:43:08.917,0,32546,0.146,0
16:43:08.917,0,32547,0.207,0
16:43:08.917,0,32548,0.193,0
16:43:08.917,0,32549,0.178,0
16:43:08.917,0,32550,0.177,0
16:43:08.917,0,32551,0.135,0
16:43:08.917,0,32552,0.133,0
16:43:08.918,0,32553,0.129,0
16:43:08.918,0,32554,0.063,0
16:43:08.919,2,37954,0.213,1
16:43:08.920,2,37955,0.483,0
16:43:08.920,2,37958,0.220,2
16:43:08.920,2,37959,0.076,0
16:43:08.920,1,49517,0.233,0
16:43:08.920,1,49518,0.387,0
16:43:08.921,1,49520,0.279,1
16:43:08.921,1,49521,0.329,0
16:43:08.921,1,49522,0.260,0
16:43:08.921,1,49523,0.168,0
16:43:08.921,1,49524,0.094,0
16:43:08.960,0,32555,0.265,0
16:43:08.960,0,32556,0.577,0
16:43:08.960,0,32559,0.184,2
16:43:08.961,0,32560,0.304,0
16:43:08.961,0,32561,0.323,0
16:43:08.961,0,32562,0.233,0
16:43:08.961,0,32563,0.057,0
16:43:08.961,2,37960,0.156,0
16:43:08.961,2,37961,0.383,0
16:43:08.962,0,32564,0.561,0
16:43:08.962,2,37962,0.448,0
16:43:08.962,0,32565,0.175,0
16:43:08.962,0,32566,0.233,0
16:43:08.962,1,49525,0.092,0
16:43:08.963,0,32567,0.517,0
16:43:08.963,2,37963,1.317,0
16:43:08.963,1,49526,0.465,0
16:43:08.963,0,32568,0.973,0
16:43:08.963,1,49527,0.679,0
16:43:08.963,0,32569,0.601,0
16:43:08.964,0,32570,0.601,0
16:43:08.964,2,37964,0.615,0
16:43:08.964,0,32571,0.463,0
16:43:08.964,2,37965,0.585,0
16:43:08.964,1,49528,1.174,0
16:43:08.964,2,37966,0.777,0
16:43:08.964,1,49530,0.793,1
16:43:08.964,0,32572,0.431,0
16:43:08.964,1,49531,0.630,0
16:43:08.964,1,49532,0.460,0
16:43:09.004,0,32573,0.736,0
16:43:09.005,0,32574,1.450,0
16:43:09.005,0,32576,0.948,1
16:43:09.006,0,32577,1.260,0
16:43:09.006,0,32578,0.845,0
16:43:09.006,0,32579,0.621,0
16:43:09.007,0,32580,0.468,0
16:43:09.008,2,37967,0.643,0
16:43:09.008,1,49533,0.460,0
16:43:09.010,0,32581,1.616,0
16:43:09.010,2,37968,1.429,0
16:43:09.010,0,32582,1.788,0
16:43:09.011,2,37972,1.184,3
16:43:09.011,0,32583,0.666,0
16:43:09.011,2,37973,1.713,0
16:43:09.011,0,32584,0.500,0
16:43:09.012,0,32585,0.464,0
16:43:09.012,0,32586,0.595,0
16:43:09.013,0,32587,0.575,0
