time_ns,gst_buffer_pts_ns,stage
31133269419888,6127854479,post_decode
31133308336036,6172268040,post_depay
31133316053669,6174616231,post_decode
31133347895986,6214035740,post_depay
31133361073028,6214194492,post_decode
31133396730110,6258514002,post_depay
31133405188585,6258671276,post_decode
31133430538276,6285691716,post_depay
31133436873867,6292486077,post_decode
31133471888394,6333687645,post_depay
31133479813778,6333832822,post_decode
31133517573343,6379444920,post_depay
31133523245856,6379533358,post_decode
31133554744588,6416128456,post_depay
31133562290029,6416708957,post_decode
31133586370835,6448177714,post_depay
31133593865576,6448320363,post_decode
31133631301524,6492495802,post_depay
31133639735468,6493529759,post_decode
31133784631055,6615510651,post_depay
31133815011549,6646730603,post_decode
31133818785090,6680881419,post_depay
31133828278367,6681016415,post_decode
31133831597853,6693689899,post_depay
31133837804126,6693821644,post_decode
31133840252922,6702221344,post_depay
31133845967731,6702286303,post_decode
31133848149036,6710089296,post_depay
31133853429443,6710168450,post_decode
31133872179530,6734030117,post_depay
31133879228753,6734187330,post_decode
31133914225933,6776066174,post_depay
31133920896201,6776240421,post_decode
31133955987440,6817860620,post_depay
31133962805095,6817999117,post_decode
31133986030425,6847010263,post_depay
31133992939142,6848039705,post_decode
31134033048308,6894964589,post_depay
31134041576197,6895046055,post_decode
31134073284219,6935095041,post_depay
31134082837240,6935275986,post_decode
31134117023165,6979071910,post_depay
31134126876651,6979237551,post_decode
31134147059035,7009121641,post_depay
31134154485358,7009274117,post_decode
31134192581111,7054370035,post_depay
31134199939368,7054527608,post_decode
31134236964636,7099017207,post_depay
31134245777691,7099198562,post_decode
31134276242005,7138200665,post_depay
31134283380303,7138454461,post_decode
31134313837795,7169952361,post_depay
31134320022292,7176019618,post_decode
31134360298480,7221662621,post_depay
31134369011071,7221806676,post_decode
31134395957527,7257541560,post_depay
31134405137904,7257629565,post_decode
31134437372790,7298964210,post_depay
31134445417903,7299105580,post_decode
31134468493399,7329972557,post_depay
31134478224510,7330203606,post_decode
31134519116914,7380566287,post_depay
31134527255543,7380754852,post_decode
31134553395490,7414989970,post_depay
31134561630299,7415127798,post_decode
31134599597377,7461229787,post_depay
31134605783095,7461360509,post_decode
31134630864921,7490404656,post_depay
31134638387884,7492607588,post_decode
31134683361850,7542937724,post_depay
31134690125965,7545078896,post_decode
31134723376294,7584918868,post_depay
31134730082150,7585068149,post_decode
31134757300023,7618923841,post_depay
31134764167771,7619045776,post_decode
31134788152808,7649696623,post_depay
31134794661971,7649846731,post_decode
31134836360072,7694864282,post_depay
31134843841913,7698070407,post_decode
31134874231852,7735778115,post_depay
31134881324587,7735924211,post_decode
31134916779479,7776204361,post_depay
31134925753391,7778482319,post_decode
31134976926807,7836084514,post_depay
31134984398101,7838622453,post_decode
31134992913078,7854447699,post_depay
31135000603759,7854588491,post_decode
31135035835585,7894607979,post_depay
31135042762680,7897538613,post_decode
31135084928098,7946500865,post_depay
31135092822314,7946677664,post_decode
31135108770591,7970372661,post_depay
31135117905067,7970513660,post_decode
31135152602324,8014219024,post_depay
31135161915779,8014355968,post_decode
31135196735448,8053334612,post_depay
31135206879718,8058499883,post_decode
31135234728961,8096331088,post_depay
31135241967976,8096476423,post_decode
31135266496557,8128188630,post_depay
31135274901941,8128263271,post_decode
31135318915183,8180419113,post_depay
31135327277532,8180571848,post_decode
31135357299815,8215543246,post_depay
31135365508473,8218990746,post_decode
31135394298931,8255867094,post_depay
31135402142900,8256000938,post_decode
31135433407972,8294951609,post_depay
31135442274072,8295109855,post_decode
31135470426364,8331946497,post_depay
31135478037283,8332088284,post_decode
31135512143481,8373725727,post_depay
31135518769701,8373846476,post_decode
31135564842522,8420153413,post_depay
31135571954249,8426575169,post_decode
31135586278977,8448028296,post_depay
31135595314225,8448107532,post_decode
31135632377576,8493989474,post_depay
31135639987729,8494217332,post_decode
31135757268228,8587386643,post_depay
31135787364353,8618993474,post_decode
31135793014161,8654749386,post_depay
31135799087094,8654820510,post_decode
31135802038809,8663701672,post_depay
31135810599063,8663829533,post_decode
31135813752342,8675370147,post_depay
31135822951961,8675517806,post_decode
31135827084742,8688102016,post_depay
31135834747795,8688823822,post_decode
31135871836056,8733482033,post_depay
31135879371309,8733638588,post_decode
31135913946542,8774987664,post_depay
31135920522795,8775728137,post_decode
31135954918887,8816577352,post_depay
31135961973694,8816706812,post_decode
31136002250206,8863842461,post_depay
31136012708484,8864009892,post_decode
31136032894342,8894621367,post_depay
31136041078947,8894696070,post_decode
31136074322530,8935938719,post_depay
31136082055238,8936099626,post_decode
31136117823760,8977059766,post_depay
31136125518789,8979660644,post_decode
31136146725867,9008500435,post_depay
31136152513060,9008568369,post_decode
31136194072549,9052729126,post_depay
31136201989606,9055906897,post_decode
31136232506561,9094147082,post_depay
31136239678254,9094306658,post_decode
31136281901044,9143444304,post_depay
31136289925648,9143598832,post_decode
31136314092253,9175664417,post_depay
31136324154972,9175818167,post_decode
31136353026204,9214603689,post_depay
31136360798273,9214745494,post_decode
31136404384025,9261391241,post_depay
31136410905526,9266080067,post_decode
31136436945150,9298530047,post_depay
31136442894568,9298668238,post_decode
31136469401299,9331053333,post_depay
31136477605761,9331127095,post_decode
31136513286901,9374860008,post_depay
31136521067909,9374999226,post_decode
31136557303537,9418627903,post_depay
31136568265602,9418825214,post_decode
31136597565298,9458936152,post_depay
31136604848406,9459096579,post_decode
31136631364941,9488777368,post_depay
31136639895082,9492920203,post_decode
31136673391014,9534801978,post_depay
31136680775035,9534951550,post_decode
31136723172829,9582931968,post_depay
31136730601650,9584692287,post_decode
31136758289080,9619706219,post_depay
31136805764977,9619858341,post_decode
31136832711561,9654393435,post_depay
31136840044671,9654530715,post_decode
31136874317685,9696032343,post_depay
31136882579248,9696130174,post_decode
31136913205543,9734909710,post_depay
31136920309788,9735041841,post_decode
