Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/15/2026 	_x86_64_	(16 CPU)

06:51:37 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:57:31 PM     0     75856   67.00    7.00    0.00    0.00   74.00     4  python3
06:57:32 PM     0     75856   75.00    6.00    0.00    0.00   81.00     4  python3
06:57:33 PM     0     75856   62.00    7.00    0.00    0.00   69.00     4  python3
06:57:34 PM     0     75856   68.00    8.00    0.00    0.00   76.00     4  python3
06:57:35 PM     0     75856   62.00    6.00    0.00    0.00   68.00     4  python3
06:57:36 PM     0     75856   71.00    5.00    0.00    0.00   76.00     4  python3
06:57:37 PM     0     75856   65.00    7.00    0.00    0.00   72.00     4  python3
06:57:38 PM     0     75856   66.00    7.00    0.00    0.00   73.00     4  python3
06:57:39 PM     0     75856   65.00    6.00    0.00    0.00   71.00     4  python3
06:57:40 PM     0     75856   69.00    8.00    0.00    0.00   77.00     4  python3
06:57:41 PM     0     75856   67.00    6.00    0.00    0.00   73.00     4  python3
06:57:42 PM     0     75856   75.00    5.00    0.00    0.00   80.00     4  python3
06:57:43 PM     0     75856   63.37    5.94    0.00    0.00   69.31     4  python3
06:57:44 PM     0     75856   72.00    7.00    0.00    0.00   79.00     4  python3
06:57:45 PM     0     75856   64.00    5.00    0.00    0.00   69.00     4  python3
06:57:46 PM     0     75856   74.00    6.00    0.00    0.00   80.00     4  python3
06:57:47 PM     0     75856   66.00    5.00    0.00    0.00   71.00     4  python3
06:57:48 PM     0     75856   72.00    8.00    0.00    0.00   80.00     4  python3
06:57:49 PM     0     75856   65.00    7.00    0.00    0.00   72.00     4  python3
06:57:50 PM     0     75856   69.00    7.00    0.00    0.00   76.00     4  python3

Average:        0     75856   69.34    6.51    0.00    0.00   75.84     -  python3
