Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/24/2026 	_x86_64_	(16 CPU)

10:51:38 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
10:52:55 AM     all     10.06      0.00      1.33      0.13      0.00      0.00      0.51      0.00      0.00     87.98
10:52:56 AM     all     10.61      0.00      1.08      0.00      0.00      0.00      0.32      0.00      0.00     87.99
10:52:57 AM     all     10.77      0.00      1.13      0.13      0.00      0.00      0.50      0.00      0.00     87.47
10:52:58 AM     all      9.87      0.00      1.27      0.00      0.00      0.00      0.38      0.00      0.00     88.48
10:52:59 AM     all     10.34      0.00      1.21      0.06      0.00      0.00      0.51      0.00      0.00     87.88
10:53:00 AM     all     30.78      0.00      4.84      0.00      0.00      0.00      0.96      0.00      0.00     63.42
10:53:01 AM     all     31.68      0.00      6.57      0.00      0.00      0.00      0.97      0.00      0.00     60.79
10:53:02 AM     all     35.20      0.00      6.57      0.00      0.00      0.00      1.17      0.00      0.00     57.06
10:53:03 AM     all     34.54      0.00      6.86      0.06      0.00      0.00      1.16      0.00      0.00     57.37
10:53:04 AM     all     55.97      0.00      8.38      0.00      0.00      0.00      1.23      0.00      0.00     34.42
10:53:05 AM     all     33.68      0.00      6.20      0.00      0.00      0.00      1.24      0.00      0.00     58.88
10:53:06 AM     all     27.45      0.00      4.36      0.00      0.00      0.00      1.15      0.00      0.00     67.03
10:53:07 AM     all     27.86      0.00      4.59      0.00      0.00      0.00      0.84      0.00      0.00     66.71
10:53:08 AM     all     38.18      0.00      6.50      0.06      0.00      0.00      1.29      0.00      0.00     53.96
10:53:09 AM     all     26.44      0.00      4.36      0.00      0.00      0.00      1.35      0.00      0.00     67.84
10:53:10 AM     all     16.89      0.00      2.68      0.00      0.00      0.00      0.57      0.00      0.00     79.86
10:53:11 AM     all     35.85      0.00      5.09      0.00      0.00      0.00      0.77      0.00      0.00     58.28
10:53:12 AM     all     23.08      0.00      3.45      0.06      0.00      0.00      0.83      0.00      0.00     72.57
10:53:13 AM     all     39.81      0.00      5.94      0.00      0.00      0.00      1.23      0.00      0.00     53.03
10:53:14 AM     all     42.04      0.00      7.33      0.13      0.00      0.00      1.05      0.00      0.00     49.44
10:53:15 AM     all     59.29      0.00      9.71      0.06      0.00      0.00      1.29      0.00      0.00     29.64
10:53:16 AM     all     49.77      0.00      8.54      0.00      0.00      0.00      1.23      0.00      0.00     40.45
10:53:17 AM     all     45.29      0.00      7.67      0.00      0.00      0.00      1.43      0.00      0.00     45.61
10:53:18 AM     all     32.16      0.00      6.14      0.00      0.00      0.00      1.18      0.00      0.00     60.52
10:53:19 AM     all     23.88      0.00      4.21      0.06      0.00      0.00      1.04      0.00      0.00     70.81
10:53:20 AM     all     15.55      0.00      2.05      0.06      0.00      0.00      0.58      0.00      0.00     81.77
10:53:21 AM     all     13.35      0.00      1.58      0.00      0.00      0.00      0.63      0.00      0.00     84.43
10:53:22 AM     all     28.66      0.00      4.33      0.13      0.00      0.00      0.83      0.00      0.00     66.05
10:53:23 AM     all     26.62      0.00      4.17      0.00      0.00      0.00      0.90      0.00      0.00     68.31
10:53:24 AM     all     27.11      0.00      4.44      0.00      0.00      0.00      0.71      0.00      0.00     67.74
10:53:25 AM     all     43.91      0.00      7.99      0.07      0.00      0.00      1.25      0.00      0.00     46.79
10:53:26 AM     all     39.47      0.00      7.57      0.00      0.00      0.00      1.17      0.00      0.00     51.79
10:53:27 AM     all     33.55      0.00      8.01      0.20      0.00      0.00      1.37      0.00      0.00     56.87
10:53:28 AM     all     34.10      0.00      8.05      0.20      0.00      0.00      1.31      0.00      0.00     56.35
10:53:29 AM     all     28.43      0.00      5.61      0.06      0.00      0.00      1.29      0.00      0.00     64.60
10:53:30 AM     all     51.50      0.00      8.85      0.07      0.00      0.00      0.91      0.00      0.00     38.67
10:53:31 AM     all     43.77      0.00      7.92      0.00      0.00      0.00      1.04      0.00      0.00     47.27
10:53:32 AM     all     44.99      0.00      8.13      0.00      0.00      0.00      1.37      0.00      0.00     45.51
10:53:33 AM     all     40.39      0.00      6.73      0.13      0.00      0.00      1.42      0.00      0.00     51.33
10:53:34 AM     all     45.42      0.00      9.54      0.00      0.00      0.00      0.98      0.00      0.00     44.05
10:53:35 AM     all     40.83      0.00      7.86      0.00      0.00      0.00      1.11      0.00      0.00     50.20
10:53:36 AM     all     34.91      0.00      6.42      0.00      0.00      0.00      1.23      0.00      0.00     57.43
10:53:37 AM     all     16.48      0.00      2.23      0.00      0.00      0.00      0.89      0.00      0.00     80.41
10:53:38 AM     all     17.11      0.00      2.04      0.06      0.00      0.00      0.64      0.00      0.00     80.15
10:53:39 AM     all     18.80      0.00      2.55      0.13      0.00      0.00      0.89      0.00      0.00     77.63


Average:        all     19.63      0.00      3.07      0.04      0.00      0.00      0.72      0.00      0.00     76.53
