Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/24/2026 	_x86_64_	(16 CPU)

11:44:48 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
11:46:55 AM     all     10.94      0.00      1.58      0.00      0.00      0.00      0.63      0.00      0.00     86.84
11:46:56 AM     all     10.00      0.00      1.52      0.00      0.00      0.00      0.57      0.00      0.00     87.91
11:46:57 AM     all     10.77      0.00      1.40      0.00      0.00      0.00      0.57      0.00      0.00     87.25
11:46:58 AM     all     10.97      0.00      1.70      0.00      0.00      0.00      0.50      0.00      0.00     86.82
11:46:59 AM     all     11.55      0.00      1.26      0.00      0.00      0.00      0.57      0.00      0.00     86.62
11:47:00 AM     all     11.68      0.00      1.46      0.00      0.00      0.00      0.63      0.00      0.00     86.23
11:47:01 AM     all     11.35      0.00      1.58      0.13      0.00      0.00      0.69      0.00      0.00     86.25
11:47:02 AM     all     11.39      0.00      1.08      0.00      0.00      0.00      0.57      0.00      0.00     86.96
11:47:03 AM     all     10.96      0.00      1.65      0.00      0.00      0.00      0.57      0.00      0.00     86.83
11:47:04 AM     all     12.31      0.00      1.52      0.00      0.00      0.00      0.63      0.00      0.00     85.53
11:47:05 AM     all     10.79      0.00      1.51      0.00      0.00      0.00      0.69      0.00      0.00     87.00
11:47:06 AM     all     10.97      0.00      1.66      0.06      0.00      0.00      0.51      0.00      0.00     86.80
11:47:07 AM     all     11.34      0.00      1.65      0.00      0.00      0.00      0.70      0.00      0.00     86.31
11:47:08 AM     all     11.60      0.00      1.52      0.00      0.00      0.00      0.44      0.00      0.00     86.44
11:47:09 AM     all     10.91      0.00      1.46      0.00      0.00      0.00      0.63      0.00      0.00     87.00
11:47:10 AM     all     11.14      0.00      1.39      0.00      0.00      0.00      0.63      0.00      0.00     86.84
11:47:11 AM     all     11.34      0.00      1.58      0.06      0.00      0.00      0.57      0.00      0.00     86.44
11:47:12 AM     all     11.28      0.00      1.47      0.06      0.00      0.00      0.51      0.00      0.00     86.68
11:47:13 AM     all     12.84      0.00      1.34      0.00      0.00      0.00      0.51      0.00      0.00     85.31
11:47:14 AM     all     11.81      0.00      1.89      0.00      0.00      0.00      0.63      0.00      0.00     85.67
11:47:15 AM     all     12.56      0.00      1.40      0.00      0.00      0.00      0.63      0.00      0.00     85.41
11:47:16 AM     all     12.53      0.00      1.52      0.06      0.00      0.00      0.63      0.00      0.00     85.25
11:47:17 AM     all     11.70      0.00      1.21      0.00      0.00      0.00      0.76      0.00      0.00     86.33
11:47:18 AM     all     12.16      0.00      1.78      0.00      0.00      0.00      0.51      0.00      0.00     85.55
11:47:19 AM     all     12.38      0.00      1.52      0.00      0.00      0.00      0.70      0.00      0.00     85.40
11:47:20 AM     all     12.46      0.00      1.53      0.00      0.00      0.00      0.45      0.00      0.00     85.57
11:47:21 AM     all     13.71      0.00      1.78      0.00      0.00      0.00      0.70      0.00      0.00     83.82
11:47:22 AM     all     11.95      0.00      1.21      0.13      0.00      0.00      0.64      0.00      0.00     86.08
11:47:23 AM     all     13.81      0.00      1.40      0.00      0.00      0.00      0.57      0.00      0.00     84.21
11:47:24 AM     all     11.92      0.00      1.34      0.00      0.00      0.00      0.76      0.00      0.00     85.98
11:47:25 AM     all     17.18      0.00      1.71      0.00      0.00      0.00      0.44      0.00      0.00     80.66
11:47:26 AM     all     12.75      0.00      1.65      0.00      0.00      0.00      0.82      0.00      0.00     84.77
11:47:27 AM     all     13.48      0.00      1.46      0.06      0.00      0.00      0.63      0.00      0.00     84.37
11:47:28 AM     all     12.76      0.00      1.40      0.00      0.00      0.00      0.64      0.00      0.00     85.20
11:47:29 AM     all     11.47      0.00      1.53      0.00      0.00      0.00      0.51      0.00      0.00     86.49
11:47:30 AM     all     13.43      0.00      1.27      0.00      0.00      0.00      0.82      0.00      0.00     84.47
11:47:31 AM     all     11.88      0.00      1.59      0.00      0.00      0.00      0.70      0.00      0.00     85.83
11:47:32 AM     all     12.51      0.00      1.39      0.13      0.00      0.00      0.57      0.00      0.00     85.41
11:47:33 AM     all     12.27      0.00      1.46      0.00      0.00      0.00      0.64      0.00      0.00     85.63
11:47:34 AM     all     11.95      0.00      1.40      0.00      0.00      0.00      0.70      0.00      0.00     85.95
11:47:35 AM     all     11.42      0.00      1.39      0.00      0.00      0.00      0.63      0.00      0.00     86.56
11:47:36 AM     all     11.03      0.00      1.27      0.00      0.00      0.00      0.70      0.00      0.00     87.00
11:47:37 AM     all     12.23      0.00      1.45      0.00      0.00      0.00      0.63      0.00      0.00     85.69
11:47:38 AM     all     10.22      0.00      1.47      0.06      0.00      0.00      0.58      0.00      0.00     87.67
11:47:39 AM     all     10.69      0.00      1.72      0.00      0.00      0.00      0.51      0.00      0.00     87.09
11:47:40 AM     all     11.76      0.00      1.53      0.00      0.00      0.00      0.51      0.00      0.00     86.20
11:47:41 AM     all     11.72      0.00      1.65      0.00      0.00      0.00      0.51      0.00      0.00     86.12

Average:        all     11.17      0.00      1.46      0.02      0.00      0.00      0.59      0.00      0.00     86.76
