Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/12/2026 	_x86_64_	(16 CPU)

06:42:09 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:43:27 PM     0     18059  268.00    6.00    0.00    0.00  274.00     4  python3
06:43:28 PM     0     18059  278.00    7.00    0.00    0.00  285.00     4  python3
06:43:29 PM     0     18059  278.00    5.00    0.00    0.00  283.00     4  python3
06:43:30 PM     0     18059  299.00    7.00    0.00    0.00  306.00     4  python3
06:43:31 PM     0     18059  293.00    6.00    0.00    0.00  299.00     4  python3
06:43:32 PM     0     18059  284.00    5.00    0.00    0.00  289.00     4  python3
06:43:33 PM     0     18059  275.00    6.00    0.00    0.00  281.00     4  python3
06:43:34 PM     0     18059  292.00    7.00    0.00    0.00  299.00     4  python3
06:43:35 PM     0     18059  293.00    7.00    0.00    0.00  300.00     4  python3
06:43:36 PM     0     18059  303.00    8.00    0.00    0.00  311.00     4  python3
06:43:37 PM     0     18059  289.00    6.00    0.00    0.00  295.00     4  python3
06:43:38 PM     0     18059  312.00    8.00    0.00    0.00  320.00     4  python3
06:43:39 PM     0     18059  284.00    7.00    0.00    0.00  291.00     4  python3
06:43:40 PM     0     18059  290.00    5.00    0.00    0.00  295.00     4  python3
06:43:41 PM     0     18059  288.00    5.00    0.00    0.00  293.00     4  python3
06:43:42 PM     0     18059  316.00    8.00    0.00    0.00  324.00     4  python3
06:43:43 PM     0     18059  328.00    7.00    0.00    0.00  335.00     4  python3
06:43:44 PM     0     18059  373.00    7.00    0.00    0.00  380.00     4  python3
06:43:45 PM     0     18059  328.00    6.00    0.00    0.00  334.00     4  python3
06:43:46 PM     0     18059  316.00    9.00    0.00    0.00  325.00     4  python3
06:43:47 PM     0     18059  291.00    7.00    0.00    0.00  298.00     4  python3
06:43:48 PM     0     18059  323.00    6.00    0.00    0.00  329.00     4  python3
06:43:49 PM     0     18059  299.00    5.00    0.00    0.00  304.00     4  python3
06:43:50 PM     0     18059  301.00    8.00    0.00    0.00  309.00     4  python3
06:43:51 PM     0     18059  288.00    5.00    0.00    0.00  293.00     4  python3
06:43:52 PM     0     18059  276.00    8.00    0.00    0.00  284.00     4  python3
06:43:53 PM     0     18059  290.00    6.00    0.00    0.00  296.00     4  python3
06:43:54 PM     0     18059  286.00    6.00    0.00    0.00  292.00     4  python3
06:43:55 PM     0     18059  261.00    7.00    0.00    0.00  268.00     4  python3
06:43:56 PM     0     18059  278.00    6.00    0.00    0.00  284.00     4  python3
06:43:57 PM     0     18059  275.00    6.00    0.00    0.00  281.00     4  python3
06:43:58 PM     0     18059  278.00    8.00    0.00    0.00  286.00     4  python3
06:43:59 PM     0     18059  272.00    8.00    0.00    0.00  280.00     4  python3
06:44:00 PM     0     18059  277.00    5.00    0.00    0.00  282.00     4  python3
06:44:01 PM     0     18059  258.00    7.00    0.00    0.00  265.00     4  python3
06:44:02 PM     0     18059  267.00    7.00    0.00    0.00  274.00     4  python3
06:44:03 PM     0     18059  257.00    6.00    0.00    0.00  263.00     4  python3
06:44:04 PM     0     18059  262.00    6.00    0.00    0.00  268.00     4  python3
06:44:05 PM     0     18059  265.00    6.00    0.00    0.00  271.00     4  python3
06:44:06 PM     0     18059  276.00    7.00    0.00    0.00  283.00     4  python3
06:44:07 PM     0     18059  259.00    5.00    0.00    0.00  264.00     4  python3
06:44:08 PM     0     18059  291.00    8.00    0.00    0.00  299.00     4  python3
06:44:09 PM     0     18059  257.00    7.00    0.00    0.00  264.00     4  python3
06:44:10 PM     0     18059  262.00    7.00    0.00    0.00  269.00     4  python3
06:44:11 PM     0     18059  258.00    6.00    0.00    0.00  264.00     4  python3
06:44:12 PM     0     18059  281.00    7.00    0.00    0.00  288.00     4  python3
06:44:13 PM     0     18059  263.00    4.00    0.00    0.00  267.00     4  python3
06:44:14 PM     0     18059  274.00    6.00    0.00    0.00  280.00     4  python3
06:44:15 PM     0     18059  254.46    5.94    0.00    0.00  260.40     4  python3
06:44:16 PM     0     18059  259.00    5.00    0.00    0.00  264.00     4  python3
06:44:17 PM     0     18059  260.00    5.00    0.00    0.00  265.00     4  python3
06:44:18 PM     0     18059  275.00    7.00    0.00    0.00  282.00     4  python3
06:44:19 PM     0     18059  254.00    5.00    0.00    0.00  259.00     4  python3
06:44:20 PM     0     18059  270.00    6.00    0.00    0.00  276.00     4  python3
06:44:21 PM     0     18059  255.00    7.00    0.00    0.00  262.00     4  python3
06:44:22 PM     0     18059  261.00    6.00    0.00    0.00  267.00     4  python3
06:44:23 PM     0     18059  261.00    6.00    0.00    0.00  267.00     4  python3
06:44:24 PM     0     18059  270.00    6.00    0.00    0.00  276.00     4  python3
06:44:25 PM     0     18059  283.00    8.00    0.00    0.00  291.00     4  python3
06:44:26 PM     0     18059  300.00    6.00    0.00    0.00  306.00     4  python3
06:44:27 PM     0     18059  280.00    7.00    0.00    0.00  287.00     4  python3
06:44:28 PM     0     18059  267.00    7.00    0.00    0.00  274.00     4  python3
06:44:29 PM     0     18059  280.00    6.00    0.00    0.00  286.00     4  python3
06:44:30 PM     0     18059  276.00    6.00    0.00    0.00  282.00     4  python3
06:44:31 PM     0     18059  258.00    6.00    0.00    0.00  264.00     4  python3
06:44:32 PM     0     18059  268.00    7.00    0.00    0.00  275.00     4  python3
06:44:33 PM     0     18059  251.00    7.00    0.00    0.00  258.00     4  python3
06:44:34 PM     0     18059  254.00    6.00    0.00    0.00  260.00     4  python3
06:44:35 PM     0     18059  264.00    5.00    0.00    0.00  269.00     4  python3
06:44:36 PM     0     18059  276.00    7.00    0.00    0.00  283.00     4  python3
06:44:37 PM     0     18059  265.00    6.00    0.00    0.00  271.00     4  python3
06:44:38 PM     0     18059  273.00    8.00    0.00    0.00  281.00     4  python3
06:44:39 PM     0     18059  260.00    5.00    0.00    0.00  265.00     4  python3
06:44:40 PM     0     18059  273.00    9.00    0.00    0.00  282.00     4  python3
06:44:41 PM     0     18059  331.00    8.00    0.00    0.00  339.00     4  python3
06:44:42 PM     0     18059  368.00    6.00    0.00    0.00  374.00     4  python3
06:44:43 PM     0     18059  334.00    7.00    0.00    0.00  341.00     4  python3
06:44:44 PM     0     18059  326.00    8.00    0.00    0.00  334.00     4  python3
06:44:45 PM     0     18059  297.00    6.00    0.00    0.00  303.00     4  python3
06:44:46 PM     0     18059  306.00    6.00    0.00    0.00  312.00     4  python3
06:44:47 PM     0     18059  291.00    8.00    0.00    0.00  299.00     4  python3
06:44:48 PM     0     18059  294.00    5.00    0.00    0.00  299.00     4  python3
06:44:49 PM     0     18059  280.00    5.00    0.00    0.00  285.00     4  python3
06:44:50 PM     0     18059  283.00    7.00    0.00    0.00  290.00     4  python3
06:44:51 PM     0     18059  279.00    6.00    0.00    0.00  285.00     4  python3
06:44:52 PM     0     18059  283.00    5.00    0.00    0.00  288.00     4  python3
06:44:53 PM     0     18059  279.00    6.00    0.00    0.00  285.00     4  python3
06:44:54 PM     0     18059  313.00    5.00    0.00    0.00  318.00     4  python3
06:44:55 PM     0     18059  303.00    7.00    0.00    0.00  310.00     4  python3
06:44:56 PM     0     18059  346.00    5.00    0.00    0.00  351.00     4  python3
06:44:57 PM     0     18059  297.00    7.00    0.00    0.00  304.00     4  python3
06:44:58 PM     0     18059  290.00    5.00    0.00    0.00  295.00     4  python3
06:44:59 PM     0     18059  288.00    9.00    0.00    0.00  297.00     4  python3
06:45:00 PM     0     18059  282.00    6.00    0.00    0.00  288.00     4  python3
06:45:01 PM     0     18059  286.00    6.00    0.00    0.00  292.00     4  python3
06:45:02 PM     0     18059  312.00    7.00    0.00    0.00  319.00     4  python3
06:45:03 PM     0     18059  275.00    7.00    0.00    0.00  282.00     4  python3

Average:        0     18059  278.89    6.46    0.00    0.00  285.35     -  python3
