Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/15/2026 	_x86_64_	(16 CPU)

07:56:13 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:57:05 PM     0     82121   71.00    6.00    0.00    0.00   77.00     0  python3
07:57:06 PM     0     82121   79.00    7.00    0.00    0.00   86.00     0  python3
07:57:07 PM     0     82121   70.00    7.00    0.00    0.00   77.00     0  python3
07:57:08 PM     0     82121   77.00    7.00    0.00    0.00   84.00     0  python3
07:57:09 PM     0     82121   73.00    6.00    0.00    0.00   79.00     0  python3
07:57:10 PM     0     82121   79.00    7.00    0.00    0.00   86.00     0  python3
07:57:11 PM     0     82121   71.00    7.00    0.00    0.00   78.00     0  python3
07:57:12 PM     0     82121   82.00    7.00    0.00    0.00   89.00     0  python3
07:57:13 PM     0     82121   66.00    8.00    0.00    0.00   74.00     0  python3
07:57:14 PM     0     82121   78.00    9.00    0.00    0.00   87.00     0  python3
07:57:15 PM     0     82121   72.00    9.00    0.00    0.00   81.00     0  python3
07:57:16 PM     0     82121   77.00    7.00    0.00    0.00   84.00     0  python3
07:57:17 PM     0     82121   73.00    7.00    0.00    0.00   80.00     0  python3
07:57:18 PM     0     82121   77.00    9.00    0.00    0.00   86.00     0  python3
07:57:19 PM     0     82121   69.00    9.00    0.00    0.00   78.00     0  python3
07:57:20 PM     0     82121   73.00    9.00    0.00    0.00   82.00     0  python3
07:57:21 PM     0     82121   68.00    9.00    0.00    0.00   77.00     0  python3
07:57:22 PM     0     82121   76.00    7.00    0.00    0.00   83.00     0  python3
07:57:23 PM     0     82121   70.00    9.00    0.00    0.00   79.00     0  python3
07:57:24 PM     0     82121   76.00   10.00    0.00    0.00   86.00     0  python3
07:57:25 PM     0     82121   68.00   10.00    0.00    0.00   78.00     0  python3
07:57:26 PM     0     82121   76.00    8.00    0.00    0.00   84.00     0  python3
07:57:27 PM     0     82121   76.00    8.00    0.00    0.00   84.00     0  python3
07:57:28 PM     0     82121   83.00    7.00    0.00    0.00   90.00     0  python3
07:57:29 PM     0     82121   71.00   10.00    0.00    0.00   81.00     0  python3
07:57:30 PM     0     82121   81.00    8.00    0.00    0.00   89.00     0  python3
07:57:31 PM     0     82121   70.00    7.00    0.00    0.00   77.00     0  python3
07:57:32 PM     0     82121   79.00   10.00    0.00    0.00   89.00     0  python3
07:57:33 PM     0     82121   70.00    6.00    0.00    0.00   76.00     0  python3
07:57:34 PM     0     82121   81.00    7.00    0.00    0.00   88.00     0  python3
07:57:35 PM     0     82121   71.00    6.00    0.00    0.00   77.00     0  python3
07:57:36 PM     0     82121   81.00    7.00    0.00    0.00   88.00     0  python3
07:57:37 PM     0     82121   71.00    8.00    0.00    0.00   79.00     0  python3
07:57:38 PM     0     82121   78.00    8.00    0.00    0.00   86.00     0  python3
07:57:39 PM     0     82121   74.00   10.00    0.00    0.00   84.00     0  python3
07:57:40 PM     0     82121   81.00    8.00    0.00    0.00   89.00     0  python3
07:57:41 PM     0     82121   72.00    7.00    0.00    0.00   79.00     0  python3
07:57:42 PM     0     82121   79.00    9.00    0.00    0.00   88.00     0  python3
07:57:43 PM     0     82121   67.00    9.00    0.00    0.00   76.00     0  python3
07:57:44 PM     0     82121   79.21    4.95    0.00    0.00   84.16     0  python3
07:57:45 PM     0     82121   70.00    6.00    0.00    0.00   76.00     0  python3
07:57:46 PM     0     82121   83.00    8.00    0.00    0.00   91.00     0  python3
07:57:47 PM     0     82121   70.00    7.00    0.00    0.00   77.00     0  python3
07:57:48 PM     0     82121   80.00    8.00    0.00    0.00   88.00     0  python3
07:57:49 PM     0     82121   72.00    6.00    0.00    0.00   78.00     0  python3
07:57:50 PM     0     82121   78.00    8.00    0.00    0.00   86.00     0  python3
07:57:51 PM     0     82121   68.00    8.00    0.00    0.00   76.00     0  python3
07:57:52 PM     0     82121   76.00   10.00    0.00    0.00   86.00     0  python3
07:57:53 PM     0     82121   70.00    7.00    0.00    0.00   77.00     0  python3
07:57:54 PM     0     82121   81.00    6.00    0.00    0.00   87.00     0  python3
07:57:55 PM     0     82121   71.00    8.00    0.00    0.00   79.00     0  python3
07:57:56 PM     0     82121   82.00    9.00    0.00    0.00   91.00     0  python3
07:57:57 PM     0     82121   72.00    6.00    0.00    0.00   78.00     0  python3
07:57:58 PM     0     82121   81.00    9.00    0.00    0.00   90.00     0  python3
07:57:59 PM     0     82121   70.00    8.00    0.00    0.00   78.00     0  python3
07:58:00 PM     0     82121   81.00    8.00    0.00    0.00   89.00     0  python3
07:58:01 PM     0     82121   71.00    7.00    0.00    0.00   78.00     0  python3
07:58:02 PM     0     82121   80.00    6.00    0.00    0.00   86.00     0  python3
07:58:03 PM     0     82121   70.00    8.00    0.00    0.00   78.00     0  python3
07:58:04 PM     0     82121   82.00    7.00    0.00    0.00   89.00     0  python3
07:58:05 PM     0     82121   72.00    5.00    0.00    0.00   77.00     0  python3
07:58:06 PM     0     82121   78.00    9.00    0.00    0.00   87.00     0  python3
07:58:07 PM     0     82121   71.00    7.00    0.00    0.00   78.00     0  python3
07:58:08 PM     0     82121   81.00    8.00    0.00    0.00   89.00     0  python3
07:58:09 PM     0     82121   70.00    9.00    0.00    0.00   79.00     0  python3
07:58:10 PM     0     82121   80.00    8.00    0.00    0.00   88.00     0  python3
07:58:11 PM     0     82121   68.00    7.00    0.00    0.00   75.00     0  python3
07:58:12 PM     0     82121   79.00    6.00    0.00    0.00   85.00     0  python3
07:58:13 PM     0     82121   70.00    6.00    0.00    0.00   76.00     0  python3
07:58:14 PM     0     82121   78.00    7.00    0.00    0.00   85.00     0  python3
07:58:15 PM     0     82121   72.00    6.00    0.00    0.00   78.00     0  python3
07:58:16 PM     0     82121   78.00    9.00    0.00    0.00   87.00     0  python3
07:58:17 PM     0     82121   75.00    7.00    0.00    0.00   82.00     0  python3
07:58:18 PM     0     82121   81.00    8.00    0.00    0.00   89.00     0  python3
07:58:19 PM     0     82121   71.00    7.00    0.00    0.00   78.00     0  python3
07:58:20 PM     0     82121   81.00    8.00    0.00    0.00   89.00     0  python3
07:58:21 PM     0     82121   75.00    8.00    0.00    0.00   83.00     0  python3
07:58:22 PM     0     82121   79.00    8.00    0.00    0.00   87.00     0  python3
07:58:23 PM     0     82121   70.00    6.00    0.00    0.00   76.00     0  python3
07:58:24 PM     0     82121   79.00    7.00    0.00    0.00   86.00     0  python3
07:58:25 PM     0     82121   68.00    8.00    0.00    0.00   76.00     0  python3
07:58:26 PM     0     82121   80.00    8.00    0.00    0.00   88.00     0  python3
07:58:27 PM     0     82121   77.00    7.00    0.00    0.00   84.00     0  python3
07:58:28 PM     0     82121   78.00   11.00    0.00    0.00   89.00     0  python3
07:58:29 PM     0     82121   72.00    6.00    0.00    0.00   78.00     0  python3
07:58:30 PM     0     82121   78.00    9.00    0.00    0.00   87.00     0  python3
07:58:31 PM     0     82121   71.00    7.00    0.00    0.00   78.00     0  python3
07:58:32 PM     0     82121   74.00    9.00    0.00    0.00   83.00     0  python3
07:58:33 PM     0     82121   69.00    9.00    0.00    0.00   78.00     0  python3
07:58:34 PM     0     82121   77.00    7.00    0.00    0.00   84.00     0  python3
07:58:35 PM     0     82121   71.00    7.00    0.00    0.00   78.00     0  python3
07:58:36 PM     0     82121   78.00    8.00    0.00    0.00   86.00     0  python3
07:58:37 PM     0     82121   72.00    6.00    0.00    0.00   78.00     0  python3
07:58:38 PM     0     82121   76.00    8.00    0.00    0.00   84.00     0  python3
07:58:39 PM     0     82121   69.00    8.00    0.00    0.00   77.00     0  python3
07:58:40 PM     0     82121   84.00    9.00    0.00    0.00   93.00     0  python3
07:58:41 PM     0     82121   71.00    7.00    0.00    0.00   78.00     0  python3
07:58:42 PM     0     82121   80.00    7.00    0.00    0.00   87.00     0  python3
07:58:43 PM     0     82121   71.00    6.00    0.00    0.00   77.00     0  python3
07:58:44 PM     0     82121   79.00    7.00    0.00    0.00   86.00     0  python3
07:58:45 PM     0     82121   72.00    7.00    0.00    0.00   79.00     0  python3
07:58:46 PM     0     82121   79.00   10.00    0.00    0.00   89.00     0  python3
07:58:47 PM     0     82121   74.00    7.00    0.00    0.00   81.00     0  python3
07:58:48 PM     0     82121   80.00    8.00    0.00    0.00   88.00     0  python3
07:58:49 PM     0     82121   68.00    7.00    0.00    0.00   75.00     0  python3
07:58:50 PM     0     82121   75.00   10.00    0.00    0.00   85.00     0  python3
07:58:51 PM     0     82121   72.00    6.00    0.00    0.00   78.00     0  python3
07:58:52 PM     0     82121   77.00    9.00    0.00    0.00   86.00     0  python3
07:58:53 PM     0     82121   73.00    6.00    0.00    0.00   79.00     0  python3
07:58:54 PM     0     82121   78.00    9.00    0.00    0.00   87.00     0  python3
07:58:55 PM     0     82121   72.00    6.00    0.00    0.00   78.00     0  python3
07:58:56 PM     0     82121   78.00    8.00    0.00    0.00   86.00     0  python3
07:58:57 PM     0     82121   73.27    5.94    0.00    0.00   79.21     0  python3
07:58:58 PM     0     82121   80.00    9.00    0.00    0.00   89.00     0  python3
07:58:59 PM     0     82121   69.00    9.00    0.00    0.00   78.00     0  python3
07:59:00 PM     0     82121   83.00    9.00    0.00    0.00   92.00     0  python3
07:59:01 PM     0     82121   70.00    7.00    0.00    0.00   77.00     0  python3
07:59:02 PM     0     82121   75.00    8.00    0.00    0.00   83.00     0  python3
07:59:03 PM     0     82121   72.00    7.00    0.00    0.00   79.00     0  python3
07:59:04 PM     0     82121   80.00    8.00    0.00    0.00   88.00     0  python3
07:59:05 PM     0     82121   71.00    9.00    0.00    0.00   80.00     0  python3
07:59:06 PM     0     82121   75.00    8.00    0.00    0.00   83.00     0  python3
07:59:07 PM     0     82121   73.00    7.00    0.00    0.00   80.00     0  python3
07:59:08 PM     0     82121   78.00    8.00    0.00    0.00   86.00     0  python3
07:59:09 PM     0     82121   72.00    9.00    0.00    0.00   81.00     0  python3
07:59:10 PM     0     82121   82.00    8.00    0.00    0.00   90.00     0  python3
07:59:11 PM     0     82121   75.00    7.00    0.00    0.00   82.00     0  python3
07:59:12 PM     0     82121   83.00   10.00    0.00    0.00   93.00     0  python3

Average:        0     82121   74.84    7.76    0.00    0.00   82.60     -  python3
