Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/12/2026 	_x86_64_	(16 CPU)

06:46:57 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:47:51 PM     0     18458  245.00    5.00    0.00    0.00  250.00     6  python3
06:47:52 PM     0     18458  260.00    7.00    0.00    0.00  267.00     6  python3
06:47:53 PM     0     18458  258.00    6.00    0.00    0.00  264.00     6  python3
06:47:54 PM     0     18458  271.00    7.00    0.00    0.00  278.00     6  python3
06:47:55 PM     0     18458  243.00    6.00    0.00    0.00  249.00     6  python3
06:47:56 PM     0     18458  255.00    9.00    0.00    0.00  264.00     6  python3
06:47:57 PM     0     18458  258.00    5.00    0.00    0.00  263.00     6  python3
06:47:58 PM     0     18458  255.00    8.00    0.00    0.00  263.00     6  python3
06:47:59 PM     0     18458  252.00    5.00    0.00    0.00  257.00     6  python3
06:48:00 PM     0     18458  286.00    7.00    0.00    0.00  293.00     6  python3
06:48:01 PM     0     18458  267.00    6.00    0.00    0.00  273.00     6  python3
06:48:02 PM     0     18458  276.00    7.00    0.00    0.00  283.00     6  python3
06:48:03 PM     0     18458  259.00    6.00    0.00    0.00  265.00     6  python3
06:48:04 PM     0     18458  266.00    6.00    0.00    0.00  272.00     6  python3
06:48:05 PM     0     18458  263.00    6.00    0.00    0.00  269.00     6  python3
06:48:06 PM     0     18458  272.00   10.00    0.00    0.00  282.00     6  python3
06:48:07 PM     0     18458  256.00    6.00    0.00    0.00  262.00     6  python3
06:48:08 PM     0     18458  289.00    7.00    0.00    0.00  296.00     6  python3
06:48:09 PM     0     18458  252.00    6.00    0.00    0.00  258.00     6  python3
06:48:10 PM     0     18458  261.00    4.00    0.00    0.00  265.00     6  python3
06:48:11 PM     0     18458  255.00    9.00    0.00    0.00  264.00     6  python3
06:48:12 PM     0     18458  265.00    5.00    0.00    0.00  270.00     6  python3
06:48:13 PM     0     18458  252.00    5.00    0.00    0.00  257.00     6  python3
06:48:14 PM     0     18458  260.00    8.00    0.00    0.00  268.00     6  python3
06:48:15 PM     0     18458  255.00    4.00    0.00    0.00  259.00     6  python3
06:48:16 PM     0     18458  256.00    7.00    0.00    0.00  263.00     6  python3
06:48:17 PM     0     18458  253.00    6.00    0.00    0.00  259.00     6  python3
06:48:18 PM     0     18458  275.00    7.00    0.00    0.00  282.00     6  python3
06:48:19 PM     0     18458  255.00    6.00    0.00    0.00  261.00     6  python3
06:48:20 PM     0     18458  255.00    6.00    0.00    0.00  261.00     6  python3
06:48:21 PM     0     18458  247.00    7.00    0.00    0.00  254.00     6  python3
06:48:22 PM     0     18458  257.00    5.00    0.00    0.00  262.00     6  python3
06:48:23 PM     0     18458  250.50    5.94    0.00    0.00  256.44     6  python3
06:48:24 PM     0     18458  267.00    7.00    0.00    0.00  274.00     6  python3
06:48:25 PM     0     18458  252.00    5.00    0.00    0.00  257.00     6  python3
06:48:26 PM     0     18458  259.00    5.00    0.00    0.00  264.00     6  python3
06:48:27 PM     0     18458  258.00    5.00    0.00    0.00  263.00     6  python3
06:48:28 PM     0     18458  259.00    6.00    0.00    0.00  265.00     6  python3
06:48:29 PM     0     18458  251.00    6.00    0.00    0.00  257.00     6  python3
06:48:30 PM     0     18458  262.00    5.00    0.00    0.00  267.00     6  python3
06:48:31 PM     0     18458  256.00    5.00    0.00    0.00  261.00     6  python3
06:48:32 PM     0     18458  264.00    6.00    0.00    0.00  270.00     6  python3
06:48:33 PM     0     18458  251.00    6.00    0.00    0.00  257.00     6  python3
06:48:34 PM     0     18458  255.00    7.00    0.00    0.00  262.00     6  python3
06:48:35 PM     0     18458  250.00    5.00    0.00    0.00  255.00     6  python3
06:48:36 PM     0     18458  272.00    7.00    0.00    0.00  279.00     6  python3
06:48:37 PM     0     18458  254.00    7.00    0.00    0.00  261.00     6  python3
06:48:38 PM     0     18458  265.00    7.00    0.00    0.00  272.00     6  python3
06:48:39 PM     0     18458  238.00    7.00    0.00    0.00  245.00     6  python3
06:48:40 PM     0     18458  280.00   11.00    0.00    0.00  291.00     6  python3
06:48:41 PM     0     18458  279.00    5.00    0.00    0.00  284.00     6  python3
06:48:42 PM     0     18458  290.00    9.00    0.00    0.00  299.00     6  python3
06:48:43 PM     0     18458  279.00    6.00    0.00    0.00  285.00     6  python3
06:48:44 PM     0     18458  275.00    8.00    0.00    0.00  283.00     6  python3
06:48:45 PM     0     18458  253.00    5.00    0.00    0.00  258.00     6  python3
06:48:46 PM     0     18458  273.00    5.00    0.00    0.00  278.00     6  python3
06:48:47 PM     0     18458  281.00    6.00    0.00    0.00  287.00     6  python3
06:48:48 PM     0     18458  278.00    7.00    0.00    0.00  285.00     6  python3
06:48:49 PM     0     18458  260.00    7.00    0.00    0.00  267.00     6  python3
06:48:50 PM     0     18458  280.00    5.00    0.00    0.00  285.00     6  python3
06:48:51 PM     0     18458  253.00    8.00    0.00    0.00  261.00     6  python3
06:48:52 PM     0     18458  259.00    7.00    0.00    0.00  266.00     6  python3
06:48:53 PM     0     18458  260.00    7.00    0.00    0.00  267.00     6  python3
06:48:54 PM     0     18458  274.00    7.00    0.00    0.00  281.00     6  python3
06:48:55 PM     0     18458  255.00    9.00    0.00    0.00  264.00     6  python3
06:48:56 PM     0     18458  262.00    5.00    0.00    0.00  267.00     6  python3
06:48:57 PM     0     18458  243.00    8.00    0.00    0.00  251.00     6  python3
06:48:58 PM     0     18458  261.00    8.00    0.00    0.00  269.00     6  python3
06:48:59 PM     0     18458  286.00    7.00    0.00    0.00  293.00     6  python3
06:49:00 PM     0     18458  311.00    8.00    0.00    0.00  319.00     6  python3
06:49:01 PM     0     18458  306.00    6.00    0.00    0.00  312.00     6  python3
06:49:02 PM     0     18458  296.00    7.00    0.00    0.00  303.00     6  python3
06:49:03 PM     0     18458  279.00    5.00    0.00    0.00  284.00     6  python3
06:49:04 PM     0     18458  262.00    5.00    0.00    0.00  267.00     6  python3
06:49:05 PM     0     18458  270.00    8.00    0.00    0.00  278.00     6  python3
06:49:06 PM     0     18458  298.00    7.00    0.00    0.00  305.00     6  python3
06:49:07 PM     0     18458  282.00    7.00    0.00    0.00  289.00     6  python3
06:49:08 PM     0     18458  278.00    9.00    0.00    0.00  287.00     6  python3
06:49:09 PM     0     18458  265.00    5.00    0.00    0.00  270.00     6  python3
06:49:10 PM     0     18458  290.00    5.00    0.00    0.00  295.00     6  python3
06:49:11 PM     0     18458  307.00    5.00    0.00    0.00  312.00     6  python3
06:49:12 PM     0     18458  307.00    6.00    0.00    0.00  313.00     6  python3
06:49:13 PM     0     18458  286.00    7.00    0.00    0.00  293.00     6  python3
06:49:14 PM     0     18458  288.00    7.00    0.00    0.00  295.00     6  python3
06:49:15 PM     0     18458  258.00    5.00    0.00    0.00  263.00     6  python3
06:49:16 PM     0     18458  246.00    6.00    0.00    0.00  252.00     6  python3
06:49:17 PM     0     18458  250.00    5.00    0.00    0.00  255.00     6  python3
06:49:18 PM     0     18458  259.00    8.00    0.00    0.00  267.00     6  python3
06:49:19 PM     0     18458  247.00    4.00    0.00    0.00  251.00     6  python3
06:49:20 PM     0     18458  254.00    8.00    0.00    0.00  262.00     6  python3
06:49:21 PM     0     18458  269.00    5.00    0.00    0.00  274.00     6  python3
06:49:22 PM     0     18458  252.00    7.00    0.00    0.00  259.00     6  python3
06:49:23 PM     0     18458  248.00    7.00    0.00    0.00  255.00     6  python3
06:49:24 PM     0     18458  262.00    6.00    0.00    0.00  268.00     6  python3
06:49:25 PM     0     18458  244.00    9.00    0.00    0.00  253.00     6  python3
06:49:26 PM     0     18458  278.00    5.00    0.00    0.00  283.00     6  python3
06:49:27 PM     0     18458  284.00    7.00    0.00    0.00  291.00     6  python3
06:49:28 PM     0     18458  290.00    5.00    0.00    0.00  295.00     6  python3
06:49:29 PM     0     18458  266.00    7.00    0.00    0.00  273.00     6  python3
06:49:30 PM     0     18458  284.00    7.00    0.00    0.00  291.00     6  python3
06:49:31 PM     0     18458  256.00    7.00    0.00    0.00  263.00     6  python3
06:49:32 PM     0     18458  266.00    9.00    0.00    0.00  275.00     6  python3
06:49:33 PM     0     18458  261.00    7.00    0.00    0.00  268.00     6  python3
06:49:34 PM     0     18458  276.00    6.00    0.00    0.00  282.00     6  python3
06:49:35 PM     0     18458  264.00    6.00    0.00    0.00  270.00     6  python3
06:49:36 PM     0     18458  275.00    7.00    0.00    0.00  282.00     6  python3
06:49:37 PM     0     18458  262.00    7.00    0.00    0.00  269.00     6  python3
06:49:38 PM     0     18458  273.00    6.00    0.00    0.00  279.00     6  python3
06:49:39 PM     0     18458  271.00    6.00    0.00    0.00  277.00     6  python3
06:49:40 PM     0     18458  263.00    8.00    0.00    0.00  271.00     6  python3
06:49:41 PM     0     18458  266.00    5.00    0.00    0.00  271.00     6  python3
06:49:42 PM     0     18458  273.00    6.00    0.00    0.00  279.00     6  python3
06:49:43 PM     0     18458  257.00    5.00    0.00    0.00  262.00     6  python3
06:49:44 PM     0     18458  274.00    5.00    0.00    0.00  279.00     6  python3
06:49:45 PM     0     18458  257.00    9.00    0.00    0.00  266.00     6  python3
06:49:46 PM     0     18458  264.00    7.00    0.00    0.00  271.00     6  python3
06:49:47 PM     0     18458  252.00    8.00    0.00    0.00  260.00     6  python3
06:49:48 PM     0     18458  278.00    7.00    0.00    0.00  285.00     6  python3
06:49:49 PM     0     18458  249.50    6.93    0.00    0.00  256.44     6  python3
06:49:50 PM     0     18458  262.00    9.00    0.00    0.00  271.00     6  python3
06:49:51 PM     0     18458  251.00    7.00    0.00    0.00  258.00     6  python3
06:49:52 PM     0     18458  259.00    6.00    0.00    0.00  265.00     6  python3
06:49:53 PM     0     18458  256.00    7.00    0.00    0.00  263.00     6  python3
06:49:54 PM     0     18458  272.00    7.00    0.00    0.00  279.00     6  python3
06:49:55 PM     0     18458  253.00    5.00    0.00    0.00  258.00     6  python3
06:49:56 PM     0     18458  258.00    6.00    0.00    0.00  264.00     6  python3
06:49:57 PM     0     18458  250.00    5.00    0.00    0.00  255.00     6  python3
06:49:58 PM     0     18458  251.00    7.00    0.00    0.00  258.00     6  python3
06:49:59 PM     0     18458  252.00    5.00    0.00    0.00  257.00     6  python3
06:50:00 PM     0     18458  264.00    7.00    0.00    0.00  271.00     6  python3
06:50:01 PM     0     18458  244.00    6.00    0.00    0.00  250.00     6  python3
06:50:02 PM     0     18458  256.00    6.00    0.00    0.00  262.00     6  python3
06:50:03 PM     0     18458  244.00    7.00    0.00    0.00  251.00     6  python3
06:50:04 PM     0     18458  263.00    5.00    0.00    0.00  268.00     6  python3
06:50:05 PM     0     18458  251.00    6.00    0.00    0.00  257.00     6  python3
06:50:06 PM     0     18458  271.00    6.00    0.00    0.00  277.00     6  python3
06:50:07 PM     0     18458  261.00    6.00    0.00    0.00  267.00     6  python3
06:50:08 PM     0     18458  305.00    6.00    0.00    0.00  311.00     6  python3
06:50:09 PM     0     18458  303.00    6.00    0.00    0.00  309.00     6  python3
06:50:10 PM     0     18458  287.00    6.00    0.00    0.00  293.00     6  python3
06:50:11 PM     0     18458  282.00    7.00    0.00    0.00  289.00     6  python3
06:50:12 PM     0     18458  312.00    7.00    0.00    0.00  319.00     6  python3
06:50:13 PM     0     18458  279.00    5.00    0.00    0.00  284.00     6  python3
06:50:14 PM     0     18458  302.00    8.00    0.00    0.00  310.00     6  python3
06:50:15 PM     0     18458  288.00    6.00    0.00    0.00  294.00     6  python3
06:50:16 PM     0     18458  298.00    7.00    0.00    0.00  305.00     6  python3
06:50:17 PM     0     18458  271.00    7.00    0.00    0.00  278.00     6  python3
06:50:18 PM     0     18458  273.00    6.00    0.00    0.00  279.00     6  python3
06:50:19 PM     0     18458  259.00    5.00    0.00    0.00  264.00     6  python3
06:50:20 PM     0     18458  265.00    7.00    0.00    0.00  272.00     6  python3
06:50:21 PM     0     18458  269.00    6.00    0.00    0.00  275.00     6  python3
06:50:22 PM     0     18458  306.00    6.00    0.00    0.00  312.00     6  python3
06:50:23 PM     0     18458  288.00    8.00    0.00    0.00  296.00     6  python3

Average:        0     18458  266.23    6.44    0.00    0.00  272.67     -  python3
