Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/12/2026 	_x86_64_	(16 CPU)

06:56:05 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:56:31 PM     0     19353   57.00    6.00    0.00    0.00   63.00     4  python3
06:56:32 PM     0     19353   59.00    7.00    0.00    0.00   66.00     4  python3
06:56:33 PM     0     19353   56.00    6.00    0.00    0.00   62.00     4  python3
06:56:34 PM     0     19353   64.00    6.00    0.00    0.00   70.00     4  python3
06:56:35 PM     0     19353   57.00    6.00    0.00    0.00   63.00     4  python3
06:56:36 PM     0     19353   60.00    5.00    0.00    0.00   65.00     4  python3
06:56:37 PM     0     19353   59.00    5.00    0.00    0.00   64.00     4  python3
06:56:38 PM     0     19353   60.00    5.00    0.00    0.00   65.00     4  python3
06:56:39 PM     0     19353   57.00    6.00    0.00    0.00   63.00     4  python3
06:56:40 PM     0     19353   64.00    5.00    0.00    0.00   69.00     4  python3
06:56:41 PM     0     19353   55.45    5.94    0.00    0.00   61.39     4  python3
06:56:42 PM     0     19353   62.00    5.00    0.00    0.00   67.00     4  python3
06:56:43 PM     0     19353   58.00    6.00    0.00    0.00   64.00     4  python3
06:56:44 PM     0     19353   60.00    6.00    0.00    0.00   66.00     4  python3
06:56:45 PM     0     19353   59.00    6.00    0.00    0.00   65.00     4  python3
06:56:46 PM     0     19353   59.00    7.00    0.00    0.00   66.00     4  python3
06:56:47 PM     0     19353   58.00    6.00    0.00    0.00   64.00     4  python3
06:56:48 PM     0     19353   60.00    7.00    0.00    0.00   67.00     4  python3
06:56:49 PM     0     19353   58.00    5.00    0.00    0.00   63.00     4  python3
06:56:50 PM     0     19353   62.00    5.00    0.00    0.00   67.00     4  python3
06:56:51 PM     0     19353   58.00    4.00    0.00    0.00   62.00     4  python3
06:56:52 PM     0     19353   61.00    5.00    0.00    0.00   66.00     4  python3
06:56:53 PM     0     19353   60.00    5.00    0.00    0.00   65.00     4  python3
06:56:54 PM     0     19353   63.00    4.00    0.00    0.00   67.00     4  python3
06:56:55 PM     0     19353   58.00    4.00    0.00    0.00   62.00     4  python3
06:56:56 PM     0     19353   60.00    7.00    0.00    0.00   67.00     4  python3
06:56:57 PM     0     19353   58.00    5.00    0.00    0.00   63.00     4  python3
06:56:58 PM     0     19353   60.00    7.00    0.00    0.00   67.00     4  python3
06:56:59 PM     0     19353   55.00    6.00    0.00    0.00   61.00     4  python3
06:57:00 PM     0     19353   61.00    6.00    0.00    0.00   67.00     4  python3
06:57:01 PM     0     19353   57.00    6.00    0.00    0.00   63.00     4  python3
06:57:02 PM     0     19353   61.00    6.00    0.00    0.00   67.00     4  python3
06:57:03 PM     0     19353   57.00    5.00    0.00    0.00   62.00     4  python3
06:57:04 PM     0     19353   61.00    6.00    0.00    0.00   67.00     4  python3
06:57:05 PM     0     19353   58.00    6.00    0.00    0.00   64.00     4  python3
06:57:06 PM     0     19353   62.00    7.00    0.00    0.00   69.00     4  python3
06:57:07 PM     0     19353   57.00    7.00    0.00    0.00   64.00     4  python3
06:57:08 PM     0     19353   60.00    6.00    0.00    0.00   66.00     4  python3
06:57:09 PM     0     19353   54.00    7.00    0.00    0.00   61.00     4  python3
06:57:10 PM     0     19353   60.00    7.00    0.00    0.00   67.00     4  python3
06:57:11 PM     0     19353   57.00    7.00    0.00    0.00   64.00     4  python3
06:57:12 PM     0     19353   62.00    8.00    0.00    0.00   70.00     4  python3
06:57:13 PM     0     19353   58.00    5.00    0.00    0.00   63.00     4  python3
06:57:14 PM     0     19353   61.00    5.00    0.00    0.00   66.00     4  python3
06:57:15 PM     0     19353   55.00    8.00    0.00    0.00   63.00     4  python3
06:57:16 PM     0     19353   60.00    8.00    0.00    0.00   68.00     4  python3
06:57:17 PM     0     19353   55.00    7.00    0.00    0.00   62.00     4  python3
06:57:18 PM     0     19353   62.00    5.00    0.00    0.00   67.00     4  python3
06:57:19 PM     0     19353   57.00    6.00    0.00    0.00   63.00     4  python3
06:57:20 PM     0     19353   62.00    5.00    0.00    0.00   67.00     4  python3
06:57:21 PM     0     19353   58.00    5.00    0.00    0.00   63.00     4  python3
06:57:22 PM     0     19353   59.00    7.00    0.00    0.00   66.00     4  python3
06:57:23 PM     0     19353   56.00    7.00    0.00    0.00   63.00     4  python3
06:57:24 PM     0     19353   60.40    6.93    0.00    0.00   67.33     4  python3
06:57:25 PM     0     19353   55.00    6.00    0.00    0.00   61.00     4  python3
06:57:26 PM     0     19353   63.00    5.00    0.00    0.00   68.00     4  python3
06:57:27 PM     0     19353   55.00    7.00    0.00    0.00   62.00     4  python3
06:57:28 PM     0     19353   62.00    5.00    0.00    0.00   67.00     4  python3
06:57:29 PM     0     19353   57.00    5.00    0.00    0.00   62.00     4  python3
06:57:30 PM     0     19353   62.00    4.00    0.00    0.00   66.00     4  python3
06:57:31 PM     0     19353   56.00    5.00    0.00    0.00   61.00     4  python3
06:57:32 PM     0     19353   61.00    6.00    0.00    0.00   67.00     4  python3
06:57:33 PM     0     19353   55.00    9.00    0.00    0.00   64.00     4  python3
06:57:34 PM     0     19353   63.00    6.00    0.00    0.00   69.00     4  python3
06:57:35 PM     0     19353   62.00    4.00    0.00    0.00   66.00     4  python3
06:57:36 PM     0     19353   61.00    4.00    0.00    0.00   65.00     4  python3
06:57:37 PM     0     19353   61.00    6.00    0.00    0.00   67.00     4  python3
06:57:38 PM     0     19353   62.00    7.00    0.00    0.00   69.00     4  python3
06:57:39 PM     0     19353   59.00    6.00    0.00    0.00   65.00     4  python3

Average:        0     19353   59.12    6.06    0.00    0.00   65.18     -  python3
