Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/24/2026 	_x86_64_	(16 CPU)

11:00:47 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
11:01:14 AM     all     10.55      0.00      1.21      0.00      0.00      0.00      0.44      0.00      0.00     87.80
11:01:15 AM     all     10.66      0.00      1.45      0.00      0.00      0.00      0.38      0.00      0.00     87.51
11:01:16 AM     all     10.28      0.00      1.21      0.00      0.00      0.00      0.51      0.00      0.00     88.01
11:01:17 AM     all     10.69      0.00      1.52      0.00      0.00      0.00      0.32      0.00      0.00     87.48
11:01:18 AM     all     10.77      0.00      1.21      0.13      0.00      0.00      0.32      0.00      0.00     87.57
11:01:19 AM     all      9.90      0.00      1.14      0.00      0.00      0.00      0.44      0.00      0.00     88.52
11:01:20 AM     all     11.01      0.00      1.14      0.00      0.00      0.00      0.76      0.00      0.00     87.09
11:01:21 AM     all      9.98      0.00      1.40      0.06      0.00      0.00      0.45      0.00      0.00     88.11
11:01:22 AM     all     11.24      0.00      1.45      0.00      0.00      0.00      0.44      0.00      0.00     86.86
11:01:23 AM     all     10.68      0.00      1.20      0.13      0.00      0.00      0.44      0.00      0.00     87.55
11:01:24 AM     all     10.61      0.00      1.46      0.00      0.00      0.00      0.32      0.00      0.00     87.61
11:01:25 AM     all     10.33      0.00      1.20      0.00      0.00      0.00      0.38      0.00      0.00     88.09
11:01:26 AM     all     11.41      0.00      1.08      0.00      0.00      0.00      0.38      0.00      0.00     87.13
11:01:27 AM     all     10.63      0.00      1.33      0.00      0.00      0.00      0.63      0.00      0.00     87.41
11:01:28 AM     all     10.55      0.00      1.28      0.06      0.00      0.00      0.32      0.00      0.00     87.79
11:01:29 AM     all     11.68      0.00      1.52      0.38      0.00      0.00      0.51      0.00      0.00     85.90
11:01:30 AM     all     11.80      0.00      1.28      0.00      0.00      0.00      0.64      0.00      0.00     86.29
11:01:31 AM     all     11.28      0.00      1.58      0.00      0.00      0.00      0.51      0.00      0.00     86.63
11:01:32 AM     all     11.79      0.00      1.46      0.00      0.00      0.00      0.44      0.00      0.00     86.31
11:01:33 AM     all     11.70      0.00      1.59      0.00      0.00      0.00      0.51      0.00      0.00     86.20
11:01:34 AM     all     11.39      0.00      1.65      0.00      0.00      0.00      0.57      0.00      0.00     86.38
11:01:35 AM     all     12.34      0.00      1.58      0.00      0.00      0.00      0.44      0.00      0.00     85.63
11:01:36 AM     all     14.86      0.00      2.48      0.00      0.00      0.00      0.63      0.00      0.00     82.03
11:01:37 AM     all     13.06      0.00      1.34      0.06      0.00      0.00      0.57      0.00      0.00     84.97
11:01:38 AM     all     13.37      0.00      1.84      0.00      0.00      0.00      0.38      0.00      0.00     84.41
11:01:39 AM     all     11.94      0.00      1.33      0.00      0.00      0.00      0.63      0.00      0.00     86.10
11:01:40 AM     all     11.97      0.00      1.53      0.13      0.00      0.00      0.45      0.00      0.00     85.93
11:01:41 AM     all     18.22      0.00      1.59      0.00      0.00      0.00      0.57      0.00      0.00     79.62
11:01:42 AM     all     22.53      0.00      2.72      0.00      0.00      0.00      0.76      0.00      0.00     73.99
11:01:43 AM     all     15.65      0.00      2.04      0.00      0.00      0.00      0.57      0.00      0.00     81.74
11:01:44 AM     all     15.80      0.00      1.59      0.00      0.00      0.00      0.57      0.00      0.00     82.04
11:01:45 AM     all     15.24      0.00      1.72      0.06      0.00      0.00      0.57      0.00      0.00     82.40
11:01:46 AM     all     14.32      0.00      1.70      0.00      0.00      0.00      0.76      0.00      0.00     83.22
11:01:47 AM     all     14.95      0.00      1.65      0.00      0.00      0.00      0.44      0.00      0.00     82.96
11:01:48 AM     all     13.31      0.00      1.53      0.00      0.00      0.00      0.51      0.00      0.00     84.65
11:01:49 AM     all     13.06      0.00      1.52      0.00      0.00      0.00      0.51      0.00      0.00     84.91
11:01:50 AM     all     13.75      0.00      1.40      0.06      0.00      0.00      0.83      0.00      0.00     83.96
11:01:51 AM     all     13.92      0.00      1.47      0.00      0.00      0.00      0.45      0.00      0.00     84.16
11:01:52 AM     all     13.41      0.00      1.58      0.06      0.00      0.00      0.51      0.00      0.00     84.44
11:01:53 AM     all     14.20      0.00      1.59      0.00      0.00      0.00      0.57      0.00      0.00     83.64
11:01:54 AM     all     13.95      0.00      1.71      0.00      0.00      0.00      0.51      0.00      0.00     83.83
11:01:55 AM     all     12.82      0.00      1.52      0.13      0.00      0.00      0.63      0.00      0.00     84.91
11:01:56 AM     all     12.96      0.00      1.90      0.00      0.00      0.00      0.51      0.00      0.00     84.64
11:01:57 AM     all     12.17      0.00      1.40      0.00      0.00      0.00      0.45      0.00      0.00     85.99
11:01:58 AM     all     11.20      0.00      1.71      0.00      0.00      0.00      0.51      0.00      0.00     86.58
11:01:59 AM     all     12.09      0.00      1.52      0.00      0.00      0.00      0.57      0.00      0.00     85.82
11:02:00 AM     all     11.56      0.00      1.33      0.06      0.00      0.00      0.44      0.00      0.00     86.59
11:02:01 AM     all     11.71      0.00      1.65      0.00      0.00      0.00      0.57      0.00      0.00     86.08
11:02:02 AM     all     12.18      0.00      1.58      0.00      0.00      0.00      0.57      0.00      0.00     85.67
11:02:03 AM     all     11.78      0.00      1.58      0.00      0.00      0.00      0.57      0.00      0.00     86.07
11:02:04 AM     all     11.15      0.00      1.64      0.00      0.00      0.00      0.50      0.00      0.00     86.70
11:02:05 AM     all     11.65      0.00      1.58      0.06      0.00      0.00      0.38      0.00      0.00     86.32
11:02:06 AM     all     11.05      0.00      1.40      0.00      0.00      0.00      0.44      0.00      0.00     87.11
11:02:07 AM     all     11.34      0.00      1.46      0.00      0.00      0.00      0.38      0.00      0.00     86.83
11:02:08 AM     all     11.61      0.00      1.59      0.00      0.00      0.00      0.44      0.00      0.00     86.36
11:02:09 AM     all     12.37      0.00      1.64      0.00      0.00      0.00      0.63      0.00      0.00     85.36
11:02:10 AM     all     11.87      0.00      1.59      0.00      0.00      0.00      0.38      0.00      0.00     86.16
11:02:11 AM     all     12.64      0.00      1.94      0.13      0.00      0.00      0.63      0.00      0.00     84.67
11:02:12 AM     all     16.01      0.00      1.65      0.06      0.00      0.00      0.44      0.00      0.00     81.83
11:02:13 AM     all     13.91      0.00      1.90      0.00      0.00      0.00      0.38      0.00      0.00     83.82
11:02:14 AM     all     12.73      0.00      1.52      0.00      0.00      0.00      0.70      0.00      0.00     85.05
11:02:15 AM     all     12.56      0.00      1.77      0.00      0.00      0.00      0.76      0.00      0.00     84.91
11:02:16 AM     all     11.78      0.00      1.65      0.06      0.00      0.00      0.38      0.00      0.00     86.13
11:02:17 AM     all     12.94      0.00      2.03      0.00      0.00      0.00      0.51      0.00      0.00     84.52
11:02:18 AM     all     12.00      0.00      1.90      0.00      0.00      0.00      0.38      0.00      0.00     85.72
11:02:19 AM     all     11.19      0.00      1.72      0.00      0.00      0.00      0.38      0.00      0.00     86.71
11:02:20 AM     all     11.17      0.00      1.65      0.00      0.00      0.00      0.63      0.00      0.00     86.55


Average:        all     11.93      0.00      1.47      0.03      0.00      0.00      0.48      0.00      0.00     86.09
