Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/12/2026 	_x86_64_	(16 CPU)

07:00:14 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:01:19 PM     0     20064   80.00    7.00    0.00    0.00   87.00     2  python3
07:01:20 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:01:21 PM     0     20064   79.00    7.00    0.00    0.00   86.00     2  python3
07:01:22 PM     0     20064   70.00    6.00    0.00    0.00   76.00     2  python3
07:01:23 PM     0     20064   79.00    7.00    0.00    0.00   86.00     2  python3
07:01:24 PM     0     20064   69.00    7.00    0.00    0.00   76.00     2  python3
07:01:25 PM     0     20064   78.00    8.00    0.00    0.00   86.00     2  python3
07:01:26 PM     0     20064   71.00    8.00    0.00    0.00   79.00     2  python3
07:01:27 PM     0     20064   75.00    7.00    0.00    0.00   82.00     2  python3
07:01:28 PM     0     20064   76.00    7.00    0.00    0.00   83.00     2  python3
07:01:29 PM     0     20064   75.00    9.00    0.00    0.00   84.00     2  python3
07:01:30 PM     0     20064   74.00    7.00    0.00    0.00   81.00     2  python3
07:01:31 PM     0     20064   79.00    7.00    0.00    0.00   86.00     2  python3
07:01:32 PM     0     20064   73.00    6.00    0.00    0.00   79.00     2  python3
07:01:33 PM     0     20064   78.00    6.00    0.00    0.00   84.00     2  python3
07:01:34 PM     0     20064   70.00    8.00    0.00    0.00   78.00     2  python3
07:01:35 PM     0     20064   79.00    9.00    0.00    0.00   88.00     2  python3
07:01:36 PM     0     20064   71.00    6.00    0.00    0.00   77.00     2  python3
07:01:37 PM     0     20064   78.00    7.00    0.00    0.00   85.00     2  python3
07:01:38 PM     0     20064   71.00    6.00    0.00    0.00   77.00     2  python3
07:01:39 PM     0     20064   75.00    6.00    0.00    0.00   81.00     2  python3
07:01:40 PM     0     20064   76.00    5.00    0.00    0.00   81.00     2  python3
07:01:41 PM     0     20064   79.00    6.00    0.00    0.00   85.00     2  python3
07:01:42 PM     0     20064   71.00    7.00    0.00    0.00   78.00     2  python3
07:01:43 PM     0     20064   76.00    5.00    0.00    0.00   81.00     2  python3
07:01:44 PM     0     20064   67.00    8.00    0.00    0.00   75.00     2  python3
07:01:45 PM     0     20064   77.00    8.00    0.00    0.00   85.00     2  python3
07:01:46 PM     0     20064   73.00    5.00    0.00    0.00   78.00     2  python3
07:01:47 PM     0     20064   80.00    7.00    0.00    0.00   87.00     2  python3
07:01:48 PM     0     20064   70.00    6.00    0.00    0.00   76.00     2  python3
07:01:49 PM     0     20064   78.00    7.00    0.00    0.00   85.00     2  python3
07:01:50 PM     0     20064   69.00    8.00    0.00    0.00   77.00     2  python3
07:01:51 PM     0     20064   79.00    6.00    0.00    0.00   85.00     2  python3
07:01:52 PM     0     20064   73.00    6.00    0.00    0.00   79.00     2  python3
07:01:53 PM     0     20064   79.00    8.00    0.00    0.00   87.00     2  python3
07:01:54 PM     0     20064   71.00    8.00    0.00    0.00   79.00     2  python3
07:01:55 PM     0     20064   77.23    5.94    0.00    0.00   83.17     2  python3
07:01:56 PM     0     20064   72.00    5.00    0.00    0.00   77.00     2  python3
07:01:57 PM     0     20064   77.00    8.00    0.00    0.00   85.00     2  python3
07:01:58 PM     0     20064   75.00    9.00    0.00    0.00   84.00     2  python3
07:01:59 PM     0     20064   80.00    9.00    0.00    0.00   89.00     2  python3
07:02:00 PM     0     20064   71.00    7.00    0.00    0.00   78.00     2  python3
07:02:01 PM     0     20064   81.00    7.00    0.00    0.00   88.00     2  python3
07:02:02 PM     0     20064   74.00    6.00    0.00    0.00   80.00     2  python3
07:02:03 PM     0     20064   80.00    6.00    0.00    0.00   86.00     2  python3
07:02:04 PM     0     20064   69.00    7.00    0.00    0.00   76.00     2  python3
07:02:05 PM     0     20064   78.00    7.00    0.00    0.00   85.00     2  python3
07:02:06 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:02:07 PM     0     20064   79.00    9.00    0.00    0.00   88.00     2  python3
07:02:08 PM     0     20064   71.00    6.00    0.00    0.00   77.00     2  python3
07:02:09 PM     0     20064   77.00    7.00    0.00    0.00   84.00     2  python3
07:02:10 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:02:11 PM     0     20064   77.00    6.00    0.00    0.00   83.00     2  python3
07:02:12 PM     0     20064   73.00    8.00    0.00    0.00   81.00     2  python3
07:02:13 PM     0     20064   78.00    7.00    0.00    0.00   85.00     2  python3
07:02:14 PM     0     20064   69.00    6.00    0.00    0.00   75.00     2  python3
07:02:15 PM     0     20064   77.00    8.00    0.00    0.00   85.00     2  python3
07:02:16 PM     0     20064   77.00    4.00    0.00    0.00   81.00     2  python3
07:02:17 PM     0     20064   79.00    6.00    0.00    0.00   85.00     2  python3
07:02:18 PM     0     20064   76.00    5.00    0.00    0.00   81.00     2  python3
07:02:19 PM     0     20064   79.00    5.00    0.00    0.00   84.00     2  python3
07:02:20 PM     0     20064   70.00    7.00    0.00    0.00   77.00     2  python3
07:02:21 PM     0     20064   83.00    6.00    0.00    0.00   89.00     2  python3
07:02:22 PM     0     20064   73.00    6.00    0.00    0.00   79.00     2  python3
07:02:23 PM     0     20064   80.00    7.00    0.00    0.00   87.00     2  python3
07:02:24 PM     0     20064   72.00    7.00    0.00    0.00   79.00     2  python3
07:02:25 PM     0     20064   77.00    6.00    0.00    0.00   83.00     2  python3
07:02:26 PM     0     20064   70.00    8.00    0.00    0.00   78.00     2  python3
07:02:27 PM     0     20064   81.00    6.00    0.00    0.00   87.00     2  python3
07:02:28 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:02:29 PM     0     20064   76.00    8.00    0.00    0.00   84.00     2  python3
07:02:30 PM     0     20064   70.00    6.00    0.00    0.00   76.00     2  python3
07:02:31 PM     0     20064   80.00    7.00    0.00    0.00   87.00     2  python3
07:02:32 PM     0     20064   71.00    6.00    0.00    0.00   77.00     2  python3
07:02:33 PM     0     20064   78.00    8.00    0.00    0.00   86.00     2  python3
07:02:34 PM     0     20064   73.00    6.00    0.00    0.00   79.00     2  python3
07:02:35 PM     0     20064   79.00    7.00    0.00    0.00   86.00     2  python3
07:02:36 PM     0     20064   71.00    7.00    0.00    0.00   78.00     2  python3
07:02:37 PM     0     20064   78.00    7.00    0.00    0.00   85.00     2  python3
07:02:38 PM     0     20064   71.00    5.00    0.00    0.00   76.00     2  python3
07:02:39 PM     0     20064   82.00    7.00    0.00    0.00   89.00     2  python3
07:02:40 PM     0     20064   74.00    6.00    0.00    0.00   80.00     2  python3
07:02:41 PM     0     20064   81.00    6.00    0.00    0.00   87.00     2  python3
07:02:42 PM     0     20064   75.00    7.00    0.00    0.00   82.00     2  python3
07:02:43 PM     0     20064   79.00    7.00    0.00    0.00   86.00     2  python3
07:02:44 PM     0     20064   71.00    8.00    0.00    0.00   79.00     2  python3
07:02:45 PM     0     20064   78.00    7.00    0.00    0.00   85.00     2  python3
07:02:46 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:02:47 PM     0     20064   81.00    6.00    0.00    0.00   87.00     2  python3
07:02:48 PM     0     20064   70.00    7.00    0.00    0.00   77.00     2  python3
07:02:49 PM     0     20064   75.00    7.00    0.00    0.00   82.00     2  python3
07:02:50 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:02:51 PM     0     20064   76.00    7.00    0.00    0.00   83.00     2  python3
07:02:52 PM     0     20064   74.00    7.00    0.00    0.00   81.00     2  python3
07:02:53 PM     0     20064   80.00    5.00    0.00    0.00   85.00     2  python3
07:02:54 PM     0     20064   74.00    6.00    0.00    0.00   80.00     2  python3
07:02:55 PM     0     20064   77.00    8.00    0.00    0.00   85.00     2  python3
07:02:56 PM     0     20064   69.00    6.00    0.00    0.00   75.00     2  python3
07:02:57 PM     0     20064   77.00    6.00    0.00    0.00   83.00     2  python3
07:02:58 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:02:59 PM     0     20064   81.00    5.00    0.00    0.00   86.00     2  python3
07:03:00 PM     0     20064   70.00    8.00    0.00    0.00   78.00     2  python3
07:03:01 PM     0     20064   79.00    7.00    0.00    0.00   86.00     2  python3
07:03:02 PM     0     20064   70.00    7.00    0.00    0.00   77.00     2  python3
07:03:03 PM     0     20064   79.00    6.00    0.00    0.00   85.00     2  python3
07:03:04 PM     0     20064   74.00    6.00    0.00    0.00   80.00     2  python3
07:03:05 PM     0     20064   79.00    6.00    0.00    0.00   85.00     2  python3
07:03:06 PM     0     20064   67.00    6.00    0.00    0.00   73.00     2  python3
07:03:07 PM     0     20064   77.00    6.00    0.00    0.00   83.00     2  python3
07:03:08 PM     0     20064   75.00    6.00    0.00    0.00   81.00     2  python3
07:03:09 PM     0     20064   73.00    9.00    0.00    0.00   82.00     2  python3
07:03:10 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:03:11 PM     0     20064   80.00    6.00    0.00    0.00   86.00     2  python3
07:03:12 PM     0     20064   67.00    7.00    0.00    0.00   74.00     2  python3
07:03:13 PM     0     20064   78.00    7.00    0.00    0.00   85.00     2  python3
07:03:14 PM     0     20064   71.00    4.00    0.00    0.00   75.00     2  python3
07:03:15 PM     0     20064   78.00    7.00    0.00    0.00   85.00     2  python3
07:03:16 PM     0     20064   75.00    6.00    0.00    0.00   81.00     2  python3
07:03:17 PM     0     20064   79.00    7.00    0.00    0.00   86.00     2  python3
07:03:18 PM     0     20064   76.00    5.00    0.00    0.00   81.00     2  python3
07:03:19 PM     0     20064   78.00    7.00    0.00    0.00   85.00     2  python3
07:03:20 PM     0     20064   70.00    7.00    0.00    0.00   77.00     2  python3
07:03:21 PM     0     20064   78.00    7.00    0.00    0.00   85.00     2  python3
07:03:22 PM     0     20064   67.00    8.00    0.00    0.00   75.00     2  python3
07:03:23 PM     0     20064   77.00    8.00    0.00    0.00   85.00     2  python3
07:03:24 PM     0     20064   66.00    8.00    0.00    0.00   74.00     2  python3
07:03:25 PM     0     20064   76.00    6.00    0.00    0.00   82.00     2  python3
07:03:26 PM     0     20064   69.31    5.94    0.00    0.00   75.25     2  python3
07:03:27 PM     0     20064   74.00    7.00    0.00    0.00   81.00     2  python3
07:03:28 PM     0     20064   70.00    6.00    0.00    0.00   76.00     2  python3
07:03:29 PM     0     20064   70.00    9.00    0.00    0.00   79.00     2  python3
07:03:30 PM     0     20064   73.00    4.00    0.00    0.00   77.00     2  python3
07:03:31 PM     0     20064   75.00    7.00    0.00    0.00   82.00     2  python3
07:03:32 PM     0     20064   71.00    5.00    0.00    0.00   76.00     2  python3
07:03:33 PM     0     20064   79.00    7.00    0.00    0.00   86.00     2  python3
07:03:34 PM     0     20064   67.00    7.00    0.00    0.00   74.00     2  python3
07:03:35 PM     0     20064   77.00    9.00    0.00    0.00   86.00     2  python3
07:03:36 PM     0     20064   75.00    6.00    0.00    0.00   81.00     2  python3
07:03:37 PM     0     20064   79.00    6.00    0.00    0.00   85.00     2  python3
07:03:38 PM     0     20064   71.00    6.00    0.00    0.00   77.00     2  python3
07:03:39 PM     0     20064   73.00    8.00    0.00    0.00   81.00     2  python3
07:03:40 PM     0     20064   69.00    7.00    0.00    0.00   76.00     2  python3
07:03:41 PM     0     20064   80.00    6.00    0.00    0.00   86.00     2  python3
07:03:42 PM     0     20064   72.00    7.00    0.00    0.00   79.00     2  python3
07:03:43 PM     0     20064   77.00    7.00    0.00    0.00   84.00     2  python3
07:03:44 PM     0     20064   73.00    7.00    0.00    0.00   80.00     2  python3
07:03:45 PM     0     20064   76.00    5.00    0.00    0.00   81.00     2  python3
07:03:46 PM     0     20064   70.00    7.00    0.00    0.00   77.00     2  python3
07:03:47 PM     0     20064   77.00    8.00    0.00    0.00   85.00     2  python3
07:03:48 PM     0     20064   71.00    6.00    0.00    0.00   77.00     2  python3
07:03:49 PM     0     20064   81.00    7.00    0.00    0.00   88.00     2  python3
07:03:50 PM     0     20064   69.00    7.00    0.00    0.00   76.00     2  python3
07:03:51 PM     0     20064   79.00    7.00    0.00    0.00   86.00     2  python3
07:03:52 PM     0     20064   72.00    9.00    0.00    0.00   81.00     2  python3
07:03:53 PM     0     20064   77.00    8.00    0.00    0.00   85.00     2  python3
07:03:54 PM     0     20064   73.00    7.00    0.00    0.00   80.00     2  python3
07:03:55 PM     0     20064   78.00    8.00    0.00    0.00   86.00     2  python3
07:03:56 PM     0     20064   71.00    5.00    0.00    0.00   76.00     2  python3
07:03:57 PM     0     20064   79.00    9.00    0.00    0.00   88.00     2  python3
07:03:58 PM     0     20064   71.00    6.00    0.00    0.00   77.00     2  python3
07:03:59 PM     0     20064   80.00    7.00    0.00    0.00   87.00     2  python3
07:04:00 PM     0     20064   71.00    5.00    0.00    0.00   76.00     2  python3
07:04:01 PM     0     20064   75.00    8.00    0.00    0.00   83.00     2  python3
07:04:02 PM     0     20064   69.00    7.00    0.00    0.00   76.00     2  python3
07:04:03 PM     0     20064   78.00    8.00    0.00    0.00   86.00     2  python3
07:04:04 PM     0     20064   78.00    6.00    0.00    0.00   84.00     2  python3
07:04:05 PM     0     20064   82.00    8.00    0.00    0.00   90.00     2  python3
07:04:06 PM     0     20064   72.00    7.00    0.00    0.00   79.00     2  python3
07:04:07 PM     0     20064   79.00    8.00    0.00    0.00   87.00     2  python3
07:04:08 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:04:09 PM     0     20064   78.00    8.00    0.00    0.00   86.00     2  python3
07:04:10 PM     0     20064   73.00    6.00    0.00    0.00   79.00     2  python3
07:04:11 PM     0     20064   78.00    7.00    0.00    0.00   85.00     2  python3
07:04:12 PM     0     20064   73.00    5.00    0.00    0.00   78.00     2  python3
07:04:13 PM     0     20064   81.00    7.00    0.00    0.00   88.00     2  python3
07:04:14 PM     0     20064   69.00    8.00    0.00    0.00   77.00     2  python3
07:04:15 PM     0     20064   78.00    7.00    0.00    0.00   85.00     2  python3
07:04:16 PM     0     20064   74.00    6.00    0.00    0.00   80.00     2  python3
07:04:17 PM     0     20064   82.00    7.00    0.00    0.00   89.00     2  python3
07:04:18 PM     0     20064   72.00    7.00    0.00    0.00   79.00     2  python3
07:04:19 PM     0     20064   79.00    6.00    0.00    0.00   85.00     2  python3
07:04:20 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:04:21 PM     0     20064   80.00    6.00    0.00    0.00   86.00     2  python3
07:04:22 PM     0     20064   70.00    8.00    0.00    0.00   78.00     2  python3
07:04:23 PM     0     20064   78.00    5.00    0.00    0.00   83.00     2  python3
07:04:24 PM     0     20064   72.00    7.00    0.00    0.00   79.00     2  python3
07:04:25 PM     0     20064   79.00    5.00    0.00    0.00   84.00     2  python3
07:04:26 PM     0     20064   70.00    7.00    0.00    0.00   77.00     2  python3
07:04:27 PM     0     20064   78.00    7.00    0.00    0.00   85.00     2  python3
07:04:28 PM     0     20064   73.00    8.00    0.00    0.00   81.00     2  python3
07:04:29 PM     0     20064   81.00    8.00    0.00    0.00   89.00     2  python3
07:04:30 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:04:31 PM     0     20064   83.00    7.00    0.00    0.00   90.00     2  python3
07:04:32 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:04:33 PM     0     20064   77.00    9.00    0.00    0.00   86.00     2  python3
07:04:34 PM     0     20064   69.00    8.00    0.00    0.00   77.00     2  python3
07:04:35 PM     0     20064   82.00    6.00    0.00    0.00   88.00     2  python3
07:04:36 PM     0     20064   75.00    5.00    0.00    0.00   80.00     2  python3
07:04:37 PM     0     20064   81.00    8.00    0.00    0.00   89.00     2  python3
07:04:38 PM     0     20064   73.00    6.00    0.00    0.00   79.00     2  python3
07:04:39 PM     0     20064   78.00    6.00    0.00    0.00   84.00     2  python3
07:04:40 PM     0     20064   75.00    7.00    0.00    0.00   82.00     2  python3
07:04:41 PM     0     20064   82.00    6.00    0.00    0.00   88.00     2  python3
07:04:42 PM     0     20064   69.00    7.00    0.00    0.00   76.00     2  python3
07:04:43 PM     0     20064   79.00    6.00    0.00    0.00   85.00     2  python3
07:04:44 PM     0     20064   71.00    7.00    0.00    0.00   78.00     2  python3
07:04:45 PM     0     20064   80.00    8.00    0.00    0.00   88.00     2  python3
07:04:46 PM     0     20064   76.00    6.00    0.00    0.00   82.00     2  python3
07:04:47 PM     0     20064   81.00    6.00    0.00    0.00   87.00     2  python3
07:04:48 PM     0     20064   69.00    8.00    0.00    0.00   77.00     2  python3
07:04:49 PM     0     20064   79.00    6.00    0.00    0.00   85.00     2  python3
07:04:50 PM     0     20064   76.00    7.00    0.00    0.00   83.00     2  python3
07:04:51 PM     0     20064   78.00    7.00    0.00    0.00   85.00     2  python3
07:04:52 PM     0     20064   74.00    6.00    0.00    0.00   80.00     2  python3
07:04:53 PM     0     20064   80.00    7.00    0.00    0.00   87.00     2  python3
07:04:54 PM     0     20064   71.00    7.00    0.00    0.00   78.00     2  python3
07:04:55 PM     0     20064   77.00    7.00    0.00    0.00   84.00     2  python3
07:04:56 PM     0     20064   70.00    7.00    0.00    0.00   77.00     2  python3
07:04:57 PM     0     20064   77.00    8.00    0.00    0.00   85.00     2  python3
07:04:58 PM     0     20064   75.00    6.00    0.00    0.00   81.00     2  python3
07:04:59 PM     0     20064   83.00    4.00    0.00    0.00   87.00     2  python3
07:05:00 PM     0     20064   72.00    7.00    0.00    0.00   79.00     2  python3
07:05:01 PM     0     20064   80.00    6.00    0.00    0.00   86.00     2  python3
07:05:02 PM     0     20064   71.00    6.00    0.00    0.00   77.00     2  python3
07:05:03 PM     0     20064   80.00    7.00    0.00    0.00   87.00     2  python3
07:05:04 PM     0     20064   74.00    6.00    0.00    0.00   80.00     2  python3
07:05:05 PM     0     20064   82.00    6.00    0.00    0.00   88.00     2  python3
07:05:06 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:05:07 PM     0     20064   76.00    8.00    0.00    0.00   84.00     2  python3
07:05:08 PM     0     20064   70.00    6.00    0.00    0.00   76.00     2  python3
07:05:09 PM     0     20064   78.22    6.93    0.00    0.00   85.15     2  python3
07:05:10 PM     0     20064   75.00    7.00    0.00    0.00   82.00     2  python3
07:05:11 PM     0     20064   81.00    7.00    0.00    0.00   88.00     2  python3
07:05:12 PM     0     20064   69.00    6.00    0.00    0.00   75.00     2  python3
07:05:13 PM     0     20064   77.00    6.00    0.00    0.00   83.00     2  python3
07:05:14 PM     0     20064   70.00    5.00    0.00    0.00   75.00     2  python3
07:05:15 PM     0     20064   79.00    6.00    0.00    0.00   85.00     2  python3
07:05:16 PM     0     20064   73.00    6.00    0.00    0.00   79.00     2  python3
07:05:17 PM     0     20064   80.00    7.00    0.00    0.00   87.00     2  python3
07:05:18 PM     0     20064   69.00    6.00    0.00    0.00   75.00     2  python3
07:05:19 PM     0     20064   80.00    6.00    0.00    0.00   86.00     2  python3
07:05:20 PM     0     20064   71.00    6.00    0.00    0.00   77.00     2  python3
07:05:21 PM     0     20064   79.00    8.00    0.00    0.00   87.00     2  python3
07:05:22 PM     0     20064   74.00    6.00    0.00    0.00   80.00     2  python3
07:05:23 PM     0     20064   83.00    5.00    0.00    0.00   88.00     2  python3
07:05:24 PM     0     20064   71.00    7.00    0.00    0.00   78.00     2  python3
07:05:25 PM     0     20064   80.00    8.00    0.00    0.00   88.00     2  python3
07:05:26 PM     0     20064   73.00    6.00    0.00    0.00   79.00     2  python3
07:05:27 PM     0     20064   76.00    8.00    0.00    0.00   84.00     2  python3
07:05:28 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:05:29 PM     0     20064   80.00    7.00    0.00    0.00   87.00     2  python3
07:05:30 PM     0     20064   70.00    6.00    0.00    0.00   76.00     2  python3
07:05:31 PM     0     20064   80.00    8.00    0.00    0.00   88.00     2  python3
07:05:32 PM     0     20064   73.00    7.00    0.00    0.00   80.00     2  python3
07:05:33 PM     0     20064   82.00    6.00    0.00    0.00   88.00     2  python3
07:05:34 PM     0     20064   72.00    5.00    0.00    0.00   77.00     2  python3
07:05:35 PM     0     20064   83.00    8.00    0.00    0.00   91.00     2  python3
07:05:36 PM     0     20064   75.00    7.00    0.00    0.00   82.00     2  python3
07:05:37 PM     0     20064   78.00    8.00    0.00    0.00   86.00     2  python3
07:05:38 PM     0     20064   74.00    6.00    0.00    0.00   80.00     2  python3
07:05:39 PM     0     20064   82.00    8.00    0.00    0.00   90.00     2  python3
07:05:40 PM     0     20064   77.00    6.00    0.00    0.00   83.00     2  python3
07:05:41 PM     0     20064   83.00    6.00    0.00    0.00   89.00     2  python3
07:05:42 PM     0     20064   70.00    6.00    0.00    0.00   76.00     2  python3
07:05:43 PM     0     20064   82.00    7.00    0.00    0.00   89.00     2  python3
07:05:44 PM     0     20064   72.00    7.00    0.00    0.00   79.00     2  python3
07:05:45 PM     0     20064   79.00    8.00    0.00    0.00   87.00     2  python3
07:05:46 PM     0     20064   71.00    8.00    0.00    0.00   79.00     2  python3
07:05:47 PM     0     20064   80.00    6.00    0.00    0.00   86.00     2  python3
07:05:48 PM     0     20064   75.00    5.00    0.00    0.00   80.00     2  python3
07:05:49 PM     0     20064   79.00    7.00    0.00    0.00   86.00     2  python3
07:05:50 PM     0     20064   75.00    4.00    0.00    0.00   79.00     2  python3
07:05:51 PM     0     20064   79.00    7.00    0.00    0.00   86.00     2  python3
07:05:52 PM     0     20064   74.00    8.00    0.00    0.00   82.00     2  python3
07:05:53 PM     0     20064   83.00    6.00    0.00    0.00   89.00     2  python3
07:05:54 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:05:55 PM     0     20064   82.00    5.00    0.00    0.00   87.00     2  python3
07:05:56 PM     0     20064   71.00    5.00    0.00    0.00   76.00     2  python3
07:05:57 PM     0     20064   79.00    7.00    0.00    0.00   86.00     2  python3
07:05:58 PM     0     20064   73.00    7.00    0.00    0.00   80.00     2  python3
07:05:59 PM     0     20064   77.00    6.00    0.00    0.00   83.00     2  python3
07:06:00 PM     0     20064   70.00    7.00    0.00    0.00   77.00     2  python3
07:06:01 PM     0     20064   80.00    6.00    0.00    0.00   86.00     2  python3
07:06:02 PM     0     20064   71.00    6.00    0.00    0.00   77.00     2  python3
07:06:03 PM     0     20064   77.00    8.00    0.00    0.00   85.00     2  python3
07:06:04 PM     0     20064   72.00    6.00    0.00    0.00   78.00     2  python3
07:06:05 PM     0     20064   78.00    6.00    0.00    0.00   84.00     2  python3
07:06:06 PM     0     20064   70.00    5.00    0.00    0.00   75.00     2  python3
07:06:07 PM     0     20064   79.00    6.00    0.00    0.00   85.00     2  python3
