Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/12/2026 	_x86_64_	(16 CPU)

06:45:19 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:46:25 PM     0     18304  270.00    6.00    0.00    0.00  276.00     6  python3
06:46:26 PM     0     18304  267.00    7.00    0.00    0.00  274.00     6  python3
06:46:27 PM     0     18304  267.00    5.00    0.00    0.00  272.00     6  python3
06:46:28 PM     0     18304  269.00    7.00    0.00    0.00  276.00     6  python3
06:46:29 PM     0     18304  254.00    6.00    0.00    0.00  260.00     6  python3
06:46:30 PM     0     18304  250.00    8.00    0.00    0.00  258.00     6  python3
06:46:31 PM     0     18304  251.00    7.00    0.00    0.00  258.00     6  python3
06:46:32 PM     0     18304  250.00    4.00    0.00    0.00  254.00     6  python3
06:46:33 PM     0     18304  247.00    7.00    0.00    0.00  254.00     6  python3
06:46:34 PM     0     18304  268.00    6.00    0.00    0.00  274.00     6  python3
06:46:35 PM     0     18304  247.00    8.00    0.00    0.00  255.00     6  python3
06:46:36 PM     0     18304  265.00    7.00    0.00    0.00  272.00     6  python3
06:46:37 PM     0     18304  253.00    7.00    0.00    0.00  260.00     6  python3
06:46:38 PM     0     18304  277.00    6.00    0.00    0.00  283.00     6  python3
06:46:39 PM     0     18304  255.00    8.00    0.00    0.00  263.00     6  python3
06:46:40 PM     0     18304  267.00    5.00    0.00    0.00  272.00     6  python3
06:46:41 PM     0     18304  254.00    6.00    0.00    0.00  260.00     6  python3
06:46:42 PM     0     18304  257.00    6.00    0.00    0.00  263.00     6  python3
06:46:43 PM     0     18304  254.00    6.00    0.00    0.00  260.00     6  python3
06:46:44 PM     0     18304  253.00    8.00    0.00    0.00  261.00     6  python3
06:46:45 PM     0     18304  245.00    5.00    0.00    0.00  250.00     6  python3
06:46:46 PM     0     18304  280.00    9.00    0.00    0.00  289.00     6  python3
06:46:47 PM     0     18304  255.00    7.00    0.00    0.00  262.00     6  python3
06:46:48 PM     0     18304  261.00    6.00    0.00    0.00  267.00     6  python3
06:46:49 PM     0     18304  248.00    5.00    0.00    0.00  253.00     6  python3
06:46:50 PM     0     18304  267.00    7.00    0.00    0.00  274.00     6  python3
06:46:51 PM     0     18304  308.00    6.00    0.00    0.00  314.00     6  python3
06:46:52 PM     0     18304  313.00    5.00    0.00    0.00  318.00     6  python3

Average:        0     18304  263.82    6.62    0.00    0.00  270.44     -  python3
