time_ns,gst_buffer_pts_ns,stage
1775909102645975196,21470611503,post_decode
1775909102671749267,21500833010,post_depay
1775909102676613603,21504407236,post_decode
1775909102704532736,21536737023,post_depay
1775909102713460109,21537028651,post_decode
1775909102744128168,21576640457,post_depay
1775909102753093718,21576773599,post_decode
1775909102787359347,21619940409,post_depay
1775909102794530242,21620033601,post_decode
1775909102830083032,21662656618,post_depay
1775909102837811311,21662753221,post_decode
1775909102859716288,21691779277,post_depay
1775909102869192647,21692359674,post_decode
1775909102905109967,21737512914,post_depay
1775909102911365916,21737619825,post_decode
1775909102947418425,21779945749,post_depay
1775909102953120084,21780058057,post_decode
1775909102994339559,21823511717,post_depay
1775909103000017808,21827001783,post_decode
1775909103021246216,21852078488,post_depay
1775909103025916073,21853877489,post_decode
1775909103072674419,21904967735,post_depay
1775909103080418889,21905329230,post_decode
1775909103108478103,21941037331,post_depay
1775909103115376821,21941151323,post_decode
1775909103149676243,21981564774,post_depay
1775909103162712849,21982282054,post_decode
1775909103195012356,22025787538,post_depay
1775909103205546100,22027627447,post_decode
1775909103224953315,22057445628,post_depay
1775909103229891479,22057499131,post_decode
1775909103274907275,22107385393,post_depay
1775909103283911649,22107543672,post_decode
1775909103312460627,22143732968,post_depay
1775909103319191579,22145123256,post_decode
1775909103344357688,22176863006,post_depay
1775909103357140370,22177047590,post_decode
1775909103389478743,22217271453,post_depay
1775909103399665992,22222180147,post_decode
1775909103426910812,22257861753,post_depay
1775909103437370827,22259595195,post_decode
1775909103468406722,22300993790,post_depay
1775909103475614910,22301081811,post_decode
1775909103507019435,22338221147,post_depay
1775909103520871873,22339628350,post_decode
1775909103546959750,22379624276,post_depay
1775909103551221631,22379679373,post_decode
1775909103590724733,22423315079,post_depay
1775909103597274441,22423413335,post_decode
1775909103628513654,22461064675,post_depay
1775909103635848824,22461172954,post_decode
1775909103661376831,22492996123,post_depay
1775909103670112689,22493934537,post_decode
1775909103706766698,22539332364,post_depay
1775909103713405440,22539438534,post_decode
1775909103748304562,22580901467,post_depay
1775909103756020179,22580987008,post_decode
1775909103796701894,22628971518,post_depay
1775909103803139262,22629371059,post_decode
1775909103829133250,22661562685,post_depay
1775909103837237424,22661717404,post_decode
1775909103867599223,22699736414,post_depay
1775909103878650645,22700203396,post_decode
1775909103911504668,22743884679,post_depay
1775909103920413427,22744180279,post_decode
1775909103960357323,22792971927,post_depay
1775909103966126332,22793056135,post_decode
1775909103994228356,22826695868,post_depay
1775909104003299054,22826823972,post_decode
1775909104029833809,22862431530,post_depay
1775909104041038423,22862509169,post_decode
1775909104066532634,22898229968,post_depay
1775909104072465891,22899223538,post_decode
1775909104206986615,22995916524,post_depay
1775909104230884010,23039367325,post_decode
1775909104234111518,23066804503,post_depay
1775909104236631233,23066834144,post_decode
1775909104239230802,23071868844,post_depay
1775909104243140992,23071942692,post_decode
1775909104245008586,23077606627,post_depay
1775909104250711705,23077684731,post_decode
1775909104264605838,23097236578,post_depay
1775909104269733604,23097298254,post_decode
1775909104313495905,23142863055,post_depay
1775909104325016477,23146117032,post_decode
1775909104351531908,23181172834,post_depay
1775909104359724807,23184206097,post_decode
1775909104382298807,23214791656,post_depay
1775909104389057208,23214963937,post_decode
1775909104425879389,23258502283,post_depay
1775909104430117017,23258573290,post_decode
1775909104468241798,23300900951,post_depay
1775909104471376495,23300957279,post_decode
1775909104515695649,23348117524,post_depay
1775909104524013347,23348304063,post_decode
1775909104540907908,23371834501,post_depay
1775909104551027693,23373576096,post_decode
