wall_time,cam_index,decoder_ms
15:24:49.353,2,3.4603
15:24:49.387,2,3.0841
15:24:49.393,1,23559.3700
15:24:49.463,2,3.2686
15:24:49.464,1,23609.7091
15:24:49.470,1,23557.8370
15:24:49.475,2,3.8716
15:24:49.529,2,3.1304
15:24:49.529,1,23585.6131
15:24:49.545,2,3.2091
15:24:49.551,1,23567.9969
15:24:49.608,1,23596.4017
15:24:49.608,2,4.0393
15:24:49.667,1,23604.4765
15:24:49.668,2,5.0746
15:24:49.676,1,23575.2503
15:24:49.676,2,3.5903
15:24:49.722,1,23549.0185
15:24:49.723,2,4.4925
15:24:49.754,2,3.2828
15:24:49.754,1,23565.7924
15:24:49.778,0,25615.9584
15:24:49.825,2,3.3198
15:24:49.825,1,23588.2418
15:24:49.845,1,23579.7976
15:24:49.845,2,3.4403
15:24:49.873,0,25654.0476
15:24:49.876,0,25640.3359
15:24:49.886,1,23579.1448
15:24:49.886,2,3.6554
15:24:49.903,1,23537.1543
15:24:49.903,0,25621.3785
15:24:49.940,0,25618.8330
15:24:49.940,2,3.8131
15:24:49.954,1,23583.7392
15:24:49.962,2,3.2829
15:24:50.000,0,25635.7888
15:24:50.008,1,23570.9004
15:24:50.008,2,3.0758
15:24:50.033,0,25639.1885
15:24:50.033,2,3.4232
15:24:50.059,0,25606.4274
15:24:50.059,1,23595.6508
15:24:50.071,1,23571.4697
15:24:50.075,2,4.0453
15:24:50.087,0,25606.3254
15:24:50.126,1,23566.0868
15:24:50.126,2,3.2164
15:24:50.138,0,25616.9792
15:24:50.159,1,23585.6568
15:24:50.159,2,3.2074
15:24:50.196,0,25610.6038
15:24:50.199,1,23552.9582
15:24:50.199,2,3.6706
15:24:50.217,0,25622.6297
15:24:50.227,1,23562.8489
15:24:50.231,2,3.7752
15:24:50.252,0,25605.7036
15:24:50.274,1,23570.0663
15:24:50.275,2,3.3737
15:24:50.296,0,25605.9773
15:24:50.313,1,23563.6906
15:24:50.325,2,3.1099
15:24:50.357,0,25623.9190
15:24:50.361,2,3.8408
15:24:50.366,1,23584.7016
15:24:50.383,0,25614.6221
15:24:50.389,1,23337.8979
15:24:50.392,2,3.5467
15:24:50.415,0,25402.4784
15:24:50.433,1,23359.9395
15:24:50.433,2,3.8595
15:24:50.488,1,23412.1566
15:24:50.491,2,5.5534
15:24:50.491,0,25458.2322
15:24:50.497,0,25460.3930
15:24:50.507,2,3.3081
15:24:50.527,1,23448.2018
15:24:50.539,0,25499.2031
15:24:50.543,1,23439.6624
15:24:50.555,2,3.5167
15:24:50.592,0,25548.7361
15:24:50.599,2,3.8047
15:24:50.600,1,23446.3651
15:24:50.612,0,25455.4833
15:24:50.631,1,23436.6465
15:24:50.661,2,3.1792
15:24:50.673,0,25512.8823
15:24:50.674,2,4.1495
15:24:50.677,1,23458.8461
15:24:50.740,0,25573.3276
15:24:50.740,1,23477.0695
15:24:50.744,2,4.6592
15:24:50.747,0,25540.3678
15:24:50.748,1,23434.2954
15:24:50.755,2,6.8705
15:24:50.794,0,25517.3607
15:24:50.794,1,23460.8097
15:24:50.945,2,13.6021
15:24:50.949,0,25658.8037
15:24:50.949,2,3.8035
15:24:50.953,0,25627.5437
15:24:50.957,2,6.7901
15:24:50.975,1,23588.8437
15:24:50.992,1,23556.0465
15:24:50.995,2,4.6737
15:24:50.995,0,25621.9551
15:24:51.006,1,23515.4764
15:24:51.009,2,4.9390
15:24:51.009,0,25604.1260
15:24:51.013,1,23509.0664
15:24:51.016,0,25578.0430
15:24:51.017,2,5.8164
15:24:51.021,1,23478.0353
15:24:51.024,0,25526.0834
15:24:51.050,1,23424.7464
15:24:51.050,2,3.5604
15:24:51.065,0,25531.1617
15:24:51.071,2,3.2387
15:24:51.078,1,23449.6384
15:24:51.092,0,25528.0217
15:24:51.120,1,23416.2528
15:24:51.127,2,6.4970
15:24:51.135,0,25525.1464
15:24:51.152,1,23445.2306
15:24:51.155,2,3.2576
15:24:51.182,0,25542.3676
15:24:51.217,1,23472.3988
