wall_time,cam,rtp_seq,rtsp_unwrap_ms,depay_ms,pay_ms,udpsink_ms,total_sender_ms
16:39:55.061,0,34360,0.008,0.038,0.059,0.045,0.218
16:39:55.067,2,24615,0.007,0.030,0.025,0.024,0.120
16:39:55.098,1,14288,0.013,0.032,0.036,0.034,0.151
16:39:56.092,0,34685,0.007,0.105,0.036,0.064,0.242
16:39:57.089,2,25345,0.024,0.191,0.069,0.098,0.552
16:39:57.093,0,35061,0.007,0.064,0.074,0.617,0.852
16:39:57.105,1,15015,0.008,0.033,0.028,0.041,0.176
16:39:58.095,0,35444,0.008,0.154,0.028,0.069,0.283
16:39:59.089,2,26116,0.007,0.080,0.063,0.053,0.252
16:39:59.090,0,35827,0.009,0.214,0.035,0.028,0.351
16:39:59.109,1,15728,0.007,0.044,0.029,0.061,0.166
16:40:00.092,0,36205,0.007,0.135,0.037,0.054,0.410
16:40:01.100,0,36580,0.007,0.141,0.030,0.047,0.294
16:40:01.104,2,26866,0.054,0.089,0.072,0.450,0.714
16:40:01.125,1,16474,0.019,0.098,0.031,0.036,0.257
16:40:02.097,0,36954,0.007,0.189,0.032,0.063,0.325
16:40:03.103,2,27618,0.008,0.142,0.029,0.168,0.386
16:40:03.104,0,37335,0.012,0.177,0.045,0.133,0.414
16:40:03.128,1,17225,0.016,0.091,0.142,0.075,0.378
16:40:04.096,0,37711,0.008,0.067,0.054,0.063,0.223
16:40:05.105,2,28368,0.036,0.144,0.061,0.032,0.316
16:40:05.106,0,38087,0.014,0.381,0.410,0.183,1.045
16:40:05.118,1,17985,0.007,0.055,0.033,0.038,0.172
16:40:06.098,0,38462,0.007,0.062,0.019,0.029,0.143
16:40:07.081,2,29131,0.007,0.046,0.037,0.090,0.225
16:40:07.095,0,38840,0.018,0.059,0.023,0.184,0.306
16:40:07.100,1,18733,0.008,0.032,0.025,0.029,0.116
16:40:08.089,0,39194,0.008,0.053,0.034,0.058,0.193
16:40:09.093,2,29863,0.020,0.090,0.051,0.073,0.406
16:40:09.100,0,39555,0.013,0.071,0.152,0.393,0.808
16:40:09.115,1,19444,0.007,0.040,0.034,0.062,0.183
16:40:10.097,0,39926,0.007,0.057,0.068,0.166,0.345
16:40:11.084,2,30611,0.022,0.096,0.063,0.058,0.300
16:40:11.088,0,40297,0.007,0.055,0.039,0.028,0.271
16:40:11.111,1,20188,0.007,0.043,0.034,0.020,0.148
16:40:12.099,0,40667,0.007,0.068,0.040,0.035,0.195
16:40:13.094,2,31349,0.007,0.074,0.044,0.041,0.218
16:40:13.099,0,41042,0.008,0.052,0.035,0.038,0.183
16:40:13.115,1,20929,0.008,0.062,0.026,0.058,0.181
16:40:14.097,0,41411,0.007,0.053,0.063,0.050,0.215
16:40:15.094,2,32091,0.007,0.071,0.043,0.059,0.244
16:40:15.097,0,41785,0.007,0.058,0.194,0.168,0.611
16:40:15.114,1,21690,0.012,0.063,0.041,0.034,0.197
16:40:16.093,0,42161,0.011,0.052,0.044,0.056,0.239
16:40:17.087,2,32835,0.007,0.051,0.038,0.045,0.181
16:40:17.104,0,42530,0.008,0.056,0.072,0.076,0.338
16:40:17.114,1,22429,0.017,0.071,0.037,0.062,0.224
16:40:18.093,0,42905,0.017,0.091,0.033,0.090,0.273
16:40:19.101,0,43279,0.047,0.142,0.063,0.094,0.399
16:40:19.107,2,33569,0.007,0.104,0.048,0.086,0.284
16:40:19.116,1,23181,0.008,0.051,0.031,0.094,0.222
16:40:20.105,0,43656,0.011,0.058,0.081,0.043,0.237
16:40:21.104,0,44028,0.009,0.088,0.054,0.434,0.694
16:40:21.107,2,34315,0.007,0.052,0.031,0.041,0.170
16:40:21.117,1,23929,0.009,0.054,0.032,0.153,0.292
16:40:22.106,0,44400,0.016,0.072,0.069,0.027,0.256
16:40:23.107,0,44782,0.010,0.109,0.090,0.057,0.375
16:40:23.112,2,35062,0.012,0.089,0.139,0.066,0.401
16:40:23.121,1,24653,0.013,0.050,0.057,0.025,0.192
16:40:24.107,0,45160,0.008,0.061,0.137,0.068,0.440
16:40:25.109,0,45536,0.044,0.104,0.476,0.045,1.400
16:40:25.113,2,35808,0.432,0.447,0.270,0.092,1.626
16:40:25.115,1,25406,0.007,0.049,0.067,0.032,0.248
16:40:26.099,0,45911,0.007,0.052,0.041,0.027,0.162
16:40:27.093,2,36558,0.007,0.046,0.042,0.044,0.272
16:40:27.107,0,46273,0.013,0.101,0.243,0.128,0.886
